"date","sp_det","sp_pred_15","sp_pred_30","sp_pred_45","sp_pred_60","sp_pred_75","sp_pred_90","sp_pred_105","sp_pred_120"
"2017-11-13 00:00",62.9014285714,65,65,65,65,65,65,65,65
"2017-11-13 00:01",62.734,65,65,65,65,65,65,65,65
"2017-11-13 00:02",62.652,65,65,65,65,65,65,65,65
"2017-11-13 00:03",62.6093333333,65,65,65,65,65,65,65,65
"2017-11-13 00:04",62.5666666667,65,65,65,65,65,65,65,65
"2017-11-13 00:05",62.472,65,65,65,65,65,65,65,65
"2017-11-13 00:06",62.3833333333,65,65,65,65,65,65,65,65
"2017-11-13 00:07",62.274,65,65,65,65,65,65,65,65
"2017-11-13 00:08",62.1646666667,65,65,65,65,65,65,65,65
"2017-11-13 00:09",62.0653333333,65,65,65,65,65,65,65,65
"2017-11-13 00:10",61.966,65,65,65,65,65,65,65,65
"2017-11-13 00:11",61.906,65,65,65,65,65,65,65,65
"2017-11-13 00:12",61.846,65,65,65,65,65,65,65,65
"2017-11-13 00:13",61.8433333333,65,65,65,65,65,65,65,65
"2017-11-13 00:14",61.8406666667,65,65,65,65,65,65,65,65
"2017-11-13 00:15",61.8646666667,65,65,65,65,65,65,65,65
"2017-11-13 00:16",61.942,65,65,65,65,65,65,65,65
"2017-11-13 00:17",61.9566666667,65,65,65,65,65,65,65,65
"2017-11-13 00:18",61.9606666667,65,65,65,65,65,65,65,65
"2017-11-13 00:19",61.9606666667,65,65,65,65,65,65,65,65
"2017-11-13 00:20",62.0006666667,65,65,65,65,65,65,65,65
"2017-11-13 00:21",62.0553333333,65,65,65,65,65,65,65,65
"2017-11-13 00:22",62.1393333333,65,65,65,65,65,65,65,65
"2017-11-13 00:23",62.228,65,65,65,65,65,65,65,65
"2017-11-13 00:24",62.2866666667,65,65,65,65,65,65,65,65
"2017-11-13 00:25",62.3453333333,65,65,65,65,65,65,65,65
"2017-11-13 00:26",62.3013333333,65,65,65,65,65,65,65,65
"2017-11-13 00:27",62.2593333333,65,65,65,65,65,65,65,65
"2017-11-13 00:28",62.2886666667,65,65,65,65,65,65,65,65
