"date","vol_det","vol_pred_15","vol_pred_30","vol_pred_45","vol_pred_60","vol_pred_75","vol_pred_90","vol_pred_105","vol_pred_120"
"2017-11-13 00:00",5.57142857143,10,5,5,7,3,5,9,8
"2017-11-13 00:01",6,6,2,8,6,8,6,3,10
"2017-11-13 00:02",5.73333333333,9,6,4,5,6,6,6,7
"2017-11-13 00:03",5.86666666667,5,9,2,2,2,4,7,6
"2017-11-13 00:04",5.46666666667,6,10,7,6,8,5,6,7
"2017-11-13 00:05",4.93333333333,6,5,5,9,7,5,3,3
"2017-11-13 00:06",4.66666666667,6,2,6,6,2,4,5,5
"2017-11-13 00:07",4.4,7,3,9,3,3,7,4,7
"2017-11-13 00:08",4.8,10,6,4,4,4,3,3,2
"2017-11-13 00:09",4.4,7,5,3,6,5,7,6,6
"2017-11-13 00:10",5.06666666667,4,4,2,3,6,7,4,1
"2017-11-13 00:11",4.13333333333,6,9,3,4,2,6,6,6
"2017-11-13 00:12",4.4,4,7,4,6,7,3,7,3
"2017-11-13 00:13",4.4,3,3,7,5,8,5,5,3
"2017-11-13 00:14",4.26666666667,3,4,4,5,2,6,5,3
"2017-11-13 00:15",3.86666666667,0,4,1,4,3,4,1,6
"2017-11-13 00:16",3.6,4,3,4,4,4,4,3,2
"2017-11-13 00:17",4,5,8,2,5,3,2,6,1
"2017-11-13 00:18",4.4,5,3,6,3,4,4,3,8
"2017-11-13 00:19",4.53333333333,3,5,7,2,2,4,3,3
"2017-11-13 00:20",4.93333333333,4,5,5,2,2,5,5,3
"2017-11-13 00:21",4.93333333333,5,5,2,4,3,1,4,3
"2017-11-13 00:22",5.2,3,2,4,0,8,1,4,4
"2017-11-13 00:23",4.8,1,2,5,4,1,0,2,5
"2017-11-13 00:24",4.93333333333,2,4,6,2,3,3,3,1
"2017-11-13 00:25",4.8,5,3,4,3,0,3,4,2
"2017-11-13 00:26",5.2,2,2,2,3,3,3,4,3
"2017-11-13 00:27",5.2,4,2,4,4,1,6,2,0
"2017-11-13 00:28",4.93333333333,3,5,3,2,2,4,5,1
"2017-11-13 00:29",5.06666666667,1,2,6,1,4,6,4,4
"2017-11-13 00:30",5.33333333333,5,4,5,4,3,5,3,2
"2017-11-13 00:31",5.46666666667,2,1,4,6,4,4,6,6
"2017-11-13 00:32",5.06666666667,6,5,4,4,2,5,6,1
"2017-11-13 00:33",4.4,1,2,4,2,3,0,5,4
"2017-11-13 00:34",4.66666666667,4,4,5,1,2,2,4,5
"2017-11-13 00:35",4.8,3,6,3,3,2,5,0,5
"2017-11-13 00:36",4.93333333333,2,2,6,3,4,5,7,3
"2017-11-13 00:37",4.66666666667,2,2,6,5,4,1,7,4
"2017-11-13 00:38",5.33333333333,1,6,2,1,5,5,2,4
"2017-11-13 00:39",5.2,3,7,5,3,3,5,3,2
"2017-11-13 00:40",5.46666666667,6,5,2,2,2,7,2,3
"2017-11-13 00:41",5.33333333333,5,6,4,4,3,3,2,4
"2017-11-13 00:42",5.06666666667,4,5,5,5,4,3,2,5
"2017-11-13 00:43",5.06666666667,4,3,5,1,3,2,3,3
"2017-11-13 00:44",5.06666666667,5,3,2,1,4,3,6,1
"2017-11-13 00:45",4.66666666667,1,1,2,2,2,1,4,6
"2017-11-13 00:46",5.06666666667,3,0,2,1,2,4,4,3
"2017-11-13 00:47",5.2,5,5,4,5,4,2,2,9
"2017-11-13 00:48",5.46666666667,4,3,3,3,4,5,3,2
"2017-11-13 00:49",5.33333333333,2,3,3,3,0,4,0,4
"2017-11-13 00:50",4.8,6,1,2,4,2,2,2,4
"2017-11-13 00:51",5.06666666667,3,1,5,2,0,1,4,2
"2017-11-13 00:52",4.93333333333,3,4,2,7,4,1,7,6
"2017-11-13 00:53",4.4,3,5,2,3,2,0,4,1
"2017-11-13 00:54",4.66666666667,5,7,3,5,4,1,0,2
"2017-11-13 00:55",4.4,5,2,1,2,4,5,6,4
"2017-11-13 00:56",4.13333333333,1,2,3,3,4,3,4,2
"2017-11-13 00:57",4,3,4,2,3,3,2,3,3
"2017-11-13 00:58",4.14285714286,6,2,4,6,2,2,5,2
"2017-11-13 00:59",3.6,1,3,4,3,2,1,4,2
"2017-11-13 01:00",3.71428571429,5,2,4,1,2,4,1,5
"2017-11-13 01:01",3.14285714286,1,6,2,4,4,1,4,2
"2017-11-13 01:02",2.8,1,1,7,0,4,4,3,4
"2017-11-13 01:03",2.53333333333,1,4,1,4,1,3,5,4
"2017-11-13 01:04",2.53333333333,5,8,3,2,6,2,3,1
"2017-11-13 01:05",2.93333333333,1,0,6,1,4,3,4,4
"2017-11-13 01:06",2.4,5,3,2,2,4,3,6,2
"2017-11-13 01:07",2.4,1,6,3,4,1,2,2,0
"2017-11-13 01:08",2.26666666667,4,3,6,2,2,1,3,6
"2017-11-13 01:09",2,5,3,8,4,2,7,3,2
"2017-11-13 01:10",1.6,2,2,3,2,1,1,5,4
"2017-11-13 01:11",1.86666666667,3,0,2,6,7,3,4,2
"2017-11-13 01:12",1.86666666667,1,2,3,3,1,4,2,6
"2017-11-13 01:13",2.13333333333,3,5,5,5,5,2,3,2
"2017-11-13 01:14",2.13333333333,3,4,2,0,2,2,2,3
"2017-11-13 01:15",2.13333333333,2,5,3,6,2,3,2,1
"2017-11-13 01:16",2.26666666667,5,3,1,2,3,4,5,3
"2017-11-13 01:17",2.8,6,4,2,2,3,2,1,5
"2017-11-13 01:18",2.8,4,5,5,5,2,5,3,4
"2017-11-13 01:19",2.66666666667,3,6,2,3,4,2,3,3
"2017-11-13 01:20",2.26666666667,3,4,6,4,1,3,1,1
"2017-11-13 01:21",2.4,3,5,4,2,4,2,1,4
"2017-11-13 01:22",2.66666666667,2,1,2,3,4,2,4,1
"2017-11-13 01:23",2.53333333333,4,2,1,1,1,3,2,3
"2017-11-13 01:24",2.53333333333,1,3,1,1,2,3,2,3
"2017-11-13 01:25",2.93333333333,1,0,1,1,2,2,2,0
"2017-11-13 01:26",2.8,1,3,1,3,2,1,1,1
"2017-11-13 01:27",2.8,3,1,5,1,2,0,2,4
"2017-11-13 01:28",2.66666666667,3,1,3,0,1,3,3,2
"2017-11-13 01:29",2.66666666667,4,4,1,3,4,3,6,5
"2017-11-13 01:30",2.8,2,2,2,3,4,1,2,1
"2017-11-13 01:31",2.66666666667,1,2,1,1,0,0,1,5
"2017-11-13 01:32",2.26666666667,3,5,4,3,5,2,2,1
"2017-11-13 01:33",2.66666666667,2,3,1,1,2,1,3,1
"2017-11-13 01:34",2.8,1,4,0,2,1,2,2,2
"2017-11-13 01:35",3.33333333333,2,4,2,2,1,2,3,4
"2017-11-13 01:36",3.46666666667,3,2,3,3,2,5,4,2
"2017-11-13 01:37",3.06666666667,1,3,1,0,2,1,0,2
"2017-11-13 01:38",3.06666666667,2,2,4,3,2,2,2,1
"2017-11-13 01:39",2.93333333333,3,1,2,1,1,0,3,3
"2017-11-13 01:40",2.53333333333,2,3,1,1,1,3,2,3
"2017-11-13 01:41",2.4,2,4,4,4,0,5,4,1
"2017-11-13 01:42",2.66666666667,1,1,2,3,3,0,0,3
"2017-11-13 01:43",2.66666666667,2,2,1,4,0,0,0,5
"2017-11-13 01:44",2.8,1,0,0,3,1,1,5,1
"2017-11-13 01:45",2.53333333333,1,1,1,1,1,1,2,1
"2017-11-13 01:46",2.4,1,5,2,0,1,1,1,3
"2017-11-13 01:47",2.53333333333,2,1,0,2,2,1,1,6
"2017-11-13 01:48",2.4,0,0,2,2,2,1,2,3
"2017-11-13 01:49",2.4,2,2,4,2,2,2,5,2
"2017-11-13 01:50",1.86666666667,1,2,4,3,4,4,1,2
"2017-11-13 01:51",1.6,1,0,6,0,0,5,1,3
"2017-11-13 01:52",1.86666666667,2,3,2,0,2,3,0,2
"2017-11-13 01:53",2,5,2,2,2,5,3,4,3
"2017-11-13 01:54",2.26666666667,2,2,3,2,5,2,3,3
"2017-11-13 01:55",2.13333333333,4,2,2,5,4,1,1,0
