"date","vol_det","vol_pred_15","vol_pred_30","vol_pred_45","vol_pred_60","vol_pred_75","vol_pred_90","vol_pred_105","vol_pred_120"
"2017-11-13 00:00",6.28571428571,25,25,15,19,15,15,19,22
"2017-11-13 00:01",6.13333333333,27,22,17,18,21,17,26,22
"2017-11-13 00:02",6.26666666667,23,27,18,20,19,20,25,26
"2017-11-13 00:03",6,25,24,21,20,20,15,19,25
"2017-11-13 00:04",6.4,11,22,26,19,18,26,9,25
"2017-11-13 00:05",6.26666666667,21,24,20,18,21,19,16,22
"2017-11-13 00:06",5.46666666667,24,28,19,16,21,15,17,23
"2017-11-13 00:07",5.46666666667,22,17,20,18,19,16,24,27
"2017-11-13 00:08",5.33333333333,21,16,19,12,22,23,24,18
"2017-11-13 00:09",5.73333333333,25,18,24,19,19,19,19,27
"2017-11-13 00:10",5.46666666667,22,25,22,17,27,29,25,17
"2017-11-13 00:11",5.33333333333,19,14,14,13,23,23,17,20
"2017-11-13 00:12",5.06666666667,17,24,17,24,25,20,17,18
"2017-11-13 00:13",4.66666666667,13,15,11,21,23,20,15,18
"2017-11-13 00:14",4.4,20,16,18,20,18,19,23,29
"2017-11-13 00:15",4.26666666667,15,21,17,22,21,17,25,14
"2017-11-13 00:16",4.53333333333,14,14,17,13,14,17,13,20
"2017-11-13 00:17",4.4,15,10,12,24,20,17,11,18
"2017-11-13 00:18",4.93333333333,9,17,10,12,17,16,11,12
"2017-11-13 00:19",4.8,11,11,20,21,16,11,19,18
"2017-11-13 00:20",4.93333333333,13,16,9,12,11,13,12,8
"2017-11-13 00:21",5.33333333333,10,17,8,14,10,15,14,19
"2017-11-13 00:22",5.46666666667,17,17,17,14,14,11,15,11
"2017-11-13 00:23",5.33333333333,15,10,15,11,10,15,16,9
"2017-11-13 00:24",5.33333333333,14,16,14,10,6,15,14,12
"2017-11-13 00:25",5.73333333333,14,17,14,18,11,18,13,16
"2017-11-13 00:26",6,16,11,7,19,17,17,9,14
"2017-11-13 00:27",6.66666666667,14,17,12,16,9,12,11,13
"2017-11-13 00:28",7.06666666667,7,13,8,9,15,8,13,11
"2017-11-13 00:29",6.8,14,10,13,14,13,17,12,22
"2017-11-13 00:30",6.4,16,10,13,20,15,10,14,19
"2017-11-13 00:31",6,8,11,15,11,11,15,7,10
"2017-11-13 00:32",6,9,14,10,9,24,14,19,9
"2017-11-13 00:33",5.46666666667,14,13,18,14,10,14,12,16
"2017-11-13 00:34",5.2,14,15,8,15,11,12,19,9
"2017-11-13 00:35",5.06666666667,12,13,13,7,10,8,16,11
"2017-11-13 00:36",4.8,11,6,12,11,13,16,7,10
"2017-11-13 00:37",4.93333333333,16,11,13,16,18,13,9,12
"2017-11-13 00:38",4.93333333333,19,14,9,13,19,17,12,9
"2017-11-13 00:39",4.93333333333,13,9,12,11,15,12,10,11
"2017-11-13 00:40",4.8,14,14,14,8,18,16,11,9
"2017-11-13 00:41",4.26666666667,11,14,12,12,10,13,9,14
"2017-11-13 00:42",3.86666666667,15,9,19,9,15,14,15,11
"2017-11-13 00:43",3.6,12,12,11,10,15,14,11,11
"2017-11-13 00:44",3.73333333333,17,9,14,11,10,10,12,12
"2017-11-13 00:45",4,14,11,9,12,14,13,16,8
"2017-11-13 00:46",4.26666666667,19,15,4,13,8,11,12,11
"2017-11-13 00:47",4.13333333333,9,12,13,11,13,12,13,16
"2017-11-13 00:48",4,11,12,10,6,6,12,13,12
"2017-11-13 00:49",4.13333333333,9,10,14,9,8,12,9,11
"2017-11-13 00:50",4.13333333333,11,8,7,11,14,13,6,8
"2017-11-13 00:51",4,12,11,13,18,12,10,14,8
"2017-11-13 00:52",3.73333333333,10,11,13,12,10,10,14,10
"2017-11-13 00:53",3.86666666667,12,11,10,7,12,12,10,12
"2017-11-13 00:54",3.6,14,10,13,18,6,10,19,7
"2017-11-13 00:55",3.73333333333,13,16,9,10,9,9,9,16
"2017-11-13 00:56",4.13333333333,8,12,11,16,9,18,12,7
"2017-11-13 00:57",4.13333333333,12,20,16,15,12,6,23,12
