"date","vol_det","vol_pred_15","vol_pred_30","vol_pred_45","vol_pred_60","vol_pred_75","vol_pred_90","vol_pred_105","vol_pred_120"
"2017-11-13 00:00",2.71428571429,7,3,7,4,5,8,6,6
"2017-11-13 00:01",2.8,5,2,6,6,8,2,4,9
"2017-11-13 00:02",2.93333333333,9,9,3,5,2,7,6,5
"2017-11-13 00:03",2.66666666667,5,7,3,2,6,7,6,7
"2017-11-13 00:04",2.4,7,9,5,10,6,2,4,4
"2017-11-13 00:05",2.53333333333,5,6,8,7,6,6,5,6
"2017-11-13 00:06",2.4,8,2,6,3,1,5,5,5
"2017-11-13 00:07",2.53333333333,7,5,7,3,3,5,4,5
"2017-11-13 00:08",2.53333333333,8,4,5,7,5,5,5,3
"2017-11-13 00:09",2.4,10,5,2,3,4,5,5,6
"2017-11-13 00:10",2.53333333333,6,8,3,4,6,7,4,4
"2017-11-13 00:11",2.4,5,8,2,5,4,4,6,3
"2017-11-13 00:12",2.26666666667,2,5,7,8,9,6,7,5
"2017-11-13 00:13",2.4,5,4,4,3,4,4,6,1
"2017-11-13 00:14",2.26666666667,0,3,3,4,3,4,2,5
"2017-11-13 00:15",2.4,3,3,3,5,2,7,0,5
"2017-11-13 00:16",2.26666666667,4,5,3,2,4,2,7,0
"2017-11-13 00:17",2.66666666667,5,6,3,5,2,3,4,8
"2017-11-13 00:18",2.8,4,3,9,3,4,2,2,2
"2017-11-13 00:19",2.66666666667,3,5,6,1,3,7,5,4
"2017-11-13 00:20",2.4,6,6,3,5,3,1,3,4
"2017-11-13 00:21",2.26666666667,4,4,3,1,5,2,5,3
"2017-11-13 00:22",2.26666666667,0,0,4,2,4,0,4,2
"2017-11-13 00:23",2.26666666667,2,4,5,3,2,1,2,4
"2017-11-13 00:24",2.26666666667,1,7,4,3,2,2,2,1
"2017-11-13 00:25",1.86666666667,0,3,3,2,1,3,5,4
"2017-11-13 00:26",2.13333333333,5,2,4,6,3,5,5,1
"2017-11-13 00:27",2.26666666667,3,3,3,2,1,6,3,1
"2017-11-13 00:28",2.26666666667,2,5,3,2,5,5,4,1
"2017-11-13 00:29",2.26666666667,3,1,8,2,3,5,5,4
"2017-11-13 00:30",2.26666666667,3,4,2,8,2,2,3,6
"2017-11-13 00:31",2.26666666667,4,3,5,3,4,6,6,2
"2017-11-13 00:32",1.86666666667,4,3,5,2,2,3,8,0
"2017-11-13 00:33",2,3,4,3,1,1,1,3,7
"2017-11-13 00:34",2.13333333333,3,4,6,2,3,4,1,4
"2017-11-13 00:35",2.13333333333,2,3,2,3,3,5,2,4
"2017-11-13 00:36",2.26666666667,2,3,8,5,4,3,10,5
"2017-11-13 00:37",2.13333333333,1,5,4,3,6,4,4,4
"2017-11-13 00:38",2,2,6,2,2,2,6,2,2
"2017-11-13 00:39",2.26666666667,3,5,6,2,2,1,2,3
"2017-11-13 00:40",2.53333333333,5,5,3,4,2,8,0,3
"2017-11-13 00:41",2.53333333333,7,6,5,4,5,3,3,5
"2017-11-13 00:42",2.4,3,3,3,4,4,2,2,3
"2017-11-13 00:43",2.13333333333,5,4,5,0,3,2,5,3
"2017-11-13 00:44",2,2,1,2,1,3,2,5,2
