"date","sp_det","sp_pred_15","sp_pred_30","sp_pred_45","sp_pred_60","sp_pred_75","sp_pred_90","sp_pred_105","sp_pred_120"
"2017-11-13 00:00",66.2778571429,65,65,65,65,65,65,65,65
"2017-11-13 00:01",66.418,65,65,65,65,65,65,65,65
"2017-11-13 00:02",66.4666666667,65,65,65,65,65,65,65,65
"2017-11-13 00:03",66.5073333333,65,65,65,65,65,65,65,65
"2017-11-13 00:04",66.5293333333,65,65,65,65,65,65,65,65
"2017-11-13 00:05",66.5386666667,65,65,65,65,65,65,65,65
"2017-11-13 00:06",66.566,65,65,65,65,65,65,65,65
"2017-11-13 00:07",66.6033333333,65,65,65,65,65,65,65,65
"2017-11-13 00:08",66.678,65,65,65,65,65,65,65,65
"2017-11-13 00:09",66.7066666667,65,65,65,65,65,65,65,65
"2017-11-13 00:10",66.7773333333,65,65,65,65,65,65,65,65
"2017-11-13 00:11",66.7973333333,65,65,65,65,65,65,65,65
"2017-11-13 00:12",66.8193333333,65,65,65,65,65,65,65,65
"2017-11-13 00:13",66.7073333333,65,65,65,65,65,65,65,65
"2017-11-13 00:14",66.5886666667,65,65,65,65,65,65,65,65
"2017-11-13 00:15",66.4373333333,65,65,65,65,65,65,65,65
"2017-11-13 00:16",66.34,65,65,65,65,65,65,65,65
"2017-11-13 00:17",66.3173333333,65,65,65,65,65,65,65,65
"2017-11-13 00:18",66.2833333333,65,65,65,65,65,65,65,65
"2017-11-13 00:19",66.29,65,65,65,65,65,65,65,65
"2017-11-13 00:20",66.2933333333,65,65,65,65,65,65,65,65
"2017-11-13 00:21",66.3313333333,65,65,65,65,65,65,65,65
"2017-11-13 00:22",66.3593333333,65,65,65,65,65,65,65,65
"2017-11-13 00:23",66.368,65,65,65,65,65,65,65,65
"2017-11-13 00:24",66.3693333333,65,65,65,65,65,65,65,65
"2017-11-13 00:25",66.3253333333,65,65,65,65,65,65,65,65
"2017-11-13 00:26",66.31,65,65,65,65,65,65,65,65
"2017-11-13 00:27",66.2853333333,65,65,65,65,65,65,65,65
"2017-11-13 00:28",66.324,65,65,65,65,65,65,65,65
"2017-11-13 00:29",66.346,65,65,65,65,65,65,65,65
"2017-11-13 00:30",66.4013333333,65,65,65,65,65,65,65,65
"2017-11-13 00:31",66.4533333333,65,65,65,65,65,65,65,65
"2017-11-13 00:32",66.426,65,65,65,65,65,65,65,65
"2017-11-13 00:33",66.3746666667,65,65,65,65,65,65,65,65
"2017-11-13 00:34",66.31,65,65,65,65,65,65,65,65
"2017-11-13 00:35",66.2533333333,65,65,65,65,65,65,65,65
"2017-11-13 00:36",66.1406666667,65,65,65,65,65,65,65,65
"2017-11-13 00:37",66.0433333333,65,65,65,65,65,65,65,65
"2017-11-13 00:38",65.9513333333,65,65,65,65,65,65,65,65
"2017-11-13 00:39",65.8926666667,65,65,65,65,65,65,65,65
"2017-11-13 00:40",65.8486666667,65,65,65,65,65,65,65,65
"2017-11-13 00:41",65.7786666667,65,65,65,65,65,65,65,65
"2017-11-13 00:42",65.6826666667,65,65,65,65,65,65,65,65
"2017-11-13 00:43",65.6146666667,65,65,65,65,65,65,65,65
"2017-11-13 00:44",65.582,65,65,65,65,65,65,65,65
"2017-11-13 00:45",65.5653333333,65,65,65,65,65,65,65,65
"2017-11-13 00:46",65.5586666667,65,65,65,65,65,65,65,65
"2017-11-13 00:47",65.568,65,65,65,65,65,65,65,65
"2017-11-13 00:48",65.5913333333,65,65,65,65,65,65,65,65
