"date","vol_det","vol_pred_15","vol_pred_30","vol_pred_45","vol_pred_60","vol_pred_75","vol_pred_90","vol_pred_105","vol_pred_120"
"2017-11-13 00:00",2.85714285714,14,6,7,10,13,12,6,7
"2017-11-13 00:01",2.8,6,8,10,10,7,11,7,6
"2017-11-13 00:02",2.93333333333,6,6,5,7,7,5,10,12
"2017-11-13 00:03",3.33333333333,8,11,7,11,9,15,8,11
"2017-11-13 00:04",3.46666666667,14,12,13,11,11,6,13,9
"2017-11-13 00:05",3.2,12,6,7,5,7,6,13,10
"2017-11-13 00:06",3.2,17,14,12,18,11,6,12,13
"2017-11-13 00:07",3.2,6,12,15,6,9,11,14,7
"2017-11-13 00:08",3.2,13,14,11,11,14,15,6,6
"2017-11-13 00:09",3.33333333333,12,11,12,13,8,10,14,13
"2017-11-13 00:10",3.6,9,4,9,8,8,8,8,7
"2017-11-13 00:11",3.6,12,11,8,8,4,6,8,9
"2017-11-13 00:12",4,6,9,11,7,9,12,6,5
"2017-11-13 00:13",4.26666666667,5,13,10,10,7,9,12,8
"2017-11-13 00:14",4.26666666667,6,8,9,12,6,13,10,6
"2017-11-13 00:15",4.13333333333,9,7,6,4,9,7,10,5
"2017-11-13 00:16",4.26666666667,4,6,10,7,4,7,8,7
"2017-11-13 00:17",4.13333333333,7,11,8,7,6,7,5,6
"2017-11-13 00:18",3.6,10,4,7,8,9,8,4,5
"2017-11-13 00:19",3.46666666667,8,7,7,8,9,8,5,14
"2017-11-13 00:20",3.86666666667,5,10,11,10,6,6,6,8
"2017-11-13 00:21",4,5,6,5,4,7,6,5,10
"2017-11-13 00:22",3.86666666667,11,7,11,8,7,5,9,7
"2017-11-13 00:23",3.86666666667,5,10,6,12,3,3,8,3
"2017-11-13 00:24",3.6,9,6,10,12,11,6,4,8
"2017-11-13 00:25",3.33333333333,5,7,8,7,7,7,10,8
"2017-11-13 00:26",2.93333333333,7,4,3,9,4,4,4,8
"2017-11-13 00:27",2.66666666667,4,3,5,12,6,5,3,8
"2017-11-13 00:28",2.4,7,8,4,6,7,4,5,8
"2017-11-13 00:29",2.26666666667,4,3,11,6,7,5,4,11
"2017-11-13 00:30",2.26666666667,4,10,6,5,4,5,6,5
"2017-11-13 00:31",2.4,7,6,4,2,4,7,5,1
"2017-11-13 00:32",2.53333333333,5,7,3,9,7,1,5,6
"2017-11-13 00:33",2.66666666667,9,6,6,3,8,7,6,8
"2017-11-13 00:34",2.8,5,1,5,3,8,8,7,6
"2017-11-13 00:35",2.26666666667,6,7,5,1,4,5,5,6
"2017-11-13 00:36",1.73333333333,5,4,5,9,4,9,7,4
"2017-11-13 00:37",1.73333333333,6,2,10,9,5,4,10,6
"2017-11-13 00:38",1.6,8,7,6,3,6,8,7,2
"2017-11-13 00:39",1.6,7,7,4,3,7,3,3,2
"2017-11-13 00:40",1.6,3,7,9,5,2,4,5,6
"2017-11-13 00:41",1.73333333333,4,4,9,5,2,4,3,7
"2017-11-13 00:42",1.6,3,7,5,6,7,3,5,4
"2017-11-13 00:43",1.73333333333,13,5,5,3,8,2,12,4
"2017-11-13 00:44",1.6,6,1,5,10,6,4,5,2
"2017-11-13 00:45",1.6,4,5,5,4,8,6,1,7
"2017-11-13 00:46",1.46666666667,6,3,7,5,5,4,5,2
"2017-11-13 00:47",1.06666666667,6,3,6,5,4,4,6,8
"2017-11-13 00:48",0.933333333333,6,9,6,6,10,5,6,11
"2017-11-13 00:49",0.666666666667,5,5,2,6,8,6,4,3
"2017-11-13 00:50",0.933333333333,1,3,6,5,10,5,7,7
"2017-11-13 00:51",0.933333333333,5,6,5,3,8,6,7,4
"2017-11-13 00:52",0.8,4,7,8,6,7,10,7,4
"2017-11-13 00:53",0.8,6,2,6,7,4,8,5,13
"2017-11-13 00:54",0.8,13,7,9,4,5,6,8,8
"2017-11-13 00:55",1.2,7,3,5,4,7,7,3,5
"2017-11-13 00:56",1.33333333333,4,8,4,9,6,2,6,5
"2017-11-13 00:57",1.33333333333,8,4,7,8,4,6,5,4
"2017-11-13 00:58",1.28571428571,4,8,5,6,5,7,13,5
"2017-11-13 00:59",1.6,10,5,6,6,5,4,4,3
"2017-11-13 01:00",1.57142857143,2,5,4,7,6,9,4,7
