"date","vol_det","vol_pred_15","vol_pred_30","vol_pred_45","vol_pred_60","vol_pred_75","vol_pred_90","vol_pred_105","vol_pred_120"
"2017-11-13 00:00",0.285714285714,1,0,1,2,3,1,2,0
"2017-11-13 00:01",0.266666666667,0,1,2,3,1,0,1,1
"2017-11-13 00:02",0.266666666667,0,0,1,0,0,0,1,0
"2017-11-13 00:03",0.266666666667,0,1,0,2,2,0,0,0
"2017-11-13 00:04",0.533333333333,1,0,1,2,0,0,1,0
"2017-11-13 00:05",0.266666666667,1,0,1,1,1,1,0,1
"2017-11-13 00:06",0.266666666667,0,2,0,1,0,0,1,1
"2017-11-13 00:07",0.4,1,1,2,1,1,0,0,3
"2017-11-13 00:08",0.533333333333,2,2,2,3,6,0,2,2
"2017-11-13 00:09",0.533333333333,2,2,3,3,2,0,1,1
"2017-11-13 00:10",0.533333333333,1,0,0,0,2,1,0,1
"2017-11-13 00:11",0.533333333333,0,1,1,2,0,1,0,0
"2017-11-13 00:12",0.8,0,1,1,1,0,1,1,2
"2017-11-13 00:13",0.8,0,2,0,0,1,1,0,1
"2017-11-13 00:14",0.8,2,0,1,0,0,1,1,2
"2017-11-13 00:15",0.8,1,1,0,0,0,2,0,0
"2017-11-13 00:16",1.06666666667,0,0,0,0,0,1,0,0
"2017-11-13 00:17",1.06666666667,2,0,0,0,0,1,0,0
"2017-11-13 00:18",1.2,0,1,1,0,0,2,1,0
"2017-11-13 00:19",0.933333333333,0,0,0,1,0,1,0,0
"2017-11-13 00:20",0.933333333333,0,1,1,2,1,1,0,0
"2017-11-13 00:21",0.933333333333,1,0,0,0,0,0,0,0
"2017-11-13 00:22",0.8,1,1,0,0,1,0,0,0
"2017-11-13 00:23",0.666666666667,0,1,0,1,1,0,0,1
"2017-11-13 00:24",0.666666666667,0,0,1,1,2,0,0,2
"2017-11-13 00:25",0.666666666667,0,0,0,0,1,3,0,0
"2017-11-13 00:26",0.666666666667,0,0,0,0,0,0,2,0
"2017-11-13 00:27",0.4,0,0,1,1,0,1,0,0
"2017-11-13 00:28",0.4,0,1,1,0,0,1,0,0
"2017-11-13 00:29",0.4,0,2,0,0,0,0,1,0
"2017-11-13 00:30",0.4,0,0,1,0,0,1,1,0
"2017-11-13 00:31",0.133333333333,0,0,0,0,1,1,1,0
"2017-11-13 00:32",0.133333333333,0,0,0,1,0,3,0,1
"2017-11-13 00:33",0,0,0,0,0,2,0,1,0
"2017-11-13 00:34",0,0,0,0,0,0,0,1,0
"2017-11-13 00:35",0,1,0,1,0,0,2,0,1
"2017-11-13 00:36",0,1,0,0,0,1,0,0,1
"2017-11-13 00:37",0,0,0,0,0,0,0,0,0
"2017-11-13 00:38",0,0,3,1,2,0,0,1,1
"2017-11-13 00:39",0.133333333333,0,0,0,0,1,2,0,0
"2017-11-13 00:40",1.06666666667,1,1,0,0,0,1,1,2
"2017-11-13 00:41",1.06666666667,0,0,0,0,0,0,0,0
"2017-11-13 00:42",1.06666666667,3,1,0,0,0,0,1,0
"2017-11-13 00:43",1.06666666667,0,0,0,0,0,2,0,1
"2017-11-13 00:44",1.06666666667,1,0,1,1,0,2,0,0
"2017-11-13 00:45",1.06666666667,1,0,1,1,0,0,0,0
"2017-11-13 00:46",1.33333333333,0,0,3,1,0,0,0,1
"2017-11-13 00:47",1.33333333333,1,0,1,2,0,0,0,0
"2017-11-13 00:48",1.33333333333,1,0,0,1,0,0,0,0
"2017-11-13 00:49",1.33333333333,0,1,0,0,0,1,0,0
"2017-11-13 00:50",1.33333333333,0,0,0,0,0,1,1,0
"2017-11-13 00:51",1.33333333333,0,0,1,0,0,0,0,1
"2017-11-13 00:52",1.33333333333,0,0,4,1,0,0,0,1
"2017-11-13 00:53",1.33333333333,1,1,1,1,1,2,1,0
"2017-11-13 00:54",1.2,0,0,0,0,0,0,2,0
"2017-11-13 00:55",0.266666666667,0,0,2,0,0,1,0,0
"2017-11-13 00:56",0.266666666667,1,0,2,0,0,1,3,0
"2017-11-13 00:57",0.533333333333,2,0,0,1,0,2,0,1
"2017-11-13 00:58",0.571428571429,0,1,0,0,0,0,0,1
"2017-11-13 00:59",0.8,0,0,0,2,1,0,1,0
"2017-11-13 01:00",0.857142857143,0,1,1,2,1,0,1,0
"2017-11-13 01:01",0.571428571429,1,0,0,0,1,1,2,0
"2017-11-13 01:02",0.533333333333,1,0,0,0,0,0,0,0
"2017-11-13 01:03",0.533333333333,1,2,0,0,0,0,0,1
"2017-11-13 01:04",0.533333333333,0,0,2,0,2,0,0,0
"2017-11-13 01:05",0.533333333333,1,1,0,1,2,0,0,0
"2017-11-13 01:06",0.8,0,0,1,0,1,0,0,1
"2017-11-13 01:07",0.8,0,0,1,0,0,0,0,1
"2017-11-13 01:08",0.8,4,1,0,5,0,0,1,0
"2017-11-13 01:09",0.8,0,0,2,3,2,3,1,0
"2017-11-13 01:10",0.8,2,0,0,1,1,0,1,1
"2017-11-13 01:11",0.933333333333,0,0,0,0,0,0,0,0
