"date","sp_det","sp_pred_15","sp_pred_30","sp_pred_45","sp_pred_60","sp_pred_75","sp_pred_90","sp_pred_105","sp_pred_120"
"2017-11-13 00:00",28.5714285714,34.68,35,34.68,34.05,34.05,34.36,34.36,35
"2017-11-13 00:01",28.614,35,34.68,34.36,33.73,34.68,35,34.68,34.68
"2017-11-13 00:02",28.632,35,35,34.68,35,35,35,34.68,35
"2017-11-13 00:03",28.65,35,34.68,35,34.17,34.36,35,35,35
"2017-11-13 00:04",28.702,34.36,35,34.68,34.36,35,35,34.68,34.68
"2017-11-13 00:05",28.804,34.68,35,34.36,34.68,34.68,34.68,35,34.68
"2017-11-13 00:06",28.9206666667,35,34.36,35,34.68,35,35,34.68,34.68
"2017-11-13 00:07",29.04,34.68,34.68,33.86,34.68,34.68,35,35,33.86
"2017-11-13 00:08",29.1346666667,34.36,34.05,34.36,33.86,32.17,35,33.86,34.36
"2017-11-13 00:09",29.0166666667,34.36,34.05,34.05,33.86,34.36,35,34.68,34.68
"2017-11-13 00:10",28.8986666667,34.68,35,35,35,34.36,34.68,35,34.68
"2017-11-13 00:11",28.7806666667,35,34.68,34.68,34.05,35,34.68,35,35
"2017-11-13 00:12",28.7326666667,35,34.68,34.68,34.68,35,34.68,34.68,34.36
"2017-11-13 00:13",28.6766666667,35,34.36,35,35,34.68,34.68,35,34.68
"2017-11-13 00:14",28.6206666667,34.05,35,34.68,35,35,34.68,34.68,34.05
"2017-11-13 00:15",28.5646666667,34.36,34.36,35,35,35,34.36,35,35
"2017-11-13 00:16",28.496,35,35,35,35,35,34.36,35,35
"2017-11-13 00:17",28.4273333333,33.54,35,35,35,35,34.36,35,35
"2017-11-13 00:18",28.37,35,34.68,34.68,35,35,34.36,34.68,35
"2017-11-13 00:19",28.28,35,35,35,34.68,35,34.36,35,35
"2017-11-13 00:20",28.19,35,34.68,34.68,34.36,34.68,34.68,35,35
"2017-11-13 00:21",28.0853333333,34.68,35,35,35,35,35,35,35
"2017-11-13 00:22",27.978,34.68,34.68,35,35,34.68,35,35,35
"2017-11-13 00:23",27.8953333333,35,34.68,35,34.36,34.68,35,35,34.68
"2017-11-13 00:24",27.9573333333,35,35,34.68,34.68,34.36,35,34.68,34.36
"2017-11-13 00:25",28.0193333333,35,35,35,35,34.68,34.05,35,35
"2017-11-13 00:26",28.0813333333,35,35,35,35,35,35,34.36,35
"2017-11-13 00:27",28.0733333333,35,35,34.68,34.68,35,34.68,35,35
"2017-11-13 00:28",28.0733333333,35,34.68,34.68,35,35,34.36,35,35
"2017-11-13 00:29",28.0733333333,35,33.86,35,35,35,35,34.68,35
"2017-11-13 00:30",28.0733333333,35,35,34.68,35,35,34.68,34.68,35
"2017-11-13 00:31",28.086,35,35,35,35,34.36,34.68,34.68,35
"2017-11-13 00:32",28.0986666667,35,35,35,34.68,35,33.86,35,34.68
"2017-11-13 00:33",28.1,35,35,35,35,34.05,35,34.68,35
"2017-11-13 00:34",28.026,35,35,35,35,35,35,34.68,35
"2017-11-13 00:35",27.952,34.36,35,34.68,35,35,34.36,35,34.68
"2017-11-13 00:36",27.878,34.68,35,35,35,34.68,35,35,34.68
"2017-11-13 00:37",27.804,35,35,35,35,35,35,35,35
"2017-11-13 00:38",27.7246666667,35,33.44,34.68,34.17,35,35,34.68,34.68
"2017-11-13 00:39",27.5813333333,35,35,35,35,34.68,34.36,35,35
"2017-11-13 00:40",27.5166666667,34.68,34.68,35,35,35,34.68,34.68,34.05
"2017-11-13 00:41",27.452,35,35,35,35,35,35,35,35
"2017-11-13 00:42",27.3873333333,33.54,34.68,35,35,35,35,34.68,35
"2017-11-13 00:43",27.3226666667,35,35,35,34.68,35,34.36,35,34.68
"2017-11-13 00:44",27.25,34.68,35,34.68,35,35,34.36,35,35
"2017-11-13 00:45",27.1773333333,34.68,35,34.68,34.68,35,35,35,35
"2017-11-13 00:46",27.0986666667,35,35,33.86,34.68,35,35,35,34.68
