"date","sp_det","sp_pred_15","sp_pred_30","sp_pred_45","sp_pred_60","sp_pred_75","sp_pred_90","sp_pred_105","sp_pred_120"
"2017-11-13 00:00",70.3085714286,70,70,70,70,70,70,70,70
"2017-11-13 00:01",70.4306666667,70,70,70,70,70,70,70,70
"2017-11-13 00:02",70.448,70,70,70,70,70,70,70,70
"2017-11-13 00:03",70.4826666667,70,70,70,70,70,70,70,70
"2017-11-13 00:04",70.512,70,70,70,70,70,70,70,70
"2017-11-13 00:05",70.51,70,70,70,70,70,70,70,70
"2017-11-13 00:06",70.4606666667,70,70,70,70,70,70,70,70
"2017-11-13 00:07",70.4086666667,70,70,70,70,70,70,70,70
"2017-11-13 00:08",70.316,70,70,70,70,70,70,70,70
"2017-11-13 00:09",70.2233333333,70,70,70,70,70,70,70,70
"2017-11-13 00:10",70.076,70,70,70,70,70,70,70,70
"2017-11-13 00:11",69.9886666667,70,70,70,70,70,70,70,70
"2017-11-13 00:12",69.8533333333,70,70,70,70,70,70,70,70
"2017-11-13 00:13",69.7953333333,70,70,70,70,70,70,70,70
"2017-11-13 00:14",69.6546666667,70,70,70,70,70,70,70,70
"2017-11-13 00:15",69.5066666667,70,70,70,70,70,70,70,70
"2017-11-13 00:16",69.3606666667,70,70,70,70,70,70,70,70
"2017-11-13 00:17",69.2973333333,70,70,70,70,70,70,70,70
"2017-11-13 00:18",69.2666666667,70,70,70,70,70,70,70,70
"2017-11-13 00:19",69.2333333333,70,70,70,70,70,70,70,70
"2017-11-13 00:20",69.2266666667,70,70,70,70,70,70,70,70
"2017-11-13 00:21",69.2553333333,70,70,70,70,70,70,70,70
"2017-11-13 00:22",69.268,70,70,70,70,70,70,70,70
"2017-11-13 00:23",69.2713333333,70,70,70,70,70,70,70,70
"2017-11-13 00:24",69.3,70,70,70,70,70,70,70,70
"2017-11-13 00:25",69.398,70,70,70,70,70,70,70,70
"2017-11-13 00:26",69.436,70,70,70,70,70,70,70,70
"2017-11-13 00:27",69.4926666667,70,70,70,70,70,70,70,70
"2017-11-13 00:28",69.5106666667,70,70,70,70,70,70,70,70
"2017-11-13 00:29",69.6033333333,70,70,70,70,70,70,70,70
"2017-11-13 00:30",69.726,70,70,70,70,70,70,70,70
"2017-11-13 00:31",69.8626666667,70,70,70,70,70,70,70,70
"2017-11-13 00:32",69.9353333333,70,70,70,70,70,70,70,70
"2017-11-13 00:33",69.9526666667,70,70,70,70,70,70,70,70
"2017-11-13 00:34",69.9793333333,70,70,70,70,70,70,70,70
"2017-11-13 00:35",69.986,70,70,70,70,70,70,70,70
"2017-11-13 00:36",69.9433333333,70,70,70,70,70,70,70,70
"2017-11-13 00:37",69.9186666667,70,70,70,70,70,70,70,70
"2017-11-13 00:38",69.8906666667,70,70,70,70,70,70,70,70
"2017-11-13 00:39",69.8173333333,70,70,70,70,70,70,70,70
"2017-11-13 00:40",69.7633333333,70,70,70,70,70,70,70,70
"2017-11-13 00:41",69.7233333333,70,70,70,70,70,70,70,70
"2017-11-13 00:42",69.6986666667,70,70,70,70,70,70,70,70
"2017-11-13 00:43",69.6626666667,70,70,70,70,70,70,70,70
"2017-11-13 00:44",69.6206666667,70,70,70,70,70,70,70,70
"2017-11-13 00:45",69.5666666667,70,70,70,70,70,70,70,70
"2017-11-13 00:46",69.47,70,70,70,70,70,70,70,70
"2017-11-13 00:47",69.376,70,70,70,70,70,70,70,70
"2017-11-13 00:48",69.3353333333,70,70,70,70,70,70,70,70
"2017-11-13 00:49",69.2773333333,70,70,70,70,70,70,70,70
"2017-11-13 00:50",69.2086666667,70,70,70,70,70,70,70,70
"2017-11-13 00:51",69.1273333333,70,70,70,70,70,70,70,70
"2017-11-13 00:52",69.102,70,70,70,70,70,70,70,70
"2017-11-13 00:53",69.0906666667,70,70,70,70,70,70,70,70
"2017-11-13 00:54",69.094,70,70,70,70,70,70,70,70
"2017-11-13 00:55",69.1173333333,70,70,70,70,70,70,70,70
"2017-11-13 00:56",69.196,70,70,70,70,70,70,70,70
"2017-11-13 00:57",69.1193333333,70,70,70,70,70,70,70,70
"2017-11-13 00:58",69.1028571429,70,70,70,70,70,70,70,70
"2017-11-13 00:59",68.936,70,70,70,70,70,70,70,70
"2017-11-13 01:00",68.8914285714,70,70,70,70,70,70,70,70
"2017-11-13 01:01",68.9385714286,70,70,70,70,70,70,70,70
"2017-11-13 01:02",68.9973333333,70,70,70,70,70,70,70,70
"2017-11-13 01:03",69.096,70,70,70,70,70,70,70,70
"2017-11-13 01:04",69.1773333333,70,70,70,70,70,70,70,70
"2017-11-13 01:05",69.2573333333,70,70,70,70,70,70,70,70
"2017-11-13 01:06",69.3646666667,70,70,70,70,70,70,70,70
"2017-11-13 01:07",69.4406666667,70,70,70,70,70,70,70,70
"2017-11-13 01:08",69.5153333333,70,70,70,70,70,70,70,70
"2017-11-13 01:09",69.6293333333,70,70,70,70,70,70,70,70
"2017-11-13 01:10",69.78,70,70,70,70,70,70,70,70
"2017-11-13 01:11",69.8733333333,70,70,70,70,70,70,70,70
"2017-11-13 01:12",70.0406666667,70,70,70,70,70,70,70,70
"2017-11-13 01:13",70.17,70,70,70,70,70,70,70,70
"2017-11-13 01:14",70.306,70,70,70,70,70,70,70,70
"2017-11-13 01:15",70.3566666667,70,70,70,70,70,70,70,70
"2017-11-13 01:16",70.4146666667,70,70,70,70,70,70,70,70
"2017-11-13 01:17",70.51,70,70,70,70,70,70,70,70
"2017-11-13 01:18",70.506,70,70,70,70,70,70,70,70
"2017-11-13 01:19",70.5426666667,70,70,70,70,70,70,70,70
"2017-11-13 01:20",70.5573333333,70,70,70,70,70,70,70,70
"2017-11-13 01:21",70.5313333333,70,70,70,70,70,70,70,70
"2017-11-13 01:22",70.488,70,70,70,70,70,70,70,70
"2017-11-13 01:23",70.446,70,70,70,70,70,70,70,70
"2017-11-13 01:24",70.3613333333,70,70,70,70,70,70,70,70
