"date","vol_det","vol_pred_15","vol_pred_30","vol_pred_45","vol_pred_60","vol_pred_75","vol_pred_90","vol_pred_105","vol_pred_120"
"2017-11-13 00:00",2.85714285714,1,9,1,4,3,8,7,4
"2017-11-13 00:01",2.4,5,9,3,5,13,4,5,4
"2017-11-13 00:02",2.4,5,4,3,4,1,8,4,12
"2017-11-13 00:03",2.66666666667,5,1,8,7,6,10,5,7
"2017-11-13 00:04",2.66666666667,8,6,6,3,5,3,7,3
"2017-11-13 00:05",2.13333333333,8,6,8,5,9,7,6,7
"2017-11-13 00:06",2.13333333333,4,11,9,6,2,2,6,1
"2017-11-13 00:07",2.4,4,3,3,7,6,7,6,6
"2017-11-13 00:08",2.4,4,3,2,8,9,8,3,11
"2017-11-13 00:09",2.66666666667,5,5,8,5,3,6,3,5
"2017-11-13 00:10",2.26666666667,10,7,4,6,7,3,8,5
"2017-11-13 00:11",2.53333333333,6,6,3,4,1,5,3,5
"2017-11-13 00:12",2.53333333333,8,5,7,9,5,6,2,8
"2017-11-13 00:13",2.8,8,3,9,6,4,8,5,8
"2017-11-13 00:14",2.8,9,4,4,1,8,4,7,0
"2017-11-13 00:15",2.8,1,3,5,5,2,8,2,3
"2017-11-13 00:16",2.53333333333,2,5,2,3,5,3,3,8
"2017-11-13 00:17",2.53333333333,2,5,5,3,0,5,5,6
"2017-11-13 00:18",2.26666666667,4,2,2,4,1,4,2,6
"2017-11-13 00:19",2.26666666667,3,4,2,5,4,5,8,6
"2017-11-13 00:20",2.26666666667,1,4,5,5,6,2,3,4
"2017-11-13 00:21",2.8,2,2,7,3,2,4,1,2
"2017-11-13 00:22",2.8,2,4,6,6,7,5,9,2
"2017-11-13 00:23",2.8,1,3,4,3,5,5,3,4
"2017-11-13 00:24",2.53333333333,1,3,4,6,3,5,5,2
"2017-11-13 00:25",2.4,6,3,5,4,5,8,4,2
"2017-11-13 00:26",1.86666666667,2,7,4,3,6,0,3,1
"2017-11-13 00:27",1.86666666667,3,6,4,10,6,7,3,5
"2017-11-13 00:28",1.6,3,5,5,5,3,4,2,4
"2017-11-13 00:29",1.33333333333,3,4,5,7,10,6,5,5
"2017-11-13 00:30",1.33333333333,6,1,2,3,3,3,2,5
"2017-11-13 00:31",1.6,5,4,2,3,4,8,6,3
"2017-11-13 00:32",1.6,2,7,5,3,4,4,2,2
"2017-11-13 00:33",1.6,7,5,4,3,4,2,4,4
"2017-11-13 00:34",1.86666666667,4,2,4,1,4,5,3,7
"2017-11-13 00:35",2.13333333333,5,2,5,5,5,4,4,4
"2017-11-13 00:36",1.6,4,4,4,6,8,6,2,4
"2017-11-13 00:37",1.6,6,4,2,7,1,3,4,2
"2017-11-13 00:38",2.4,1,0,3,5,0,2,2,4
"2017-11-13 00:39",2.93333333333,3,1,4,2,5,2,3,1
"2017-11-13 00:40",2.93333333333,4,1,12,4,5,3,3,1
"2017-11-13 00:41",2.66666666667,5,5,8,2,9,4,4,3
"2017-11-13 00:42",2.66666666667,8,5,3,6,8,8,2,3
"2017-11-13 00:43",2.66666666667,3,6,2,4,1,2,6,8
"2017-11-13 00:44",2.66666666667,6,6,3,7,5,7,2,5
"2017-11-13 00:45",2.66666666667,8,7,2,5,4,5,4,2
"2017-11-13 00:46",2.4,2,5,3,2,4,5,3,8
"2017-11-13 00:47",2.4,3,2,5,1,2,5,2,5
"2017-11-13 00:48",2.4,6,6,3,3,3,2,7,2
"2017-11-13 00:49",2.13333333333,5,3,4,4,3,4,3,5
"2017-11-13 00:50",1.86666666667,8,3,5,3,6,5,1,1
"2017-11-13 00:51",2.13333333333,4,6,7,3,3,3,3,2
"2017-11-13 00:52",1.86666666667,3,3,3,2,4,2,4,7
"2017-11-13 00:53",1.33333333333,5,6,7,2,3,8,0,0
"2017-11-13 00:54",1.6,3,4,1,7,7,2,1,2
"2017-11-13 00:55",1.6,3,3,5,5,2,4,5,5
"2017-11-13 00:56",1.6,0,4,4,5,1,1,4,4
"2017-11-13 00:57",1.6,5,5,4,2,2,6,2,7
"2017-11-13 00:58",1.71428571429,2,5,5,6,4,4,1,8
"2017-11-13 00:59",1.6,1,1,3,5,3,4,3,4
"2017-11-13 01:00",1.71428571429,5,1,4,2,4,6,5,3
"2017-11-13 01:01",2,8,3,1,2,1,2,6,1
"2017-11-13 01:02",1.86666666667,0,5,4,3,3,1,3,5
"2017-11-13 01:03",1.86666666667,4,8,3,2,1,6,2,3
"2017-11-13 01:04",1.86666666667,3,10,3,1,6,5,5,2
"2017-11-13 01:05",2.13333333333,4,2,5,5,3,2,4,2
"2017-11-13 01:06",1.86666666667,3,3,2,7,3,4,3,0
"2017-11-13 01:07",2.13333333333,4,4,1,0,5,1,7,3
"2017-11-13 01:08",1.86666666667,4,2,7,4,1,1,5,4
"2017-11-13 01:09",1.06666666667,3,3,4,8,4,5,4,5
"2017-11-13 01:10",1.06666666667,7,5,6,2,5,3,3,7
"2017-11-13 01:11",1.06666666667,4,5,2,8,0,2,5,3
"2017-11-13 01:12",1.06666666667,6,6,1,5,3,6,4,5
"2017-11-13 01:13",1.46666666667,2,4,4,3,5,3,6,1
"2017-11-13 01:14",1.46666666667,3,4,1,2,6,5,3,1
"2017-11-13 01:15",1.2,1,1,2,7,4,5,0,4
"2017-11-13 01:16",1.46666666667,5,4,2,5,3,5,2,5
"2017-11-13 01:17",1.46666666667,2,3,4,4,3,2,2,2
"2017-11-13 01:18",1.73333333333,3,3,3,4,3,5,3,7
"2017-11-13 01:19",1.73333333333,2,1,4,0,4,2,1,4
"2017-11-13 01:20",1.46666666667,1,1,0,1,3,3,0,4
"2017-11-13 01:21",1.46666666667,4,2,2,1,2,0,2,1
"2017-11-13 01:22",1.2,1,2,1,3,2,1,4,0
"2017-11-13 01:23",1.2,3,4,1,1,2,2,3,0
"2017-11-13 01:24",1.2,1,3,0,2,3,1,1,2
"2017-11-13 01:25",0.933333333333,2,3,1,6,2,1,2,2
"2017-11-13 01:26",0.933333333333,1,0,3,2,0,2,5,1
"2017-11-13 01:27",0.933333333333,3,3,3,3,4,1,2,2
"2017-11-13 01:28",0.533333333333,4,2,1,2,2,0,5,3
"2017-11-13 01:29",0.8,3,1,1,2,1,2,1,0
"2017-11-13 01:30",0.8,0,4,3,0,0,2,0,0
"2017-11-13 01:31",0.533333333333,2,1,3,2,1,1,1,3
"2017-11-13 01:32",0.533333333333,0,1,2,1,0,3,2,1
"2017-11-13 01:33",0.266666666667,2,5,6,2,1,1,2,4
"2017-11-13 01:34",0.533333333333,1,3,1,3,2,3,1,2
"2017-11-13 01:35",0.533333333333,1,1,0,5,3,2,2,3
"2017-11-13 01:36",0.533333333333,1,0,5,4,3,1,1,3
"2017-11-13 01:37",0.533333333333,3,4,3,5,3,2,4,5
"2017-11-13 01:38",0.533333333333,1,1,2,6,3,2,2,4
"2017-11-13 01:39",0.533333333333,1,4,3,4,7,2,0,3
"2017-11-13 01:40",0.533333333333,2,3,2,1,2,3,1,3
"2017-11-13 01:41",0.533333333333,2,2,3,3,4,1,2,4
"2017-11-13 01:42",0.533333333333,2,2,3,2,3,5,1,5
"2017-11-13 01:43",0.533333333333,2,1,2,1,7,3,6,4
"2017-11-13 01:44",0.266666666667,4,2,1,3,6,5,3,2
"2017-11-13 01:45",0.266666666667,1,2,4,1,6,3,2,6
"2017-11-13 01:46",0.266666666667,5,4,2,2,1,5,0,1
"2017-11-13 01:47",0.266666666667,5,1,3,3,3,3,2,2
"2017-11-13 01:48",0.266666666667,1,1,1,2,2,3,1,2
"2017-11-13 01:49",0,3,7,4,1,3,5,3,2
"2017-11-13 01:50",0,1,4,6,3,2,0,1,3
"2017-11-13 01:51",0,3,4,4,3,3,2,1,2
"2017-11-13 01:52",0.266666666667,1,4,4,1,4,1,2,1
"2017-11-13 01:53",0.266666666667,4,3,2,1,2,6,1,2
"2017-11-13 01:54",0.266666666667,1,2,0,3,4,0,1,0
"2017-11-13 01:55",0.266666666667,2,0,2,1,4,1,3,0
"2017-11-13 01:56",0.266666666667,2,2,2,4,1,1,2,2
"2017-11-13 01:57",0.266666666667,1,0,0,3,3,2,4,3
"2017-11-13 01:58",0.266666666667,2,2,1,1,2,4,1,1
"2017-11-13 01:59",0.266666666667,4,3,2,3,3,0,4,1
"2017-11-13 02:00",0.266666666667,4,0,3,3,1,3,0,3
"2017-11-13 02:01",0.285714285714,1,2,3,1,5,2,5,2
"2017-11-13 02:02",0.533333333333,2,3,3,1,2,3,3,1
"2017-11-13 02:03",0.8,1,1,5,4,0,1,3,2
"2017-11-13 02:04",0.8,0,0,3,1,1,3,3,4
"2017-11-13 02:05",0.8,2,4,4,5,1,2,3,2
"2017-11-13 02:06",0.8,4,5,3,3,0,4,4,4
"2017-11-13 02:07",0.533333333333,1,0,2,1,3,2,2,5
"2017-11-13 02:08",0.8,3,0,5,4,2,3,2,2
"2017-11-13 02:09",0.8,4,2,4,2,3,1,5,4
"2017-11-13 02:10",0.8,2,1,2,4,3,4,2,3
"2017-11-13 02:11",1.06666666667,1,0,1,3,1,4,3,2
"2017-11-13 02:12",1.06666666667,0,1,7,1,1,3,1,1
"2017-11-13 02:13",1.06666666667,4,0,4,5,5,3,3,2
"2017-11-13 02:14",1.06666666667,3,2,3,0,2,6,1,3
"2017-11-13 02:15",1.14285714286,0,0,5,4,3,4,6,0
"2017-11-13 02:16",1.14285714286,2,6,1,1,2,4,4,4
"2017-11-13 02:17",0.857142857143,3,4,1,1,0,2,2,2
"2017-11-13 02:18",0.571428571429,0,2,2,0,4,1,2,0
"2017-11-13 02:19",0.571428571429,0,0,0,2,4,3,1,3
"2017-11-13 02:20",0.571428571429,0,0,0,2,4,1,1,4
"2017-11-13 02:21",0.571428571429,3,6,4,1,0,2,1,2
"2017-11-13 02:22",0.857142857143,0,1,4,1,2,0,1,2
"2017-11-13 02:23",0.571428571429,4,3,4,2,2,3,0,2
"2017-11-13 02:24",0.571428571429,2,6,0,2,1,3,2,1
"2017-11-13 02:25",0.857142857143,2,7,1,4,1,2,4,4
"2017-11-13 02:26",0.571428571429,4,7,1,2,2,1,4,2
"2017-11-13 02:27",0.571428571429,1,4,2,3,4,4,0,1
"2017-11-13 02:28",0.571428571429,5,2,1,0,4,3,4,2
"2017-11-13 02:29",0.571428571429,1,3,0,1,4,3,4,3
"2017-11-13 02:30",0.533333333333,4,0,1,3,1,2,0,4
"2017-11-13 02:31",0.533333333333,2,2,6,0,6,1,2,1
"2017-11-13 02:32",0.533333333333,2,3,2,2,0,2,1,0
"2017-11-13 02:33",0.533333333333,4,4,2,0,3,1,1,2
"2017-11-13 02:34",0.8,2,1,6,1,1,0,1,3
"2017-11-13 02:35",0.8,1,2,1,2,2,0,1,1
"2017-11-13 02:36",0.8,2,1,0,1,3,0,1,4
"2017-11-13 02:37",0.533333333333,2,2,2,2,4,1,1,0
"2017-11-13 02:38",0.533333333333,3,3,1,3,2,2,1,1
"2017-11-13 02:39",0.533333333333,2,3,2,4,0,1,1,2
"2017-11-13 02:40",0.266666666667,1,3,2,3,3,4,3,0
"2017-11-13 02:41",0.266666666667,3,0,0,1,2,4,4,3
"2017-11-13 02:42",0.266666666667,2,1,5,4,0,4,2,1
"2017-11-13 02:43",0.266666666667,0,3,0,2,2,3,1,3
"2017-11-13 02:44",0.266666666667,2,4,0,0,0,3,3,2
"2017-11-13 02:45",0.266666666667,1,2,5,2,0,4,1,1
"2017-11-13 02:46",0.266666666667,2,1,4,3,0,0,1,2
"2017-11-13 02:47",0.266666666667,0,2,1,3,3,6,1,4
"2017-11-13 02:48",0.533333333333,3,3,0,0,2,3,3,2
"2017-11-13 02:49",0.266666666667,0,1,2,6,6,4,2,2
"2017-11-13 02:50",0.266666666667,1,2,2,3,2,0,1,2
"2017-11-13 02:51",0.266666666667,3,0,0,3,1,1,2,0
"2017-11-13 02:52",0.266666666667,2,1,0,1,4,0,2,1
"2017-11-13 02:53",0.8,1,5,4,1,2,3,1,3
"2017-11-13 02:54",1.33333333333,1,3,2,2,4,2,2,1
"2017-11-13 02:55",1.33333333333,2,1,5,0,3,1,3,3
"2017-11-13 02:56",1.33333333333,2,1,4,2,0,2,2,2
"2017-11-13 02:57",1.33333333333,3,1,0,3,2,2,3,0
"2017-11-13 02:58",1.33333333333,0,0,2,4,2,0,3,3
"2017-11-13 02:59",1.6,1,3,3,3,2,1,0,2
"2017-11-13 03:00",1.6,1,0,6,3,4,5,0,3
"2017-11-13 03:01",1.6,4,4,5,3,5,2,2,4
"2017-11-13 03:02",1.6,2,2,2,2,0,1,3,2
"2017-11-13 03:03",1.33333333333,1,1,2,3,0,2,1,1
"2017-11-13 03:04",1.33333333333,5,1,1,2,1,3,3,8
"2017-11-13 03:05",1.33333333333,2,2,1,1,3,2,0,3
"2017-11-13 03:06",1.33333333333,1,3,4,3,2,6,1,4
"2017-11-13 03:07",1.33333333333,4,1,3,1,4,3,0,1
"2017-11-13 03:08",1.33333333333,1,1,1,3,2,6,2,0
"2017-11-13 03:09",0.8,1,1,3,4,2,0,3,3
"2017-11-13 03:10",0.8,2,0,1,2,2,2,0,2
"2017-11-13 03:11",0.8,4,4,2,2,1,2,1,4
"2017-11-13 03:12",0.8,3,1,1,4,2,2,2,5
"2017-11-13 03:13",0.8,3,3,2,1,2,3,1,3
"2017-11-13 03:14",0.533333333333,4,2,4,3,1,1,1,2
"2017-11-13 03:15",0.533333333333,3,1,4,3,3,4,2,0
"2017-11-13 03:16",0.533333333333,3,1,4,1,3,3,2,1
"2017-11-13 03:17",0.533333333333,5,4,2,3,3,0,1,3
"2017-11-13 03:18",0.8,1,2,2,3,2,3,4,2
"2017-11-13 03:19",0.8,2,2,5,1,5,2,2,2
"2017-11-13 03:20",1.06666666667,2,4,1,3,1,1,0,1
"2017-11-13 03:21",1.06666666667,2,3,3,1,1,3,4,6
"2017-11-13 03:22",1.06666666667,1,1,2,3,1,5,3,2
"2017-11-13 03:23",0.533333333333,2,3,2,2,2,6,1,2
"2017-11-13 03:24",0.533333333333,2,7,3,1,3,4,1,2
"2017-11-13 03:25",0.533333333333,3,1,2,4,3,0,2,1
"2017-11-13 03:26",0.533333333333,0,2,2,1,5,3,2,1
