"date","vol_det","vol_pred_15","vol_pred_30","vol_pred_45","vol_pred_60","vol_pred_75","vol_pred_90","vol_pred_105","vol_pred_120"
"2017-11-13 00:00",2.85714285714,9,3,7,5,5,8,4,6
"2017-11-13 00:01",2.26666666667,6,6,6,4,3,6,4,4
"2017-11-13 00:02",2.26666666667,4,6,5,4,5,4,5,5
"2017-11-13 00:03",2,7,7,8,10,4,5,5,5
"2017-11-13 00:04",1.86666666667,7,2,6,4,7,9,11,4
"2017-11-13 00:05",2.26666666667,8,3,6,3,3,4,6,3
"2017-11-13 00:06",1.86666666667,8,7,1,9,10,2,8,3
"2017-11-13 00:07",2.4,7,5,4,4,2,6,8,9
"2017-11-13 00:08",2.4,3,6,4,3,6,7,10,6
"2017-11-13 00:09",2.8,4,5,5,6,7,6,4,4
"2017-11-13 00:10",2.53333333333,7,4,4,3,8,8,7,4
"2017-11-13 00:11",2.4,4,4,2,1,3,4,5,2
"2017-11-13 00:12",2.13333333333,3,0,2,3,0,4,7,5
"2017-11-13 00:13",2.4,2,2,5,7,3,0,2,3
"2017-11-13 00:14",2.26666666667,1,4,4,1,4,5,4,3
"2017-11-13 00:15",2.4,3,4,2,1,3,4,5,4
"2017-11-13 00:16",2.53333333333,4,2,5,1,3,3,2,3
"2017-11-13 00:17",2.8,2,5,3,8,2,4,4,5
"2017-11-13 00:18",2.8,1,5,3,4,0,4,3,3
"2017-11-13 00:19",3.2,2,3,3,2,2,1,2,6
"2017-11-13 00:20",2.8,3,4,4,4,0,2,3,4
"2017-11-13 00:21",2.8,5,5,3,8,9,5,3,2
"2017-11-13 00:22",2.4,2,6,2,4,3,6,6,3
"2017-11-13 00:23",2.26666666667,3,3,5,1,6,3,1,3
"2017-11-13 00:24",2,5,4,5,2,6,6,5,3
"2017-11-13 00:25",2.13333333333,2,1,2,8,3,7,5,4
"2017-11-13 00:26",2.13333333333,4,3,1,5,2,2,5,3
"2017-11-13 00:27",2.13333333333,4,3,6,3,1,5,4,5
"2017-11-13 00:28",1.73333333333,2,5,3,5,9,5,7,4
"2017-11-13 00:29",1.86666666667,4,1,1,3,1,6,3,3
"2017-11-13 00:30",1.86666666667,3,5,6,4,5,3,6,1
"2017-11-13 00:31",1.86666666667,2,3,4,3,4,1,5,6
"2017-11-13 00:32",1.46666666667,2,2,5,2,4,5,3,2
"2017-11-13 00:33",1.73333333333,1,5,7,5,1,4,4,4
"2017-11-13 00:34",1.73333333333,4,4,4,2,4,3,5,3
"2017-11-13 00:35",1.73333333333,4,3,4,5,5,5,4,2
"2017-11-13 00:36",1.73333333333,4,6,4,2,3,4,3,2
"2017-11-13 00:37",1.6,3,3,4,5,2,6,9,4
"2017-11-13 00:38",1.86666666667,3,3,4,6,3,3,3,3
"2017-11-13 00:39",1.73333333333,3,2,3,3,4,5,7,4
"2017-11-13 00:40",1.6,1,6,1,6,2,4,3,3
"2017-11-13 00:41",1.73333333333,5,3,4,3,8,5,5,5
"2017-11-13 00:42",1.6,3,4,2,2,3,2,3,1
"2017-11-13 00:43",1.73333333333,5,4,5,4,4,3,3,5
"2017-11-13 00:44",1.6,6,4,2,3,1,2,4,2
"2017-11-13 00:45",1.46666666667,5,4,4,1,2,2,4,1
"2017-11-13 00:46",1.33333333333,3,2,1,2,6,5,1,2
"2017-11-13 00:47",1.46666666667,2,3,1,3,6,6,4,4
"2017-11-13 00:48",1.2,1,3,6,7,2,2,1,4
"2017-11-13 00:49",0.8,2,3,3,2,2,4,5,3
"2017-11-13 00:50",0.666666666667,6,6,3,6,4,0,6,4
"2017-11-13 00:51",0.933333333333,5,5,4,9,3,1,5,2
"2017-11-13 00:52",0.933333333333,5,1,5,4,3,2,3,5
"2017-11-13 00:53",0.8,4,4,8,4,6,1,2,3
"2017-11-13 00:54",0.933333333333,2,2,3,1,7,4,2,2
"2017-11-13 00:55",0.933333333333,5,4,2,5,3,5,3,3
"2017-11-13 00:56",0.933333333333,5,5,4,3,4,5,3,2
"2017-11-13 00:57",1.06666666667,0,3,3,4,1,2,3,1
