"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min","rel_error_sp_15min","rel_error_sp_30min","rel_error_sp_45min","rel_error_sp_60min","rel_error_sp_75min","rel_error_sp_90min","rel_error_sp_105min","rel_error_sp_120min"
-4.63071428569999,-4.63071428569999,-4.63071428569999,-4.63071428569999,-4.63071428569999,-4.63071428569999,-4.63071428569999,-4.63071428569999,-6.65039032444767,-6.65039032444767,-6.65039032444767,-6.65039032444767,-6.65039032444767,-6.65039032444767,-6.65039032444767,-6.65039032444767
-4.61333333330001,-4.61333333330001,-4.61333333330001,-4.61333333330001,-4.61333333330001,-4.61333333330001,-4.61333333330001,-4.61333333330001,-6.62708293425907,-6.62708293425907,-6.62708293425907,-6.62708293425907,-6.62708293425907,-6.62708293425907,-6.62708293425907,-6.62708293425907
-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-6.5823512503593,-6.5823512503593,-6.5823512503593,-6.5823512503593,-6.5823512503593,-6.5823512503593,-6.5823512503593,-6.5823512503593
-4.60733333330001,-4.60733333330001,-4.60733333330001,-4.60733333330001,-4.60733333330001,-4.60733333330001,-4.60733333330001,-4.60733333330001,-6.61903439288324,-6.61903439288324,-6.61903439288324,-6.61903439288324,-6.61903439288324,-6.61903439288324,-6.61903439288324,-6.61903439288324
-4.6593333333,-4.6593333333,-4.6593333333,-4.6593333333,-4.6593333333,-4.6593333333,-4.6593333333,-4.6593333333,-6.68874235561001,-6.68874235561001,-6.68874235561001,-6.68874235561001,-6.68874235561001,-6.68874235561001,-6.68874235561001,-6.68874235561001
-4.6933333333,-4.6933333333,-4.6933333333,-4.6933333333,-4.6933333333,-4.6933333333,-4.6933333333,-4.6933333333,-6.73426439635869,-6.73426439635869,-6.73426439635869,-6.73426439635869,-6.73426439635869,-6.73426439635869,-6.73426439635869,-6.73426439635869
-4.72199999999999,-4.72199999999999,-4.72199999999999,-4.72199999999999,-4.72199999999999,-4.72199999999999,-4.72199999999999,-4.72199999999999,-6.77261122744614,-6.77261122744614,-6.77261122744614,-6.77261122744614,-6.77261122744614,-6.77261122744614,-6.77261122744614,-6.77261122744614
-4.7886666667,-4.7886666667,-4.7886666667,-4.7886666667,-4.7886666667,-4.7886666667,-4.7886666667,-4.7886666667,-6.86166808368748,-6.86166808368748,-6.86166808368748,-6.86166808368748,-6.86166808368748,-6.86166808368748,-6.86166808368748,-6.86166808368748
-4.828,-4.828,-4.828,-4.828,-4.828,-4.828,-4.828,-4.828,-6.91413186687289,-6.91413186687289,-6.91413186687289,-6.91413186687289,-6.91413186687289,-6.91413186687289,-6.91413186687289,-6.91413186687289
-4.914,-4.914,-4.914,-4.914,-4.914,-4.914,-4.914,-4.914,-7.02863518036445,-7.02863518036445,-7.02863518036445,-7.02863518036445,-7.02863518036445,-7.02863518036445,-7.02863518036445,-7.02863518036445
-5,-5,-5,-5,-5,-5,-5,-5,-7.14285714285714,-7.14285714285714,-7.14285714285714,-7.14285714285714,-7.14285714285714,-7.14285714285714,-7.14285714285714,-7.14285714285714
-5.05,-5.05,-5.05,-5.05,-5.05,-5.05,-5.05,-5.05,-7.209136331192,-7.209136331192,-7.209136331192,-7.209136331192,-7.209136331192,-7.209136331192,-7.209136331192,-7.209136331192
-5.10599999999999,-5.10599999999999,-5.10599999999999,-5.10599999999999,-5.10599999999999,-5.10599999999999,-5.10599999999999,-5.10599999999999,-7.28325678258636,-7.28325678258636,-7.28325678258636,-7.28325678258636,-7.28325678258636,-7.28325678258636,-7.28325678258636,-7.28325678258636
-5.1266666667,-5.1266666667,-5.1266666667,-5.1266666667,-5.1266666667,-5.1266666667,-5.1266666667,-5.1266666667,-7.31058085373738,-7.31058085373738,-7.31058085373738,-7.31058085373738,-7.31058085373738,-7.31058085373738,-7.31058085373738,-7.31058085373738
-5.20466666670001,-5.20466666670001,-5.20466666670001,-5.20466666670001,-5.20466666670001,-5.20466666670001,-5.20466666670001,-5.20466666670001,-7.41356225136629,-7.41356225136629,-7.41356225136629,-7.41356225136629,-7.41356225136629,-7.41356225136629,-7.41356225136629,-7.41356225136629
-5.25,-5.25,-5.25,-5.25,-5.25,-5.25,-5.25,-5.25,-7.47330960854092,-7.47330960854092,-7.47330960854092,-7.47330960854092,-7.47330960854092,-7.47330960854092,-7.47330960854092,-7.47330960854092
-5.29666666670001,-5.29666666670001,-5.29666666670001,-5.29666666670001,-5.29666666670001,-5.29666666670001,-5.29666666670001,-5.29666666670001,-7.53473374749513,-7.53473374749513,-7.53473374749513,-7.53473374749513,-7.53473374749513,-7.53473374749513,-7.53473374749513,-7.53473374749513
-5.33733333329999,-5.33733333329999,-5.33733333329999,-5.33733333329999,-5.33733333329999,-5.33733333329999,-5.33733333329999,-5.33733333329999,-7.58819403631432,-7.58819403631432,-7.58819403631432,-7.58819403631432,-7.58819403631432,-7.58819403631432,-7.58819403631432,-7.58819403631432
-5.31999999999999,-5.31999999999999,-5.31999999999999,-5.31999999999999,-5.31999999999999,-5.31999999999999,-5.31999999999999,-5.31999999999999,-7.56541524459612,-7.56541524459612,-7.56541524459612,-7.56541524459612,-7.56541524459612,-7.56541524459612,-7.56541524459612,-7.56541524459612
-5.274,-5.274,-5.274,-5.274,-5.274,-5.274,-5.274,-5.274,-7.50490935481117,-7.50490935481117,-7.50490935481117,-7.50490935481117,-7.50490935481117,-7.50490935481117,-7.50490935481117,-7.50490935481117
