"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min","rel_error_sp_15min","rel_error_sp_30min","rel_error_sp_45min","rel_error_sp_60min","rel_error_sp_75min","rel_error_sp_90min","rel_error_sp_105min","rel_error_sp_120min"
-7.0021428571,-7.0021428571,-7.0021428571,-7.0021428571,-7.0021428571,-7.0021428571,-7.0021428571,-7.0021428571,-9.0934389580489,-9.0934389580489,-9.0934389580489,-9.0934389580489,-9.0934389580489,-9.0934389580489,-9.0934389580489,-9.0934389580489
-7.29666666670001,-7.29666666670001,-7.29666666670001,-7.29666666670001,-7.29666666670001,-7.29666666670001,-7.29666666670001,-7.7566666667,-9.43982060463607,-9.43982060463607,-9.43982060463607,-9.43982060463607,-9.43982060463607,-9.43982060463607,-9.43982060463607,-10.0349303549485
-7.49666666669999,-7.49666666669999,-7.49666666669999,-7.49666666669999,-7.49666666669999,-7.49666666669999,-7.49666666669999,-7.49666666669999,-9.67353434560209,-9.67353434560209,-9.67353434560209,-9.67353434560209,-9.67353434560209,-9.67353434560209,-9.67353434560209,-9.67353434560209
-7.6966666667,-7.6966666667,-7.6966666667,-7.6966666667,-7.6966666667,-7.6966666667,-7.6966666667,-7.6966666667,-9.90604487540868,-9.90604487540868,-9.90604487540868,-9.90604487540868,-9.90604487540868,-9.90604487540868,-9.90604487540868,-9.90604487540868
-8.0233333333,-8.0233333333,-8.0233333333,-8.0233333333,-8.0233333333,-8.0233333333,-8.0233333333,-8.0233333333,-10.2832486008076,-10.2832486008076,-10.2832486008076,-10.2832486008076,-10.2832486008076,-10.2832486008076,-10.2832486008076,-10.2832486008076
-8.34999999999999,-8.34999999999999,-8.34999999999999,-8.34999999999999,-8.34999999999999,-8.34999999999999,-8.34999999999999,-8.34999999999999,-10.6573069559668,-10.6573069559668,-10.6573069559668,-10.6573069559668,-10.6573069559668,-10.6573069559668,-10.6573069559668,-10.6573069559668
-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-11.1675126903553,-11.1675126903553,-11.1675126903553,-11.1675126903553,-11.1675126903553,-11.1675126903553,-11.1675126903553,-11.1675126903553
-8.9266666667,-8.9266666667,-8.9266666667,-8.9266666667,-8.9266666667,-8.9266666667,-8.9266666667,-8.9266666667,-11.3100768646375,-11.3100768646375,-11.3100768646375,-11.3100768646375,-11.3100768646375,-11.3100768646375,-11.3100768646375,-11.3100768646375
-9.0533333333,-9.0533333333,-9.0533333333,-9.0533333333,-9.0533333333,-9.0533333333,-9.0533333333,-9.0533333333,-11.4521841794196,-11.4521841794196,-11.4521841794196,-11.4521841794196,-11.4521841794196,-11.4521841794196,-11.4521841794196,-11.4521841794196
-9.18000000000001,-9.18000000000001,-9.18000000000001,-9.18000000000001,-9.18000000000001,-9.18000000000001,-9.18000000000001,-9.18000000000001,-11.5938368274817,-11.5938368274817,-11.5938368274817,-11.5938368274817,-11.5938368274817,-11.5938368274817,-11.5938368274817,-11.5938368274817
-9.3066666667,-9.3066666667,-9.3066666667,-9.3066666667,-9.3066666667,-9.3066666667,-9.3066666667,-9.3066666667,-11.7350369872597,-11.7350369872597,-11.7350369872597,-11.7350369872597,-11.7350369872597,-11.7350369872597,-11.7350369872597,-11.7350369872597
-9.578,-9.578,-9.578,-9.578,-9.578,-9.578,-9.578,-9.578,-12.03598984644,-12.03598984644,-12.03598984644,-12.03598984644,-12.03598984644,-12.03598984644,-12.03598984644,-12.03598984644
-9.858,-9.858,-9.858,-9.858,-9.858,-9.858,-9.858,-9.858,-12.344411330111,-12.344411330111,-12.344411330111,-12.344411330111,-12.344411330111,-12.344411330111,-12.344411330111,-12.344411330111
-10.138,-10.138,-10.138,-10.138,-10.138,-10.138,-10.138,-10.138,-12.6506775811725,-12.6506775811725,-12.6506775811725,-12.6506775811725,-12.6506775811725,-12.6506775811725,-12.6506775811725,-12.6506775811725
-10.418,-10.418,-10.418,-10.418,-10.418,-10.418,-10.418,-10.418,-12.9548111119401,-12.9548111119401,-12.9548111119401,-12.9548111119401,-12.9548111119401,-12.9548111119401,-12.9548111119401,-12.9548111119401
-10.698,-10.698,-10.698,-10.698,-10.698,-10.698,-10.698,-10.698,-13.2568341222831,-13.2568341222831,-13.2568341222831,-13.2568341222831,-13.2568341222831,-13.2568341222831,-13.2568341222831,-13.2568341222831
-10.978,-10.978,-10.978,-10.978,-10.978,-10.978,-10.978,-10.978,-13.5567685050261,-13.5567685050261,-13.5567685050261,-13.5567685050261,-13.5567685050261,-13.5567685050261,-13.5567685050261,-13.5567685050261
-11.3973333333,-11.3973333333,-11.3973333333,-11.3973333333,-11.3973333333,-11.3973333333,-11.3973333333,-11.3973333333,-14.0020967107497,-14.0020967107497,-14.0020967107497,-14.0020967107497,-14.0020967107497,-14.0020967107497,-14.0020967107497,-14.0020967107497
