"abs_error_vol_15min","abs_error_vol_30min","abs_error_vol_45min","abs_error_vol_60min","abs_error_vol_75min","abs_error_vol_90min","abs_error_vol_105min","abs_error_vol_120min","rel_error_vol_15min","rel_error_vol_30min","rel_error_vol_45min","rel_error_vol_60min","rel_error_vol_75min","rel_error_vol_90min","rel_error_vol_105min","rel_error_vol_120min"
-1.2,-1.2,0.8,-0.2,-0.2,-0.2,-2.2,-3.2,-37.5,-37.5,25,-6.25000000000001,-6.25000000000001,-6.25000000000001,-68.75,-100
-2.2,-2.2,-1.2,-0.2,-3.2,-1.2,-2.2,-3.2,-68.75,-68.75,-37.5,-6.25000000000001,-100,-37.5,-68.75,-100
-3.2,-1.2,-1.2,-1.2,-2.2,-2.2,-2.2,2.8,-100,-37.5,-37.5,-37.5,-68.75,-68.75,-68.75,87.5
-1.2,-1.2,-0.2,-3.2,-1.2,-3.2,-2.2,-2.2,-37.5,-37.5,-6.25000000000001,-100,-37.5,-100,-68.75,-68.75
-2.2,-2.2,-1.2,-3.2,-1.2,-3.2,-1.2,-2.2,-68.75,-68.75,-37.5,-100,-37.5,-100,-37.5,-68.75
1.2,-1.8,-1.8,0.2,-0.8,-0.8,0.2,-0.8,42.8571428571429,-64.2857142857143,-64.2857142857143,7.14285714285715,-28.5714285714286,-28.5714285714286,7.14285714285715,-28.5714285714286
-0.8,-0.8,-0.8,-0.8,0.2,-0.8,-2.8,-0.8,-28.5714285714286,-28.5714285714286,-28.5714285714286,-28.5714285714286,7.14285714285715,-28.5714285714286,-100,-28.5714285714286
-1.8,-1.8,-0.8,-1.8,-1.8,-1.8,0.2,-0.8,-64.2857142857143,-64.2857142857143,-28.5714285714286,-64.2857142857143,-64.2857142857143,-64.2857142857143,7.14285714285715,-28.5714285714286
-1.8,-2.8,-2.8,-2.8,-0.8,-2.8,-2.8,-1.8,-64.2857142857143,-100,-100,-100,-28.5714285714286,-100,-100,-64.2857142857143
1.2,-0.8,-1.8,-0.8,-0.8,-0.8,-1.8,0.2,42.8571428571429,-28.5714285714286,-64.2857142857143,-28.5714285714286,-28.5714285714286,-28.5714285714286,-64.2857142857143,7.14285714285715
-1,-1,2,-1,-1,1,-2,-2,-50,-50,100,-50,-50,50,-100,-100
0,0,1,-2,0,-1,-2,-1,0,0,50,-100,0,-50,-100,-50
-2,-2,0,0,2,0,3,1,-100,-100,0,0,100,0,150,50
-1,-1,0,-1,-1,0,-2,-1,-50,-50,0,-50,-50,0,-100,-50
-2,-1,-1,0,-1,0,-2,-1,-100,-50,-50,0,-50,0,-100,-50
-1.8,-0.8,-2.8,-0.8,-1.8,-1.8,-2.8,-1.8,-64.2857142857143,-28.5714285714286,-100,-28.5714285714286,-64.2857142857143,-64.2857142857143,-100,-64.2857142857143
-1.8,-0.8,-2.8,-2.8,-0.8,-1.8,-1.8,-2.8,-64.2857142857143,-28.5714285714286,-100,-100,-28.5714285714286,-64.2857142857143,-64.2857142857143,-100
-0.8,-2.8,-2.8,-0.8,-2.8,-1.8,-0.8,-2.8,-28.5714285714286,-100,-100,-28.5714285714286,-100,-64.2857142857143,-28.5714285714286,-100
-1.8,-0.8,-1.8,-1.8,-1.8,-2.8,-2.8,-2.8,-64.2857142857143,-28.5714285714286,-64.2857142857143,-64.2857142857143,-64.2857142857143,-100,-100,-100
-2.8,-2.8,2.2,-0.8,-2.8,-1.8,-2.8,-1.8,-100,-100,78.5714285714286,-28.5714285714286,-100,-64.2857142857143,-100,-64.2857142857143
0.6,-1.4,-0.4,-2.4,-2.4,-0.4,-0.4,-0.4,25,-58.3333333333333,-16.6666666666667,-100,-100,-16.6666666666667,-16.6666666666667,-16.6666666666667
0.6,-1.4,-1.4,-2.4,-1.4,0.6,-2.4,-0.4,25,-58.3333333333333,-58.3333333333333,-100,-58.3333333333333,25,-100,-16.6666666666667
-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-0.4,-1.4,-58.3333333333333,-58.3333333333333,-58.3333333333333,-58.3333333333333,-58.3333333333333,-58.3333333333333,-16.6666666666667,-58.3333333333333
-0.4,-2.4,-2.4,-2.4,-2.4,-2.4,-1.4,-1.4,-16.6666666666667,-100,-100,-100,-100,-100,-58.3333333333333,-58.3333333333333
0.6,-1.4,-1.4,-2.4,-2.4,-1.4,-0.4,-1.4,25,-58.3333333333333,-58.3333333333333,-100,-100,-58.3333333333333,-16.6666666666667,-58.3333333333333
-1.6,-1.6,0.4,-1.6,-0.6,-1.6,-1.6,-0.6,-100,-100,25,-100,-37.5,-100,-100,-37.5
0.4,0.4,-0.6,-1.6,-1.6,-0.6,-0.6,-1.6,25,25,-37.5,-100,-100,-37.5,-37.5,-100
-1.6,-0.6,0.4,0.4,0.4,0.4,-0.6,-1.6,-100,-37.5,25,25,25,25,-37.5,-100
-0.6,-1.6,0.4,0.4,-0.6,0.4,-0.6,-0.6,-37.5,-100,25,25,-37.5,25,-37.5,-37.5
2.4,-1.6,-0.6,-1.6,-0.6,-1.6,-0.6,1.4,150,-100,-37.5,-100,-37.5,-100,-37.5,87.5
1.8,1.8,-0.2,0.8,-0.2,-1.2,-1.2,-0.2,150,150,-16.6666666666667,66.6666666666667,-16.6666666666667,-100,-100,-16.6666666666667
0.8,-0.2,1.8,1.8,-1.2,0.8,0.8,-1.2,66.6666666666667,-16.6666666666667,150,150,-100,66.6666666666667,66.6666666666667,-100
0.8,-1.2,0.8,0.8,0.8,-0.2,0.8,-0.2,66.6666666666667,-100,66.6666666666667,66.6666666666667,66.6666666666667,-16.6666666666667,66.6666666666667,-16.6666666666667
-1.2,0.8,-1.2,-0.2,0.8,-0.2,0.8,-0.2,-100,66.6666666666667,-100,-16.6666666666667,66.6666666666667,-16.6666666666667,66.6666666666667,-16.6666666666667
0.8,-1.2,3.8,1.8,0.8,1.8,2.8,-0.2,66.6666666666667,-100,316.666666666667,150,66.6666666666667,150,233.333333333333,-16.6666666666667
-0.8,-0.8,-0.8,-1.8,-1.8,1.2,0.2,0.2,-44.4444444444444,-44.4444444444444,-44.4444444444444,-100,-100,66.6666666666667,11.1111111111111,11.1111111111111
-1.8,-1.8,0.2,0.2,-1.8,-0.8,0.2,-0.8,-100,-100,11.1111111111111,11.1111111111111,-100,-44.4444444444444,11.1111111111111,-44.4444444444444
1.2,0.2,0.2,-1.8,-0.8,1.2,1.2,-0.8,66.6666666666667,11.1111111111111,11.1111111111111,-100,-44.4444444444444,66.6666666666667,66.6666666666667,-44.4444444444444
1.2,-0.8,0.2,0.2,0.2,-1.8,-1.8,0.2,66.6666666666667,-44.4444444444444,11.1111111111111,11.1111111111111,11.1111111111111,-100,-100,11.1111111111111
-0.8,-1.8,-1.8,-0.8,1.2,-0.8,-0.8,0.2,-44.4444444444444,-100,-100,-44.4444444444444,66.6666666666667,-44.4444444444444,-44.4444444444444,11.1111111111111
-1,-1,-3,-1,-2,-1,-2,0,-33.3333333333333,-33.3333333333333,-100,-33.3333333333333,-66.6666666666667,-33.3333333333333,-66.6666666666667,0
-3,-1,-2,-3,-2,-2,0,-2,-100,-33.3333333333333,-66.6666666666667,-100,-66.6666666666667,-66.6666666666667,0,-66.6666666666667
-2,-2,0,-3,-2,-3,-2,-1,-66.6666666666667,-66.6666666666667,0,-100,-66.6666666666667,-100,-66.6666666666667,-33.3333333333333
-1,-3,-2,-2,-3,-1,-2,-2,-33.3333333333333,-100,-66.6666666666667,-66.6666666666667,-100,-33.3333333333333,-66.6666666666667,-66.6666666666667
-3,-1,-2,-1,-3,0,-3,-2,-100,-33.3333333333333,-66.6666666666667,-33.3333333333333,-100,0,-100,-66.6666666666667
-2.4,-3.4,-3.4,-3.4,-2.4,-0.4,-1.4,-1.4,-70.5882352941177,-100,-100,-100,-70.5882352941177,-11.7647058823529,-41.1764705882353,-41.1764705882353
-1.4,-1.4,-3.4,-3.4,-3.4,-2.4,-3.4,-2.4,-41.1764705882353,-41.1764705882353,-100,-100,-100,-70.5882352941177,-100,-70.5882352941177
-3.4,-3.4,-3.4,-3.4,-1.4,0.6,-2.4,-2.4,-100,-100,-100,-100,-41.1764705882353,17.6470588235294,-70.5882352941177,-70.5882352941177
-2.4,-3.4,-3.4,-3.4,-3.4,-3.4,-3.4,-3.4,-70.5882352941177,-100,-100,-100,-100,-100,-100,-100
-2.4,-2.4,-3.4,-3.4,-3.4,-3.4,-3.4,-3.4,-70.5882352941177,-70.5882352941177,-100,-100,-100,-100,-100,-100
0.6,-1.4,-2.4,-2.4,-1.4,-2.4,-1.4,-1.4,25,-58.3333333333333,-100,-100,-58.3333333333333,-100,-58.3333333333333,-58.3333333333333
-2.4,-1.4,-2.4,-1.4,-1.4,-1.4,-2.4,-1.4,-100,-58.3333333333333,-100,-58.3333333333333,-58.3333333333333,-58.3333333333333,-100,-58.3333333333333
-2.4,-2.4,-2.4,-1.4,-0.4,-1.4,-0.4,-2.4,-100,-100,-100,-58.3333333333333,-16.6666666666667,-58.3333333333333,-16.6666666666667,-100
-1.4,-1.4,-0.4,-0.4,-0.4,-1.4,1.6,-2.4,-58.3333333333333,-58.3333333333333,-16.6666666666667,-16.6666666666667,-16.6666666666667,-58.3333333333333,66.6666666666667,-100
-1.4,-1.4,-2.4,-2.4,-1.4,-2.4,-2.4,-2.4,-58.3333333333333,-58.3333333333333,-100,-100,-58.3333333333333,-100,-100,-100
-0.8,0.2,-1.8,-0.8,-0.8,-1.8,1.2,0.2,-44.4444444444444,11.1111111111111,-100,-44.4444444444444,-44.4444444444444,-100,66.6666666666667,11.1111111111111
1.2,-1.8,-1.8,1.2,-1.8,0.2,0.2,-0.8,66.6666666666667,-100,-100,66.6666666666667,-100,11.1111111111111,11.1111111111111,-44.4444444444444
-1.8,-0.8,-1.8,-0.8,-1.8,-0.8,-0.8,-0.8,-100,-44.4444444444444,-100,-44.4444444444444,-100,-44.4444444444444,-44.4444444444444,-44.4444444444444
-1.8,-0.8,-0.8,-1.8,-1.8,0.2,-0.8,-0.8,-100,-44.4444444444444,-44.4444444444444,-100,-100,11.1111111111111,-44.4444444444444,-44.4444444444444
-1.8,-0.8,-0.8,-1.8,-0.8,-0.8,-0.8,0.2,-100,-44.4444444444444,-44.4444444444444,-100,-44.4444444444444,-44.4444444444444,-44.4444444444444,11.1111111111111
-0.2,0.8,0.8,-1.2,-1.2,-0.2,0.8,2.8,-16.6666666666667,66.6666666666667,66.6666666666667,-100,-100,-16.6666666666667,66.6666666666667,233.333333333333
-0.2,-0.2,0.8,-0.2,1.8,-0.2,0.8,0.8,-16.6666666666667,-16.6666666666667,66.6666666666667,-16.6666666666667,150,-16.6666666666667,66.6666666666667,66.6666666666667
-0.2,0.8,-0.2,-0.2,0.8,-0.2,0.8,0.8,-16.6666666666667,66.6666666666667,-16.6666666666667,-16.6666666666667,66.6666666666667,-16.6666666666667,66.6666666666667,66.6666666666667
-0.2,-0.2,0.8,-1.2,-1.2,1.8,-0.2,1.8,-16.6666666666667,-16.6666666666667,66.6666666666667,-100,-100,150,-16.6666666666667,150
-0.2,-0.2,0.8,-1.2,1.8,-1.2,-0.2,-1.2,-16.6666666666667,-16.6666666666667,66.6666666666667,-100,150,-100,-16.6666666666667,-100
-1.2,-1.2,-1.2,-1.2,0.8,-0.2,-1.2,0.8,-100,-100,-100,-100,66.6666666666667,-16.6666666666667,-100,66.6666666666667
0.8,-1.2,0.8,-0.2,-0.2,-0.2,-1.2,0.8,66.6666666666667,-100,66.6666666666667,-16.6666666666667,-16.6666666666667,-16.6666666666667,-100,66.6666666666667
0.8,-0.2,-0.2,-0.2,2.8,1.8,-0.2,2.8,66.6666666666667,-16.6666666666667,-16.6666666666667,-16.6666666666667,233.333333333333,150,-16.6666666666667,233.333333333333
-0.2,-0.2,-0.2,-1.2,-0.2,-0.2,-0.2,0.8,-16.6666666666667,-16.6666666666667,-16.6666666666667,-100,-16.6666666666667,-16.6666666666667,-16.6666666666667,66.6666666666667
-1.2,-1.2,-0.2,0.8,-1.2,-1.2,-1.2,0.8,-100,-100,-16.6666666666667,66.6666666666667,-100,-100,-100,66.6666666666667
-0.6,-2.6,1.4,-1.6,-1.6,-0.6,-2.6,-1.6,-23.0769230769231,-100,53.8461538461538,-61.5384615384615,-61.5384615384615,-23.0769230769231,-100,-61.5384615384615
-1.6,-0.6,-1.6,0.4,-0.6,-1.6,-2.6,-0.6,-61.5384615384615,-23.0769230769231,-61.5384615384615,15.3846153846154,-23.0769230769231,-61.5384615384615,-100,-23.0769230769231
-0.6,-1.6,-2.6,-1.6,-0.6,0.4,-0.6,0.4,-23.0769230769231,-61.5384615384615,-100,-61.5384615384615,-23.0769230769231,15.3846153846154,-23.0769230769231,15.3846153846154
1.4,-1.6,-2.6,-2.6,-1.6,-1.6,-1.6,-1.6,53.8461538461538,-61.5384615384615,-100,-100,-61.5384615384615,-61.5384615384615,-61.5384615384615,-61.5384615384615
0.4,-1.6,1.4,0.4,-1.6,-1.6,-2.6,-1.6,15.3846153846154,-61.5384615384615,53.8461538461538,15.3846153846154,-61.5384615384615,-61.5384615384615,-100,-61.5384615384615
-1,-2,-1,-1,-1,-1,-1,0,-50,-100,-50,-50,-50,-50,-50,0
1,-1,0,-1,0,-1,-1,-2,50,-50,0,-50,0,-50,-50,-100
-2,-2,-1,-2,1,-2,-1,0,-100,-100,-50,-100,50,-100,-50,0
-2,0,-2,-2,-2,0,1,0,-100,0,-100,-100,-100,0,50,0
-2,-1,1,0,-1,-1,0,0,-100,-50,50,0,-50,-50,0,0
-0.2,-0.2,0.8,-0.2,0.8,1.8,-0.2,-1.2,-16.6666666666667,-16.6666666666667,66.6666666666667,-16.6666666666667,66.6666666666667,150,-16.6666666666667,-100
0.8,-0.2,0.8,-0.2,0.8,-0.2,-0.2,-1.2,66.6666666666667,-16.6666666666667,66.6666666666667,-16.6666666666667,66.6666666666667,-16.6666666666667,-16.6666666666667,-100
-1.2,0.8,0.8,0.8,1.8,-1.2,0.8,-0.2,-100,66.6666666666667,66.6666666666667,66.6666666666667,150,-100,66.6666666666667,-16.6666666666667
-0.2,-1.2,0.8,-0.2,-1.2,-1.2,-1.2,-1.2,-16.6666666666667,-100,66.6666666666667,-16.6666666666667,-100,-100,-100,-100
-1.2,-0.2,-0.2,0.8,-0.2,0.8,-0.2,1.8,-100,-16.6666666666667,-16.6666666666667,66.6666666666667,-16.6666666666667,66.6666666666667,-16.6666666666667,150
-1.6,-1.6,0.4,-1.6,0.4,-0.6,-0.6,0.4,-100,-100,25,-100,25,-37.5,-37.5,25
-1.6,0.4,-0.6,0.4,0.4,-1.6,-0.6,0.4,-100,25,-37.5,25,25,-100,-37.5,25
-1.6,-1.6,0.4,-0.6,-0.6,-0.6,0.4,-0.6,-100,-100,25,-37.5,-37.5,-37.5,25,-37.5
-0.6,-1.6,-1.6,-1.6,-1.6,0.4,0.4,-0.6,-37.5,-100,-100,-100,-100,25,25,-37.5
-0.6,-0.6,-0.6,-0.6,-0.6,-1.6,-1.6,-1.6,-37.5,-37.5,-37.5,-37.5,-37.5,-100,-100,-100
0,-1,0,0,2,-1,0,-1,0,-100,0,0,200,-100,0,-100
0,-1,-1,0,-1,0,-1,1,0,-100,-100,0,-100,0,-100,100
-1,0,0,-1,0,0,4,-1,-100,0,0,-100,0,0,400,-100
1,-1,-1,0,1,-1,-1,1,100,-100,-100,0,100,-100,-100,100
0,1,-1,-1,4,-1,0,-1,0,100,-100,-100,400,-100,0,-100
-1,-1,1,1,-1,0,0,0,-100,-100,100,100,-100,0,0,0
-1,1,0,1,1,1,0,-1,-100,100,0,100,100,100,0,-100
0,1,-1,-1,-1,-1,-1,-1,0,100,-100,-100,-100,-100,-100,-100
-1,0,0,-1,-1,-1,-1,-1,-100,0,0,-100,-100,-100,-100,-100
0,-1,-1,-1,-1,2,-1,-1,0,-100,-100,-100,-100,200,-100,-100
0,0,0,-1,2,1,1,-1,0,0,0,-100,200,100,100,-100
0,0,0,1,1,2,0,0,0,0,0,100,100,200,0,0
-1,0,0,1,-1,0,-1,0,-100,0,0,100,-100,0,-100,0
0,0,1,0,1,-1,-1,-1,0,0,100,0,100,-100,-100,-100
1,0,0,0,0,2,0,1,100,0,0,0,0,200,0,100
-1,0,0,-1,0,0,-1,0,-100,0,0,-100,0,0,-100,0
-1,0,-1,-1,-1,-1,0,-1,-100,0,-100,-100,-100,-100,0,-100
-1,-1,0,1,0,1,1,0,-100,-100,0,100,0,100,100,0
1,-1,-1,1,1,-1,-1,0,100,-100,-100,100,100,-100,-100,0
1,-1,-1,2,0,1,-1,0,100,-100,-100,200,0,100,-100,0
1,-1,0,-1,0,-1,1,-1,100,-100,0,-100,0,-100,100,-100
-1,1,-1,0,-1,0,0,1,-100,100,-100,0,-100,0,0,100
-1,0,-1,-1,-1,0,0,0,-100,0,-100,-100,-100,0,0,0
-1,-1,-1,1,1,-1,1,0,-100,-100,-100,100,100,-100,100,0
-1,-1,0,-1,0,0,0,1,-100,-100,0,-100,0,0,0,100
-0.6,0.4,1.4,0.4,0.4,-0.6,-0.6,1.4,-100,66.6666666666667,233.333333333333,66.6666666666667,66.6666666666667,-100,-100,233.333333333333
-0.6,0.4,0.4,-0.6,-0.6,-0.6,0.4,-0.6,-100,66.6666666666667,66.6666666666667,-100,-100,-100,66.6666666666667,-100
-0.6,0.4,0.4,0.4,0.4,0.4,0.4,1.4,-100,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,233.333333333333
-0.6,0.4,0.4,0.4,1.4,0.4,-0.6,-0.6,-100,66.6666666666667,66.6666666666667,66.6666666666667,233.333333333333,66.6666666666667,-100,-100
-0.6,0.4,0.4,1.4,0.4,0.4,0.4,0.4,-100,66.6666666666667,66.6666666666667,233.333333333333,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667
-1.2,-0.2,0.8,-0.2,-0.2,0.8,-1.2,-0.2,-100,-16.6666666666667,66.6666666666667,-16.6666666666667,-16.6666666666667,66.6666666666667,-100,-16.6666666666667
-1.2,-1.2,-1.2,-1.2,-1.2,-0.2,0.8,-0.2,-100,-100,-100,-100,-100,-16.6666666666667,66.6666666666667,-16.6666666666667
0.8,-1.2,-1.2,-1.2,-0.2,-0.2,-0.2,0.8,66.6666666666667,-100,-100,-100,-16.6666666666667,-16.6666666666667,-16.6666666666667,66.6666666666667
-1.2,-1.2,0.8,-1.2,1.8,-0.2,-1.2,-1.2,-100,-100,66.6666666666667,-100,150,-16.6666666666667,-100,-100
-1.2,-0.2,-1.2,-1.2,0.8,-0.2,0.8,-1.2,-100,-16.6666666666667,-100,-100,66.6666666666667,-16.6666666666667,66.6666666666667,-100
-0.8,-0.8,0.2,0.2,-0.8,0.2,-0.8,0.2,-100,-100,25,25,-100,25,-100,25
-0.8,-0.8,-0.8,-0.8,-0.8,0.2,0.2,-0.8,-100,-100,-100,-100,-100,25,25,-100
2.2,-0.8,-0.8,0.2,-0.8,0.2,-0.8,-0.8,275,-100,-100,25,-100,25,-100,-100
0.2,-0.8,-0.8,0.2,0.2,0.2,0.2,0.2,25,-100,-100,25,25,25,25,25
-0.8,-0.8,1.2,0.2,0.2,0.2,1.2,0.2,-100,-100,150,25,25,25,150,25
2.2,0.2,1.2,-0.8,0.2,-0.8,-0.8,-0.8,275,25,150,-100,25,-100,-100,-100
0.2,-0.8,-0.8,-0.8,0.2,0.2,0.2,-0.8,25,-100,-100,-100,25,25,25,-100
0.2,2.2,0.2,0.2,0.2,0.2,-0.8,1.2,25,275,25,25,25,25,-100,150
0.2,1.2,0.2,-0.8,-0.8,0.2,-0.8,0.2,25,150,25,-100,-100,25,-100,25
-0.8,2.2,0.2,-0.8,0.2,-0.8,-0.8,1.2,-100,275,25,-100,25,-100,-100,150
-0.6,1.4,0.4,1.4,-0.6,-0.6,-0.6,0.4,-100,233.333333333333,66.6666666666667,233.333333333333,-100,-100,-100,66.6666666666667
-0.6,-0.6,-0.6,0.4,0.4,-0.6,0.4,-0.6,-100,-100,-100,66.6666666666667,66.6666666666667,-100,66.6666666666667,-100
-0.6,1.4,-0.6,-0.6,0.4,0.4,-0.6,0.4,-100,233.333333333333,-100,-100,66.6666666666667,66.6666666666667,-100,66.6666666666667
0.4,0.4,0.4,-0.6,-0.6,-0.6,-0.6,-0.6,66.6666666666667,66.6666666666667,66.6666666666667,-100,-100,-100,-100,-100
1.4,-0.6,0.4,-0.6,-0.6,-0.6,0.4,-0.6,233.333333333333,-100,66.6666666666667,-100,-100,-100,66.6666666666667,-100
0,0,-1,-1,-1,0,0,-1,0,0,-100,-100,-100,0,0,-100
-1,0,1,-1,0,-1,0,-1,-100,0,100,-100,0,-100,0,-100
-1,-1,0,-1,1,-1,-1,-1,-100,-100,0,-100,100,-100,-100,-100
2,-1,2,-1,-1,-1,0,0,200,-100,200,-100,-100,-100,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-100,-100,-100,-100,-100,-100,-100,-100
0,-1,-1,0,0,-1,-1,0,0,-100,-100,0,0,-100,-100,0
0,1,-1,0,0,-1,1,-1,0,100,-100,0,0,-100,100,-100
-1,-1,-1,0,-1,-1,-1,-1,-100,-100,-100,0,-100,-100,-100,-100
-1,0,-1,1,1,-1,0,-1,-100,0,-100,100,100,-100,0,-100
0,-1,1,0,-1,-1,0,-1,0,-100,100,0,-100,-100,0,-100
-0.4,2.6,-0.4,-0.4,0.6,-0.4,1.6,-0.4,-100,650,-100,-100,150,-100,400,-100
0.6,1.6,1.6,-0.4,1.6,-0.4,0.6,-0.4,150,400,400,-100,400,-100,150,-100
2.6,0.6,0.6,0.6,-0.4,0.6,2.6,0.6,650,150,150,150,-100,150,650,150
-0.4,-0.4,-0.4,1.6,-0.4,-0.4,-0.4,0.6,-100,-100,-100,400,-100,-100,-100,150
-0.4,-0.4,-0.4,0.6,1.6,-0.4,-0.4,1.6,-100,-100,-100,150,400,-100,-100,400
-0.4,0.6,1.6,0.6,-0.4,-0.4,-0.4,0.6,-100,150,400,150,-100,-100,-100,150
0.6,0.6,-0.4,1.6,1.6,1.6,0.6,1.6,150,150,-100,400,400,400,150,400
0.6,-0.4,-0.4,1.6,-0.4,0.6,-0.4,0.6,150,-100,-100,400,-100,150,-100,150
1.6,1.6,0.6,0.6,0.6,0.6,-0.4,0.6,400,400,150,150,150,150,-100,150
0.6,0.6,-0.4,1.6,-0.4,0.6,-0.4,-0.4,150,150,-100,400,-100,150,-100,-100
-0.8,1.2,-0.8,0.2,-0.8,0.2,-0.8,0.2,-100,150,-100,25,-100,25,-100,25
-0.8,0.2,0.2,-0.8,-0.8,1.2,0.2,0.2,-100,25,25,-100,-100,150,25,25
0.2,0.2,1.2,-0.8,1.2,0.2,1.2,0.2,25,25,150,-100,150,25,150,25
-0.8,0.2,0.2,0.2,0.2,-0.8,-0.8,-0.8,-100,25,25,25,25,-100,-100,-100
0.2,-0.8,0.2,1.2,1.2,-0.8,-0.8,0.2,25,-100,25,150,150,-100,-100,25
-0.2,-1.2,-1.2,-0.2,-0.2,-1.2,0.8,-1.2,-16.6666666666667,-100,-100,-16.6666666666667,-16.6666666666667,-100,66.6666666666667,-100
-1.2,-1.2,-0.2,0.8,-1.2,-1.2,-0.2,-1.2,-100,-100,-16.6666666666667,66.6666666666667,-100,-100,-16.6666666666667,-100
0.8,-1.2,-0.2,-1.2,-1.2,-1.2,-0.2,-1.2,66.6666666666667,-100,-16.6666666666667,-100,-100,-100,-16.6666666666667,-100
-1.2,-0.2,-1.2,-1.2,0.8,-1.2,-1.2,-1.2,-100,-16.6666666666667,-100,-100,66.6666666666667,-100,-100,-100
-1.2,0.8,-1.2,-1.2,-1.2,-1.2,-0.2,-0.2,-100,66.6666666666667,-100,-100,-100,-100,-16.6666666666667,-16.6666666666667
-1,0,0,-1,-1,-1,-1,-1,-100,0,0,-100,-100,-100,-100,-100
-1,1,0,-1,0,0,0,0,-100,100,0,-100,0,0,0,0
-1,0,0,0,0,0,-1,-1,-100,0,0,0,0,0,-100,-100
0,0,-1,-1,-1,-1,-1,-1,0,0,-100,-100,-100,-100,-100,-100
0,1,-1,0,2,-1,-1,-1,0,100,-100,0,200,-100,-100,-100
0.8,-0.2,-0.2,-0.2,0.8,1.8,-0.2,2.8,400,-100,-100,-100,400,900,-100,1400
-0.2,-0.2,-0.2,-0.2,-0.2,0.8,0.8,-0.2,-100,-100,-100,-100,-100,400,400,-100
1.8,-0.2,-0.2,-0.2,0.8,0.8,0.8,1.8,900,-100,-100,-100,400,400,400,900
1.8,1.8,-0.2,0.8,-0.2,-0.2,-0.2,-0.2,900,900,-100,400,-100,-100,-100,-100
-0.2,-0.2,-0.2,-0.2,-0.2,0.8,-0.2,-0.2,-100,-100,-100,-100,-100,400,-100,-100
-1,-1,0,-1,-1,-1,-1,2,-100,-100,0,-100,-100,-100,-100,200
-1,-1,-1,-1,-1,-1,1,0,-100,-100,-100,-100,-100,-100,100,0
-1,-1,-1,-1,-1,-1,1,0,-100,-100,-100,-100,-100,-100,100,0
-1,3,-1,-1,0,-1,-1,-1,-100,300,-100,-100,0,-100,-100,-100
0,-1,0,-1,2,-1,0,-1,0,-100,0,-100,200,-100,0,-100
0.6,0.6,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,150,150,-100,-100,-100,-100,-100,-100
