"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min","rel_error_sp_15min","rel_error_sp_30min","rel_error_sp_45min","rel_error_sp_60min","rel_error_sp_75min","rel_error_sp_90min","rel_error_sp_105min","rel_error_sp_120min"
-4.0635714286,-4.0635714286,-4.0635714286,-4.0635714286,-4.0635714286,-4.0635714286,-4.0635714286,-4.0635714286,-5.88381305012736,-5.88381305012736,-5.88381305012736,-5.88381305012736,-5.88381305012736,-5.88381305012736,-5.88381305012736,-5.88381305012736
-4.1886666667,-4.1886666667,-4.1886666667,-4.1886666667,-4.1886666667,-4.1886666667,-4.1886666667,-4.1886666667,-6.05397801185837,-6.05397801185837,-6.05397801185837,-6.05397801185837,-6.05397801185837,-6.05397801185837,-6.05397801185837,-6.05397801185837
-4.1833333333,-4.1833333333,-4.1833333333,-4.1833333333,-4.1833333333,-4.1833333333,-4.1833333333,-4.1833333333,-6.04673572628573,-6.04673572628573,-6.04673572628573,-6.04673572628573,-6.04673572628573,-6.04673572628573,-6.04673572628573,-6.04673572628573
-4.21066666670001,-4.21066666670001,-4.21066666670001,-4.21066666670001,-4.21066666670001,-4.21066666670001,-4.21066666670001,-4.21066666670001,-6.08384064117956,-6.08384064117956,-6.08384064117956,-6.08384064117956,-6.08384064117956,-6.08384064117956,-6.08384064117956,-6.08384064117956
-4.256,-4.256,-4.256,-4.256,-4.256,-4.256,-4.256,-4.256,-6.14531592930576,-6.14531592930576,-6.14531592930576,-6.14531592930576,-6.14531592930576,-6.14531592930576,-6.14531592930576,-6.14531592930576
-4.31399999999999,-4.31399999999999,-4.31399999999999,-4.31399999999999,-4.31399999999999,-4.31399999999999,-4.31399999999999,-4.31399999999999,-6.22385088149579,-6.22385088149579,-6.22385088149579,-6.22385088149579,-6.22385088149579,-6.22385088149579,-6.22385088149579,-6.22385088149579
-4.37533333330001,-4.37533333330001,-4.37533333330001,-4.37533333330001,-4.37533333330001,-4.37533333330001,-4.37533333330001,-4.37533333330001,-6.30675648400792,-6.30675648400792,-6.30675648400792,-6.30675648400792,-6.30675648400792,-6.30675648400792,-6.30675648400792,-6.30675648400792
-4.4513333333,-4.4513333333,-4.4513333333,-4.4513333333,-4.4513333333,-4.4513333333,-4.4513333333,-4.4513333333,-6.40928419896254,-6.40928419896254,-6.40928419896254,-6.40928419896254,-6.40928419896254,-6.40928419896254,-6.40928419896254,-6.40928419896254
-4.54000000000001,-4.54000000000001,-4.54000000000001,-4.54000000000001,-4.54000000000001,-4.54000000000001,-4.54000000000001,-4.54000000000001,-6.52861662352604,-6.52861662352604,-6.52861662352604,-6.52861662352604,-6.52861662352604,-6.52861662352604,-6.52861662352604,-6.52861662352604
-4.6053333333,-4.6053333333,-4.6053333333,-4.6053333333,-4.6053333333,-4.6053333333,-4.6053333333,-4.6053333333,-6.61635123740834,-6.61635123740834,-6.61635123740834,-6.61635123740834,-6.61635123740834,-6.61635123740834,-6.61635123740834,-6.61635123740834
-4.60599999999999,-4.60599999999999,-4.60599999999999,-4.60599999999999,-4.60599999999999,-4.60599999999999,-4.60599999999999,-4.60599999999999,-6.61724563974369,-6.61724563974369,-6.61724563974369,-6.61724563974369,-6.61724563974369,-6.61724563974369,-6.61724563974369,-6.61724563974369
-4.55133333329999,-4.55133333329999,-4.55133333329999,-4.55133333329999,-4.55133333329999,-4.55133333329999,-4.55133333329999,-4.55133333329999,-6.54384770956058,-6.54384770956058,-6.54384770956058,-6.54384770956058,-6.54384770956058,-6.54384770956058,-6.54384770956058,-6.54384770956058
-4.47799999999999,-4.47799999999999,-4.47799999999999,-4.47799999999999,-4.47799999999999,-4.47799999999999,-4.47799999999999,-4.47799999999999,-6.44520567661705,-6.44520567661705,-6.44520567661705,-6.44520567661705,-6.44520567661705,-6.44520567661705,-6.44520567661705,-6.44520567661705
-4.3526666667,-4.3526666667,-4.3526666667,-4.3526666667,-4.3526666667,-4.3526666667,-4.3526666667,-4.3526666667,-6.27613453945233,-6.27613453945233,-6.27613453945233,-6.27613453945233,-6.27613453945233,-6.27613453945233,-6.27613453945233,-6.27613453945233
-4.232,-4.232,-4.232,-4.232,-4.232,-4.232,-4.232,-4.232,-6.11278021724058,-6.11278021724058,-6.11278021724058,-6.11278021724058,-6.11278021724058,-6.11278021724058,-6.11278021724058,-6.11278021724058
-4.122,-4.122,-4.122,-4.122,-4.122,-4.122,-4.122,-4.122,-5.96336911547698,-5.96336911547698,-5.96336911547698,-5.96336911547698,-5.96336911547698,-5.96336911547698,-5.96336911547698,-5.96336911547698
-4.08266666670001,-4.08266666670001,-4.08266666670001,-4.08266666670001,-4.08266666670001,-4.08266666670001,-4.08266666670001,-4.08266666670001,-5.90982783915604,-5.90982783915604,-5.90982783915604,-5.90982783915604,-5.90982783915604,-5.90982783915604,-5.90982783915604,-5.90982783915604
-4.05266666670001,-4.05266666670001,-4.05266666670001,-4.05266666670001,-4.05266666670001,-4.05266666670001,-4.05266666670001,-4.05266666670001,-5.86895026988779,-5.86895026988779,-5.86895026988779,-5.86895026988779,-5.86895026988779,-5.86895026988779,-5.86895026988779,-5.86895026988779
-4.04600000000001,-4.04600000000001,-4.04600000000001,-4.04600000000001,-4.04600000000001,-4.04600000000001,-4.04600000000001,-4.04600000000001,-5.85986154158098,-5.85986154158098,-5.85986154158098,-5.85986154158098,-5.85986154158098,-5.85986154158098,-5.85986154158098,-5.85986154158098
-4.0253333333,-4.0253333333,-4.0253333333,-4.0253333333,-4.0253333333,-4.0253333333,-4.0253333333,-4.0253333333,-5.83167532688763,-5.83167532688763,-5.83167532688763,-5.83167532688763,-5.83167532688763,-5.83167532688763,-5.83167532688763,-5.83167532688763
-3.9893333333,-3.9893333333,-3.9893333333,-3.9893333333,-3.9893333333,-3.9893333333,-3.9893333333,-3.9893333333,-5.78253643070705,-5.78253643070705,-5.78253643070705,-5.78253643070705,-5.78253643070705,-5.78253643070705,-5.78253643070705,-5.78253643070705
-3.97199999999999,-3.97199999999999,-3.97199999999999,-3.97199999999999,-3.97199999999999,-3.97199999999999,-3.97199999999999,-3.97199999999999,-5.75885866728527,-5.75885866728527,-5.75885866728527,-5.75885866728527,-5.75885866728527,-5.75885866728527,-5.75885866728527,-5.75885866728527
-3.9226666667,-3.9226666667,-3.9226666667,-3.9226666667,-3.9226666667,-3.9226666667,-3.9226666667,-3.9226666667,-5.69140292506302,-5.69140292506302,-5.69140292506302,-5.69140292506302,-5.69140292506302,-5.69140292506302,-5.69140292506302,-5.69140292506302
-3.8606666667,-3.8606666667,-3.8606666667,-3.8606666667,-3.8606666667,-3.8606666667,-3.8606666667,-3.8606666667,-5.60649040095187,-5.60649040095187,-5.60649040095187,-5.60649040095187,-5.60649040095187,-5.60649040095187,-5.60649040095187,-5.60649040095187
-3.7633333333,-3.7633333333,-3.7633333333,-3.7633333333,-3.7633333333,-3.7633333333,-3.7633333333,-3.7633333333,-5.47287798725361,-5.47287798725361,-5.47287798725361,-5.47287798725361,-5.47287798725361,-5.47287798725361,-5.47287798725361,-5.47287798725361
-3.604,-3.604,-3.604,-3.604,-3.604,-3.604,-3.604,-3.604,-5.25333799778438,-5.25333799778438,-5.25333799778438,-5.25333799778438,-5.25333799778438,-5.25333799778438,-5.25333799778438,-5.25333799778438
-3.5126666667,-3.5126666667,-3.5126666667,-3.5126666667,-3.5126666667,-3.5126666667,-3.5126666667,-3.5126666667,-5.12703247092746,-5.12703247092746,-5.12703247092746,-5.12703247092746,-5.12703247092746,-5.12703247092746,-5.12703247092746,-5.12703247092746
-3.3846666667,-3.3846666667,-3.3846666667,-3.3846666667,-3.3846666667,-3.3846666667,-3.3846666667,-3.3846666667,-4.94945260638108,-4.94945260638108,-4.94945260638108,-4.94945260638108,-4.94945260638108,-4.94945260638108,-4.94945260638108,-4.94945260638108
-3.3546666667,-3.3546666667,-3.3546666667,-3.3546666667,-3.3546666667,-3.3546666667,-3.3546666667,-3.3546666667,-4.90773612145237,-4.90773612145237,-4.90773612145237,-4.90773612145237,-4.90773612145237,-4.90773612145237,-4.90773612145237,-4.90773612145237
-3.3066666667,-3.3066666667,-3.3066666667,-3.3066666667,-3.3066666667,-3.3066666667,-3.3066666667,-3.3066666667,-4.84091352727657,-4.84091352727657,-4.84091352727657,-4.84091352727657,-4.84091352727657,-4.84091352727657,-4.84091352727657,-4.84091352727657
-3.27133333330001,-3.27133333330001,-3.27133333330001,-3.27133333330001,-3.27133333330001,-3.27133333330001,-3.27133333330001,-3.27133333330001,-4.79166463225405,-4.79166463225405,-4.79166463225405,-4.79166463225405,-4.79166463225405,-4.79166463225405,-4.79166463225405,-4.79166463225405
-3.20399999999999,-3.20399999999999,-3.20399999999999,-3.20399999999999,-3.20399999999999,-3.20399999999999,-3.20399999999999,-3.20399999999999,-4.69767169080991,-4.69767169080991,-4.69767169080991,-4.69767169080991,-4.69767169080991,-4.69767169080991,-4.69767169080991,-4.69767169080991
-3.15533333330001,-3.15533333330001,-3.15533333330001,-3.15533333330001,-3.15533333330001,-3.15533333330001,-3.15533333330001,-3.15533333330001,-4.62962057256691,-4.62962057256691,-4.62962057256691,-4.62962057256691,-4.62962057256691,-4.62962057256691,-4.62962057256691,-4.62962057256691
-3.0713333333,-3.0713333333,-3.0713333333,-3.0713333333,-3.0713333333,-3.0713333333,-3.0713333333,-3.0713333333,-4.5119335598463,-4.5119335598463,-4.5119335598463,-4.5119335598463,-4.5119335598463,-4.5119335598463,-4.5119335598463,-4.5119335598463
-3.03,-3.03,-3.03,-3.03,-3.03,-3.03,-3.03,-3.03,-4.45391738938704,-4.45391738938704,-4.45391738938704,-4.45391738938704,-4.45391738938704,-4.45391738938704,-4.45391738938704,-4.45391738938704
