"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min","rel_error_sp_15min","rel_error_sp_30min","rel_error_sp_45min","rel_error_sp_60min","rel_error_sp_75min","rel_error_sp_90min","rel_error_sp_105min","rel_error_sp_120min"
-5.05500000000001,-5.05500000000001,-5.05500000000001,-5.05500000000001,-5.05500000000001,-5.05500000000001,-5.05500000000001,-5.05500000000001,-7.2157590464635,-7.2157590464635,-7.2157590464635,-7.2157590464635,-7.2157590464635,-7.2157590464635,-7.2157590464635,-7.2157590464635
-5.05133333329999,-5.05133333329999,-5.05133333329999,-5.05133333329999,-5.05133333329999,-5.05133333329999,-5.05133333329999,-5.05133333329999,-7.21090248099355,-7.21090248099355,-7.21090248099355,-7.21090248099355,-7.21090248099355,-7.21090248099355,-7.21090248099355,-7.21090248099355
-5.128,-5.128,-5.128,-5.128,-5.128,-5.128,-5.128,-5.128,-7.31234314396532,-7.31234314396532,-7.31234314396532,-7.31234314396532,-7.31234314396532,-7.31234314396532,-7.31234314396532,-7.31234314396532
-5.1846666667,-5.1846666667,-5.1846666667,-5.1846666667,-5.1846666667,-5.1846666667,-5.1846666667,-5.1846666667,-7.38717858605992,-7.38717858605992,-7.38717858605992,-7.38717858605992,-7.38717858605992,-7.38717858605992,-7.38717858605992,-7.38717858605992
-5.27,-5.27,-5.27,-5.27,-5.27,-5.27,-5.27,-5.27,-7.49964422940088,-7.49964422940088,-7.49964422940088,-7.49964422940088,-7.49964422940088,-7.49964422940088,-7.49964422940088,-7.49964422940088
-5.47266666669999,-5.47266666669999,-5.47266666669999,-5.47266666669999,-5.47266666669999,-5.47266666669999,-5.47266666669999,-5.47266666669999,-7.76565855324155,-7.76565855324155,-7.76565855324155,-7.76565855324155,-7.76565855324155,-7.76565855324155,-7.76565855324155,-7.76565855324155
-5.63,-5.63,-5.63,-5.63,-5.63,-5.63,-5.63,-5.63,-7.97111708905564,-7.97111708905564,-7.97111708905564,-7.97111708905564,-7.97111708905564,-7.97111708905564,-7.97111708905564,-7.97111708905564
-5.7826666667,-5.7826666667,-5.7826666667,-5.7826666667,-5.7826666667,-5.7826666667,-5.7826666667,-5.7826666667,-8.16960837874236,-8.16960837874236,-8.16960837874236,-8.16960837874236,-8.16960837874236,-8.16960837874236,-8.16960837874236,-8.16960837874236
-5.88200000000001,-5.88200000000001,-5.88200000000001,-5.88200000000001,-5.88200000000001,-5.88200000000001,-5.88200000000001,-5.88200000000001,-8.29829858073983,-8.29829858073983,-8.29829858073983,-8.29829858073983,-8.29829858073983,-8.29829858073983,-8.29829858073983,-8.29829858073983
-5.9566666667,-5.9566666667,-5.9566666667,-5.9566666667,-5.9566666667,-5.9566666667,-5.9566666667,-5.9566666667,-8.3947949453148,-8.3947949453148,-8.3947949453148,-8.3947949453148,-8.3947949453148,-8.3947949453148,-8.3947949453148,-8.3947949453148
-6.1153333333,-6.1153333333,-6.1153333333,-6.1153333333,-6.1153333333,-6.1153333333,-6.1153333333,-6.1153333333,-8.5991769238273,-8.5991769238273,-8.5991769238273,-8.5991769238273,-8.5991769238273,-8.5991769238273,-8.5991769238273,-8.5991769238273
-6.3173333333,-6.3173333333,-6.3173333333,-6.3173333333,-6.3173333333,-6.3173333333,-6.3173333333,-6.3173333333,-8.85806162125563,-8.85806162125563,-8.85806162125563,-8.85806162125563,-8.85806162125563,-8.85806162125563,-8.85806162125563,-8.85806162125563
-6.5366666667,-6.5366666667,-6.5366666667,-6.5366666667,-6.5366666667,-6.5366666667,-6.5366666667,-6.5366666667,-9.13750524210934,-9.13750524210934,-9.13750524210934,-9.13750524210934,-9.13750524210934,-9.13750524210934,-9.13750524210934,-9.13750524210934
-6.666,-6.666,-6.666,-6.666,-6.666,-6.666,-6.666,-6.666,-9.30148187424999,-9.30148187424999,-9.30148187424999,-9.30148187424999,-9.30148187424999,-9.30148187424999,-9.30148187424999,-9.30148187424999
