"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min","rel_error_sp_15min","rel_error_sp_30min","rel_error_sp_45min","rel_error_sp_60min","rel_error_sp_75min","rel_error_sp_90min","rel_error_sp_105min","rel_error_sp_120min"
6.1085714286,6.4285714286,6.1085714286,5.4785714286,5.4785714286,5.7885714286,5.7885714286,6.4285714286,21.3800000001214,22.5000000001225,21.3800000001214,19.1750000001192,19.1750000001192,20.2600000001203,20.2600000001203,22.5000000001225
6.386,6.066,5.746,5.116,6.066,6.386,6.066,6.066,22.3177465576291,21.1994128748165,20.0810791920039,17.8793597539666,21.1994128748165,22.3177465576291,21.1994128748165,21.1994128748165
6.368,6.368,6.048,6.368,6.368,6.368,6.048,6.368,22.2408493992735,22.2408493992735,21.1232187761945,22.2408493992735,22.2408493992735,22.2408493992735,21.1232187761945,22.2408493992735
6.35,6.03,6.35,5.52,5.71,6.35,6.35,6.35,22.1640488656196,21.0471204188482,22.1640488656196,19.2670157068063,19.9301919720768,22.1640488656196,22.1640488656196,22.1640488656196
5.658,6.298,5.978,5.658,6.298,6.298,5.978,5.978,19.7129119921957,21.9427217615497,20.8278168768727,19.7129119921957,21.9427217615497,21.9427217615497,20.8278168768727,20.8278168768727
5.876,6.196,5.556,5.876,5.876,5.876,6.196,5.876,20.3999444521594,21.5109012637134,19.2889876406055,20.3999444521594,20.3999444521594,20.3999444521594,21.5109012637134,20.3999444521594
6.0793333333,5.4393333333,6.0793333333,5.7593333333,6.0793333333,6.0793333333,5.7593333333,5.7593333333,21.0207233580127,18.8077729880376,21.0207233580127,19.9142481730252,21.0207233580127,21.0207233580127,19.9142481730252,19.9142481730252
5.64,5.64,4.82,5.64,5.64,5.96,5.96,4.82,19.4214876033058,19.4214876033058,16.5977961432507,19.4214876033058,19.4214876033058,20.5234159779614,20.5234159779614,16.5977961432507
5.2253333333,4.9153333333,5.2253333333,4.7253333333,3.0353333333,5.8653333333,4.7253333333,5.2253333333,17.9351059446731,16.8710814149045,17.9351059446731,16.2189373482721,10.4182874924369,20.1318017480663,16.2189373482721,17.9351059446731
5.3433333333,5.0333333333,5.0333333333,4.8433333333,5.3433333333,5.9833333333,5.6633333333,5.6633333333,18.4147041928565,17.346352670744,17.346352670744,16.691556576546,18.4147041928565,20.6203331417339,19.5175186672952,19.5175186672952
5.7813333333,6.1013333333,6.1013333333,6.1013333333,5.4613333333,5.7813333333,6.1013333333,5.7813333333,20.0055365874781,21.1128541107766,21.1128541107766,21.1128541107766,18.8982190641796,20.0055365874781,21.1128541107766,20.0055365874781
6.2193333333,5.8993333333,5.8993333333,5.2693333333,6.2193333333,5.8993333333,6.2193333333,6.2193333333,21.6094137266665,20.497556229737,20.497556229737,18.308586782657,21.6094137266665,20.497556229737,21.6094137266665,21.6094137266665
6.2673333333,5.9473333333,5.9473333333,5.9473333333,6.2673333333,5.9473333333,5.9473333333,5.6273333333,21.8125710571918,20.6988561218118,20.6988561218118,20.6988561218118,21.8125710571918,20.6988561218118,20.6988561218118,19.5851411864317
6.3233333333,5.6833333333,6.3233333333,6.3233333333,6.0033333333,6.0033333333,6.3233333333,6.0033333333,22.0504475181657,19.8186679064049,22.0504475181657,22.0504475181657,20.9345577122853,20.9345577122853,22.0504475181657,20.9345577122853
5.4293333333,6.3793333333,6.0593333333,6.3793333333,6.3793333333,6.0593333333,6.0593333333,5.4293333333,18.9699750761466,22.2892548506647,21.1711816634586,22.2892548506647,22.2892548506647,21.1711816634586,21.1711816634586,18.9699750761466
5.7953333333,5.7953333333,6.4353333333,6.4353333333,6.4353333333,5.7953333333,6.4353333333,6.4353333333,20.2884682706837,20.2884682706837,22.528998529509,22.528998529509,22.528998529509,20.2884682706837,22.528998529509,22.528998529509
6.504,6.504,6.504,6.504,6.504,5.864,6.504,6.504,22.8242560359349,22.8242560359349,22.8242560359349,22.8242560359349,22.8242560359349,20.5783267827063,22.8242560359349,22.8242560359349
5.1126666667,6.5726666667,6.5726666667,6.5726666667,6.5726666667,5.9326666667,6.5726666667,6.5726666667,17.9850378744846,23.1209399405773,23.1209399405773,23.1209399405773,23.1209399405773,20.8695856102353,23.1209399405773,23.1209399405773
6.63,6.31,6.31,6.63,6.63,5.99,6.31,6.63,23.3697567853366,22.2418047232993,22.2418047232993,23.3697567853366,23.3697567853366,21.1138526612619,22.2418047232993,23.3697567853366
6.72,6.72,6.72,6.4,6.72,6.08,6.72,6.72,23.7623762376238,23.7623762376238,23.7623762376238,22.6308345120226,23.7623762376238,21.4992927864215,23.7623762376238,23.7623762376238
6.81,6.49,6.49,6.17,6.49,6.49,6.81,6.81,24.1575026605179,23.0223483504789,23.0223483504789,21.8871940404399,23.0223483504789,23.0223483504789,24.1575026605179,24.1575026605179
6.5946666667,6.9146666667,6.9146666667,6.9146666667,6.9146666667,6.9146666667,6.9146666667,6.9146666667,23.4808203571538,24.6202050893997,24.6202050893997,24.6202050893997,24.6202050893997,24.6202050893997,24.6202050893997,24.6202050893997
6.702,6.702,7.022,7.022,6.702,7.022,7.022,7.022,23.9545357066266,23.9545357066266,25.0982915147616,25.0982915147616,23.9545357066266,25.0982915147616,25.0982915147616,25.0982915147616
7.1046666667,6.7846666667,7.1046666667,6.4646666667,6.7846666667,7.1046666667,7.1046666667,6.7846666667,25.4690151281283,24.3218698469569,25.4690151281283,23.1747245657854,24.3218698469569,25.4690151281283,25.4690151281283,24.3218698469569
7.0426666667,7.0426666667,6.7226666667,6.7226666667,6.4026666667,7.0426666667,6.7226666667,6.4026666667,25.1907668830184,25.1907668830184,24.0461655858022,24.0461655858022,22.9015642885861,25.1907668830184,24.0461655858022,22.9015642885861
6.9806666667,6.9806666667,6.9806666667,6.9806666667,6.6606666667,6.0306666667,6.9806666667,6.9806666667,24.91375002989,24.91375002989,24.91375002989,24.91375002989,23.7716814581881,21.5232339576501,24.91375002989,24.91375002989
6.9186666667,6.9186666667,6.9186666667,6.9186666667,6.9186666667,6.9186666667,6.2786666667,6.9186666667,24.637956412474,24.637956412474,24.637956412474,24.637956412474,24.637956412474,24.637956412474,22.3588623523602,24.637956412474
6.9266666667,6.9266666667,6.6066666667,6.6066666667,6.9266666667,6.6066666667,6.9266666667,6.9266666667,24.6734742342967,24.6734742342967,23.5336024698688,23.5336024698688,24.6734742342967,23.5336024698688,24.6734742342967,24.6734742342967
6.9266666667,6.6066666667,6.6066666667,6.9266666667,6.9266666667,6.2866666667,6.9266666667,6.9266666667,24.6734742342967,23.5336024698688,23.5336024698688,24.6734742342967,24.6734742342967,22.393730705441,24.6734742342967,24.6734742342967
6.9266666667,5.7866666667,6.9266666667,6.9266666667,6.9266666667,6.9266666667,6.6066666667,6.9266666667,24.6734742342967,20.6126810735225,24.6734742342967,24.6734742342967,24.6734742342967,24.6734742342967,23.5336024698688,24.6734742342967
6.9266666667,6.9266666667,6.6066666667,6.9266666667,6.9266666667,6.6066666667,6.6066666667,6.9266666667,24.6734742342967,24.6734742342967,23.5336024698688,24.6734742342967,24.6734742342967,23.5336024698688,23.5336024698688,24.6734742342967
6.914,6.914,6.914,6.914,6.274,6.594,6.594,6.914,24.6172470269885,24.6172470269885,24.6172470269885,24.6172470269885,22.3385316527807,23.4778893398846,23.4778893398846,24.6172470269885
6.9013333333,6.9013333333,6.9013333333,6.5813333333,6.9013333333,5.7613333333,6.9013333333,6.5813333333,24.5610705132811,24.5610705132811,24.5610705132811,23.4222264400168,24.5610705132811,20.5039385022771,24.5610705132811,23.4222264400168
6.9,6.9,6.9,6.9,5.95,6.9,6.58,6.9,24.5551601423487,24.5551601423487,24.5551601423487,24.5551601423487,21.1743772241993,24.5551601423487,23.4163701067616,24.5551601423487
6.974,6.974,6.974,6.974,6.974,6.974,6.654,6.974,24.8840362520517,24.8840362520517,24.8840362520517,24.8840362520517,24.8840362520517,24.8840362520517,23.7422393491758,24.8840362520517
6.408,7.048,6.728,7.048,7.048,6.408,7.048,6.728,22.9250143102461,25.2146536920435,24.0698340011448,25.2146536920435,25.2146536920435,22.9250143102461,25.2146536920435,24.0698340011448
6.802,7.122,7.122,7.122,6.802,7.122,7.122,6.802,24.3991678025683,25.547026329005,25.547026329005,25.547026329005,24.3991678025683,25.547026329005,25.547026329005,24.3991678025683
7.196,7.196,7.196,7.196,7.196,7.196,7.196,7.196,25.8811681772407,25.8811681772407,25.8811681772407,25.8811681772407,25.8811681772407,25.8811681772407,25.8811681772407,25.8811681772407
7.2753333333,5.7153333333,6.9553333333,6.4453333333,7.2753333333,7.2753333333,6.9553333333,6.9553333333,26.241373505992,20.6146151440106,25.0871666625086,23.247649505707,26.241373505992,26.241373505992,25.0871666625086,25.0871666625086
7.4186666667,7.4186666667,7.4186666667,7.4186666667,7.0986666667,6.7786666667,7.4186666667,7.4186666667,26.8974185440961,26.8974185440961,26.8974185440961,26.8974185440961,25.7372135745501,24.5770086050041,26.8974185440961,26.8974185440961
