"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min","rel_error_sp_15min","rel_error_sp_30min","rel_error_sp_45min","rel_error_sp_60min","rel_error_sp_75min","rel_error_sp_90min","rel_error_sp_105min","rel_error_sp_120min"
-5.0214285714,-3.3314285714,-5.1214285714,-3.4914285714,-4.7014285714,-3.3314285714,-4.7014285714,-5.6514285714,-15.0651465797318,-9.99485684888564,-15.3651637235688,-10.4748842790249,-14.1050917194532,-9.99485684888564,-14.1050917194532,-16.9552545859051
-4.516,-3.616,-3.616,-3.766,-3.456,-3.616,-5.816,-3.616,-13.4983261597322,-10.8082257293161,-10.8082257293161,-11.2565758010521,-10.3299856527977,-10.8082257293161,-17.3840267814443,-10.8082257293161
-8.946,-7.616,-4.396,-5.086,-3.866,-4.236,-4.616,-5.766,-26.6599117892478,-22.6963881273096,-13.1004887352485,-15.1567528906902,-11.521039456431,-12.6236738586244,-13.7561091906067,-17.1832161163428
-5.656,-3.656,-3.656,-4.496,-3.656,-6.066,-3.816,-4.716,-16.8053244592346,-10.8628476348942,-10.8628476348942,-13.3586879011172,-10.8628476348942,-18.0235322082244,-11.3382457808415,-14.0123603517946
-5.8926666667,-4.6926666667,-5.1626666667,-5.0026666667,-3.6326666667,-3.6326666667,-3.6326666667,-3.9426666667,-17.5206644334699,-13.9527047117743,-15.3501556027718,-14.874427639879,-10.8010069576099,-10.8010069576099,-10.8010069576099,-11.7227298857145
-5.3866666667,-3.9066666667,-4.2766666667,-3.5966666667,-4.6566666667,-3.9066666667,-3.5966666667,-4.6566666667,-16.033336640623,-11.6281377121623,-12.7294374442775,-10.7054271257955,-13.8605020340174,-11.6281377121623,-10.7054271257955,-13.8605020340174
-4.2473333333,-7.3573333333,-3.7273333333,-4.4073333333,-4.9373333333,-4.7173333333,-4.2473333333,-6.9473333333,-12.6531747134244,-21.9181346943675,-11.1040495719162,-13.1298286031192,-14.7087446127333,-14.0533455144029,-12.6531747134244,-20.6967091020245
-3.5233333333,-3.6833333333,-5.3133333333,-3.6833333333,-4.5833333333,-3.8333333333,-4.2033333333,-4.6733333333,-10.5100924728155,-10.9873719796271,-15.8496569552708,-10.9873719796271,-13.6720692054427,-11.434821517263,-12.538530376765,-13.9405389280242
-4.1593333333,-5.1693333333,-6.0093333333,-5.0093333333,-4.6293333333,-4.8493333333,-3.4793333333,-5.4293333333,-12.4235846989311,-15.4403711741726,-17.9493817080367,-14.9624644058175,-13.8274358309741,-14.4845576374624,-10.392480933422,-16.2169696727496
-5.1153333333,-4.1153333333,-3.4353333333,-3.4353333333,-3.7453333333,-8.8953333333,-3.9053333333,-3.4353333333,-15.2991844953595,-12.3083364902521,-10.2745598467791,-10.2745598467791,-11.2017227283624,-26.6045899546653,-11.6802584091796,-10.2745598467791
-7.4346666667,-3.7946666667,-4.4846666667,-3.4846666667,-3.7946666667,-5.7946666667,-5.4846666667,-7.7546666667,-22.2031974835027,-11.3325502220804,-13.3931948952621,-10.4067533399263,-11.3325502220804,-17.305433332752,-16.3796364505979,-23.1588587812101
-4.594,-4.374,-3.844,-3.844,-4.684,-4.594,-4.214,-5.224,-13.6995288364048,-13.0434782608696,-11.4629927834437,-11.4629927834437,-13.9679131627602,-13.6995288364048,-12.5663505695712,-15.5782191208922
-4.4233333333,-3.5833333333,-3.5833333333,-4.4233333333,-4.7333333333,-3.8933333333,-3.5833333333,-3.7433333333,-13.1712158808071,-10.6699751860155,-10.6699751860155,-13.1712158808071,-14.0942928038849,-11.5930521090934,-10.6699751860155,-11.1464019850235
-3.6326666667,-5.0026666667,-4.4726666667,-3.6326666667,-3.6326666667,-4.3126666667,-3.6326666667,-5.3226666667,-10.8010069576099,-14.874427639879,-13.2985787627968,-10.8010069576099,-10.8010069576099,-12.822850799904,-10.8010069576099,-15.8258835656645
-5.052,-4.682,-3.842,-5.052,-4.892,-5.632,-7.162,-5.522,-14.9991093165489,-13.9005997268571,-11.4066860637729,-14.9991093165489,-14.5240781426281,-16.7210973220118,-21.2635829226293,-16.3945133899412
-3.8913333333,-3.8913333333,-3.7313333333,-3.7313333333,-4.4113333333,-5.4113333333,-4.2613333333,-4.0413333333,-11.5362570902539,-11.5362570902539,-11.0619206671453,-11.0619206671453,-13.0778504653567,-16.0424531097852,-12.6331600686925,-11.9809474869182
-4.0906666667,-3.9406666667,-3.9406666667,-3.7806666667,-6.3606666667,-4.9306666667,-3.9406666667,-3.7806666667,-12.109490635756,-11.6654496655763,-11.6654496655763,-11.1918059640512,-18.8293106511428,-14.5961200687626,-11.6654496655763,-11.1918059640512
-3.7786666667,-4.4586666667,-3.9386666667,-4.7786666667,-6.2986666667,-3.9386666667,-3.7786666667,-3.7786666667,-11.186547722516,-13.1996526408056,-11.6602194679959,-14.1469961317655,-18.6468777138247,-11.6602194679959,-11.186547722516,-11.186547722516
