"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min","rel_error_sp_15min","rel_error_sp_30min","rel_error_sp_45min","rel_error_sp_60min","rel_error_sp_75min","rel_error_sp_90min","rel_error_sp_105min","rel_error_sp_120min"
-3.1271428571,-3.1271428571,-3.1271428571,-3.1271428571,-3.1271428571,-3.1271428571,-3.1271428571,-3.1271428571,-4.59015705921989,-4.59015705921989,-4.59015705921989,-4.59015705921989,-4.59015705921989,-4.59015705921989,-4.59015705921989,-4.59015705921989
-3.124,-3.124,-3.124,-3.124,-3.124,-3.124,-3.124,-3.124,-4.58575538723504,-4.58575538723504,-4.58575538723504,-4.58575538723504,-4.58575538723504,-4.58575538723504,-4.58575538723504,-4.58575538723504
-3.0973333333,-3.0973333333,-3.0973333333,-3.0973333333,-3.0973333333,-3.0973333333,-3.0973333333,-3.0973333333,-4.5483915179765,-4.5483915179765,-4.5483915179765,-4.5483915179765,-4.5483915179765,-4.5483915179765,-4.5483915179765,-4.5483915179765
-3.108,-3.108,-3.108,-3.108,-3.108,-3.108,-3.108,-3.108,-4.56334057673108,-4.56334057673108,-4.56334057673108,-4.56334057673108,-4.56334057673108,-4.56334057673108,-4.56334057673108,-4.56334057673108
-3.114,-3.114,-3.114,-3.114,-3.114,-3.114,-3.114,-3.114,-4.57174736471211,-4.57174736471211,-4.57174736471211,-4.57174736471211,-4.57174736471211,-4.57174736471211,-4.57174736471211,-4.57174736471211
-3.1046666667,-3.1046666667,-3.1046666667,-3.1046666667,-3.1046666667,-3.1046666667,-3.1046666667,-3.1046666667,-4.55866949895525,-4.55866949895525,-4.55866949895525,-4.55866949895525,-4.55866949895525,-4.55866949895525,-4.55866949895525,-4.55866949895525
-3.0806666667,-3.0806666667,-3.0806666667,-3.0806666667,-3.0806666667,-3.0806666667,-3.0806666667,-3.0806666667,-4.52502423600213,-4.52502423600213,-4.52502423600213,-4.52502423600213,-4.52502423600213,-4.52502423600213,-4.52502423600213,-4.52502423600213
-3.05800000000001,-3.05800000000001,-3.05800000000001,-3.05800000000001,-3.05800000000001,-3.05800000000001,-3.05800000000001,-3.05800000000001,-4.49322636574687,-4.49322636574687,-4.49322636574687,-4.49322636574687,-4.49322636574687,-4.49322636574687,-4.49322636574687,-4.49322636574687
-3.044,-3.044,-3.044,-3.044,-3.044,-3.044,-3.044,-3.044,-4.47357592146258,-4.47357592146258,-4.47357592146258,-4.47357592146258,-4.47357592146258,-4.47357592146258,-4.47357592146258,-4.47357592146258
-2.9393333333,-2.9393333333,-2.9393333333,-2.9393333333,-2.9393333333,-2.9393333333,-2.9393333333,-2.9393333333,-4.32640885491189,-4.32640885491189,-4.32640885491189,-4.32640885491189,-4.32640885491189,-4.32640885491189,-4.32640885491189,-4.32640885491189
