"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min","rel_error_sp_15min","rel_error_sp_30min","rel_error_sp_45min","rel_error_sp_60min","rel_error_sp_75min","rel_error_sp_90min","rel_error_sp_105min","rel_error_sp_120min"
-15.0807142857,-13.4007142857,-13.6007142857,-13.6007142857,-13.9107142857,-13.5007142857,-13.8007142857,-13.4007142857,-31.1580407608893,-27.6870176059762,-28.1002346482278,-28.1002346482278,-28.7407210637177,-27.893626127102,-28.5134516904793,-27.6870176059762
-14.512,-15.022,-14.712,-14.712,-14.712,-14.972,-14.312,-14.312,-29.4289422452953,-30.4631732641142,-29.834523036989,-29.834523036989,-29.834523036989,-30.3617780661908,-29.0233614536016,-29.0233614536016
-15.4733333333,-15.7333333333,-15.3733333333,-15.4733333333,-15.4733333333,-15.4733333333,-15.6733333333,-16.6933333333,-30.7784113512338,-31.2955841399889,-30.5794987401741,-30.7784113512338,-30.7784113512338,-30.7784113512338,-31.1762365733531,-33.2051452061618
-16.094,-16.354,-16.504,-16.294,-16.194,-15.894,-16.504,-16.194,-31.6225881243369,-32.133453845247,-32.428184068849,-32.0155617558062,-31.8190749400715,-31.2296144928675,-32.428184068849,-31.8190749400715
-16.9146666667,-16.7146666667,-16.8146666667,-16.5146666667,-16.9146666667,-16.5146666667,-16.7146666667,-16.8146666667,-32.8346619733326,-32.4464230252016,-32.6405424992671,-32.0581840770706,-32.8346619733326,-32.0581840770706,-32.4464230252016,-32.6405424992671
-17.9953333333,-18.1953333333,-17.1353333333,-19.2253333333,-17.1353333333,-17.5353333333,-17.5353333333,-19.8253333333,-34.5165786478361,-34.9001956446267,-32.8670255616363,-36.8758231780986,-32.8670255616363,-33.6342595552176,-33.6342595552176,-38.0266741684705
-17.792,-18.352,-19.472,-19.272,-17.892,-19.582,-17.592,-18.812,-33.8302403407362,-34.8950410708853,-37.0246425311835,-36.6443565561302,-34.0203833282629,-37.2337998174627,-33.449954365683,-35.7696988135078
-18.0486666667,-18.8086666667,-18.8086666667,-18.2486666667,-18.4486666667,-19.0686666667,-18.4486666667,-18.3486666667,-34.0228469456135,-35.4554936976516,-35.4554936976516,-34.3998592487814,-34.7768715519493,-35.9456096917699,-34.7768715519493,-34.5883654003653
-18.5153333333,-18.5153333333,-18.5153333333,-18.5153333333,-18.5153333333,-19.2353333333,-18.3153333333,-20.9053333333,-34.7279706900671,-34.7279706900671,-34.7279706900671,-34.7279706900671,-34.7279706900671,-36.0784264688933,-34.3528440848376,-39.2107336225596
-18.8393333333,-18.6393333333,-18.6393333333,-18.4393333333,-19.1993333333,-18.4393333333,-18.4393333333,-20.1193333333,-35.2536833043921,-34.8794271385215,-34.8794271385215,-34.5051709726509,-35.9273444029591,-34.5051709726509,-34.5051709726509,-37.6489227659637
-18.5993333333,-20.1293333333,-18.4493333333,-19.7793333333,-18.1393333333,-18.5493333333,-18.3393333333,-18.1393333333,-35.1332972332702,-38.0233978515899,-34.8499540353958,-37.3622637232161,-34.2643780931219,-35.0388495006454,-34.6421690236212,-34.2643780931219
-17.6393333333,-17.6393333333,-17.7393333333,-18.3993333333,-17.6393333333,-17.6393333333,-18.2993333333,-17.7393333333,-33.6376002745609,-33.6376002745609,-33.828296825496,-35.0868940616681,-33.6376002745609,-33.6376002745609,-34.896197510733,-33.828296825496
-17.3393333333,-16.9393333333,-16.9393333333,-18.4693333333,-16.9393333333,-17.1393333333,-17.1393333333,-17.0393333333,-33.3838195843442,-32.613690330984,-32.613690330984,-35.5594347250867,-32.613690330984,-32.9987549576641,-32.9987549576641,-32.806222644324
-17.0993333333,-16.4393333333,-16.6393333333,-16.4393333333,-16.6393333333,-16.6393333333,-16.6393333333,-16.6393333333,-33.2417475601895,-31.9586827200534,-32.3474902473674,-31.9586827200534,-32.3474902473674,-32.3474902473674,-32.3474902473674,-32.3474902473674
-16.326,-15.926,-16.686,-16.586,-15.926,-16.126,-16.536,-16.126,-32.0582806425009,-31.272827239524,-32.7651887051801,-32.5688253544358,-31.272827239524,-31.6655539410125,-32.4706436790637,-31.6655539410125
-15.8126666667,-16.0226666667,-15.5126666667,-15.6126666667,-15.6126666667,-15.4126666667,-15.8126666667,-15.4126666667,-31.3664555204834,-31.7830174956481,-30.7713669845338,-30.9697298298503,-30.9697298298503,-30.5730041392173,-31.3664555204834,-30.5730041392173
-15.6093333333,-15.0993333333,-15.0993333333,-15.8593333333,-15.0993333333,-15.2993333333,-17.1393333333,-15.0993333333,-31.2816470493469,-30.2595893064238,-30.2595893064238,-31.7826557468582,-30.2595893064238,-30.6603962644328,-34.3478202781162,-30.2595893064238
-14.8593333333,-14.7593333333,-14.9593333333,-15.0693333333,-14.9593333333,-14.7593333333,-16.4493333333,-14.7593333333,-29.9829161005192,-29.7811377607513,-30.1846944402872,-30.4066506140319,-30.1846944402872,-29.7811377607513,-33.1911917028297,-29.7811377607513
