"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min","rel_error_sp_15min","rel_error_sp_30min","rel_error_sp_45min","rel_error_sp_60min","rel_error_sp_75min","rel_error_sp_90min","rel_error_sp_105min","rel_error_sp_120min"
-2.33571428570001,-2.33571428570001,-2.33571428570001,-2.33571428570001,-2.33571428570001,-2.33571428570001,-2.33571428570001,-2.33571428570001,-3.46875994481882,-3.46875994481882,-3.46875994481882,-3.46875994481882,-3.46875994481882,-3.46875994481882,-3.46875994481882,-3.46875994481882
-2.1846666667,-2.1846666667,-2.1846666667,-2.1846666667,-2.1846666667,-2.1846666667,-2.1846666667,-2.1846666667,-3.25173402666121,-3.25173402666121,-3.25173402666121,-3.25173402666121,-3.25173402666121,-3.25173402666121,-3.25173402666121,-3.25173402666121
-2.1526666667,-2.1526666667,-2.1526666667,-2.1526666667,-2.1526666667,-2.1526666667,-2.1526666667,-2.1526666667,-3.20563095041984,-3.20563095041984,-3.20563095041984,-3.20563095041984,-3.20563095041984,-3.20563095041984,-3.20563095041984,-3.20563095041984
-1.992,-1.992,-1.992,-1.992,-1.992,-1.992,-1.992,-1.992,-2.9734893718653,-2.9734893718653,-2.9734893718653,-2.9734893718653,-2.9734893718653,-2.9734893718653,-2.9734893718653,-2.9734893718653
-1.8486666667,-1.8486666667,-1.8486666667,-1.8486666667,-1.8486666667,-1.8486666667,-1.8486666667,-1.8486666667,-2.76545032067318,-2.76545032067318,-2.76545032067318,-2.76545032067318,-2.76545032067318,-2.76545032067318,-2.76545032067318,-2.76545032067318
-1.6773333333,-1.6773333333,-1.6773333333,-1.6773333333,-1.6773333333,-1.6773333333,-1.6773333333,-1.6773333333,-2.51559750435056,-2.51559750435056,-2.51559750435056,-2.51559750435056,-2.51559750435056,-2.51559750435056,-2.51559750435056,-2.51559750435056
-1.5253333333,-1.5253333333,-1.5253333333,-1.5253333333,-1.5253333333,-1.5253333333,-1.5253333333,-1.5253333333,-2.29286086498491,-2.29286086498491,-2.29286086498491,-2.29286086498491,-2.29286086498491,-2.29286086498491,-2.29286086498491,-2.29286086498491
-1.36266666669999,-1.36266666669999,-1.36266666669999,-1.36266666669999,-1.36266666669999,-1.36266666669999,-1.36266666669999,-1.36266666669999,-2.05336333686507,-2.05336333686507,-2.05336333686507,-2.05336333686507,-2.05336333686507,-2.05336333686507,-2.05336333686507,-2.05336333686507
-1.16200000000001,-1.16200000000001,-1.16200000000001,-1.16200000000001,-1.16200000000001,-1.16200000000001,-1.16200000000001,-1.16200000000001,-1.7562951543182,-1.7562951543182,-1.7562951543182,-1.7562951543182,-1.7562951543182,-1.7562951543182,-1.7562951543182,-1.7562951543182
-0.973333333300005,-0.973333333300005,-0.973333333300005,-0.973333333300005,-0.973333333300005,-0.973333333300005,-0.973333333300005,-0.973333333300005,-1.4753435731111,-1.4753435731111,-1.4753435731111,-1.4753435731111,-1.4753435731111,-1.4753435731111,-1.4753435731111,-1.4753435731111
-0.835999999999999,-0.835999999999999,-0.835999999999999,-0.835999999999999,-0.835999999999999,-0.835999999999999,-0.835999999999999,-0.835999999999999,-1.2698219818944,-1.2698219818944,-1.2698219818944,-1.2698219818944,-1.2698219818944,-1.2698219818944,-1.2698219818944,-1.2698219818944
-0.699333333300004,-0.699333333300004,-0.699333333300004,-0.699333333300004,-0.699333333300004,-0.699333333300004,-0.699333333300004,-0.699333333300004,-1.06444509832727,-1.06444509832727,-1.06444509832727,-1.06444509832727,-1.06444509832727,-1.06444509832727,-1.06444509832727,-1.06444509832727
-0.566000000000003,-0.566000000000003,-0.566000000000003,-0.566000000000003,-0.566000000000003,-0.566000000000003,-0.566000000000003,-0.566000000000003,-0.863252295397008,-0.863252295397008,-0.863252295397008,-0.863252295397008,-0.863252295397008,-0.863252295397008,-0.863252295397008,-0.863252295397008
-0.436000000000007,-0.436000000000007,-0.436000000000007,-0.436000000000007,-0.436000000000007,-0.436000000000007,-0.436000000000007,-0.436000000000007,-0.666299896081678,-0.666299896081678,-0.666299896081678,-0.666299896081678,-0.666299896081678,-0.666299896081678,-0.666299896081678,-0.666299896081678
-0.358000000000004,-0.358000000000004,-0.358000000000004,-0.358000000000004,-0.358000000000004,-0.358000000000004,-0.358000000000004,-0.358000000000004,-0.547752379203776,-0.547752379203776,-0.547752379203776,-0.547752379203776,-0.547752379203776,-0.547752379203776,-0.547752379203776,-0.547752379203776
-0.265333333300006,-0.265333333300006,-0.265333333300006,-0.265333333300006,-0.265333333300006,-0.265333333300006,-0.265333333300006,-0.265333333300006,-0.406545588214481,-0.406545588214481,-0.406545588214481,-0.406545588214481,-0.406545588214481,-0.406545588214481,-0.406545588214481,-0.406545588214481
-0.176000000000002,-0.176000000000002,-0.176000000000002,-0.176000000000002,-0.176000000000002,-0.176000000000002,-0.176000000000002,-0.176000000000002,-0.270038050816254,-0.270038050816254,-0.270038050816254,-0.270038050816254,-0.270038050816254,-0.270038050816254,-0.270038050816254,-0.270038050816254
-0.0766666667000067,-0.0766666667000067,-0.0766666667000067,-0.0766666667000067,-0.0766666667000067,-0.0766666667000067,-0.0766666667000067,-0.0766666667000067,-0.117809762894997,-0.117809762894997,-0.117809762894997,-0.117809762894997,-0.117809762894997,-0.117809762894997,-0.117809762894997,-0.117809762894997
-0.0813333332999946,-0.0813333332999946,-0.0813333332999946,-0.0813333332999946,-0.0813333332999946,-0.0813333332999946,-0.0813333332999946,-0.0813333332999946,-0.124971830069098,-0.124971830069098,-0.124971830069098,-0.124971830069098,-0.124971830069098,-0.124971830069098,-0.124971830069098,-0.124971830069098
-0.128,-0.128,-0.128,-0.128,-0.128,-0.128,-0.128,-0.128,-0.196536052082054,-0.196536052082054,-0.196536052082054,-0.196536052082054,-0.196536052082054,-0.196536052082054,-0.196536052082054,-0.196536052082054
-0.234666666699994,-0.234666666699994,-0.234666666699994,-0.234666666699994,-0.234666666699994,-0.234666666699994,-0.234666666699994,-0.234666666699994,-0.359726934605129,-0.359726934605129,-0.359726934605129,-0.359726934605129,-0.359726934605129,-0.359726934605129,-0.359726934605129,-0.359726934605129
-0.352000000000004,-0.352000000000004,-0.352000000000004,-0.352000000000004,-0.352000000000004,-0.352000000000004,-0.352000000000004,-0.352000000000004,-0.538621618313141,-0.538621618313141,-0.538621618313141,-0.538621618313141,-0.538621618313141,-0.538621618313141,-0.538621618313141,-0.538621618313141
-0.380666666699994,-0.380666666699994,-0.380666666699994,-0.380666666699994,-0.380666666699994,-0.380666666699994,-0.380666666699994,-0.380666666699994,-0.582231240682465,-0.582231240682465,-0.582231240682465,-0.582231240682465,-0.582231240682465,-0.582231240682465,-0.582231240682465,-0.582231240682465
-0.461333333300004,-0.461333333300004,-0.461333333300004,-0.461333333300004,-0.461333333300004,-0.461333333300004,-0.461333333300004,-0.461333333300004,-0.704741730436653,-0.704741730436653,-0.704741730436653,-0.704741730436653,-0.704741730436653,-0.704741730436653,-0.704741730436653,-0.704741730436653
-0.542666666700001,-0.542666666700001,-0.542666666700001,-0.542666666700001,-0.542666666700001,-0.542666666700001,-0.542666666700001,-0.542666666700001,-0.827959395456992,-0.827959395456992,-0.827959395456992,-0.827959395456992,-0.827959395456992,-0.827959395456992,-0.827959395456992,-0.827959395456992
-0.501333333299996,-0.501333333299996,-0.501333333299996,-0.501333333299996,-0.501333333299996,-0.501333333299996,-0.501333333299996,-0.501333333299996,-0.765378821754648,-0.765378821754648,-0.765378821754648,-0.765378821754648,-0.765378821754648,-0.765378821754648,-0.765378821754648,-0.765378821754648
-0.510666666700004,-0.510666666700004,-0.510666666700004,-0.510666666700004,-0.510666666700004,-0.510666666700004,-0.510666666700004,-0.510666666700004,-0.779516821738563,-0.779516821738563,-0.779516821738563,-0.779516821738563,-0.779516821738563,-0.779516821738563,-0.779516821738563,-0.779516821738563
-0.478666666699993,-0.478666666699993,-0.478666666699993,-0.478666666699993,-0.478666666699993,-0.478666666699993,-0.478666666699993,-0.478666666699993,-0.731026899396877,-0.731026899396877,-0.731026899396877,-0.731026899396877,-0.731026899396877,-0.731026899396877,-0.731026899396877,-0.731026899396877
