"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min","rel_error_sp_15min","rel_error_sp_30min","rel_error_sp_45min","rel_error_sp_60min","rel_error_sp_75min","rel_error_sp_90min","rel_error_sp_105min","rel_error_sp_120min"
-7.0321428571,-7.0321428571,-7.0321428571,-7.0321428571,-7.0321428571,-7.0321428571,-7.0321428571,-7.0321428571,-9.76250681733934,-9.76250681733934,-9.76250681733934,-9.76250681733934,-9.76250681733934,-9.76250681733934,-9.76250681733934,-9.76250681733934
-6.9026666667,-6.9026666667,-6.9026666667,-6.9026666667,-6.9026666667,-6.9026666667,-6.9026666667,-6.9026666667,-9.60001483491127,-9.60001483491127,-9.60001483491127,-9.60001483491127,-9.60001483491127,-9.60001483491127,-9.60001483491127,-9.60001483491127
-6.822,-6.822,-6.822,-6.822,-6.822,-6.822,-6.822,-6.822,-9.49848235916572,-9.49848235916572,-9.49848235916572,-9.49848235916572,-9.49848235916572,-9.49848235916572,-9.49848235916572,-9.49848235916572
-6.7553333333,-6.7553333333,-6.7553333333,-6.7553333333,-6.7553333333,-6.7553333333,-6.7553333333,-6.7553333333,-9.4143989296542,-9.4143989296542,-9.4143989296542,-9.4143989296542,-9.4143989296542,-9.4143989296542,-9.4143989296542,-9.4143989296542
-6.67,-6.67,-6.67,-6.67,-6.67,-6.67,-6.67,-6.67,-9.30654388167992,-9.30654388167992,-9.30654388167992,-9.30654388167992,-9.30654388167992,-9.30654388167992,-9.30654388167992,-9.30654388167992
-6.6146666667,-6.6146666667,-6.6146666667,-6.6146666667,-6.6146666667,-6.6146666667,-6.6146666667,-6.6146666667,-9.23646925215076,-9.23646925215076,-9.23646925215076,-9.23646925215076,-9.23646925215076,-9.23646925215076,-9.23646925215076,-9.23646925215076
-6.58,-6.58,-6.58,-6.58,-6.58,-6.58,-6.58,-6.58,-9.19251187482537,-9.19251187482537,-9.19251187482537,-9.19251187482537,-9.19251187482537,-9.19251187482537,-9.19251187482537,-9.19251187482537
-6.54533333329999,-6.54533333329999,-6.54533333329999,-6.54533333329999,-6.54533333329999,-6.54533333329999,-6.54533333329999,-6.54533333329999,-9.14851189917308,-9.14851189917308,-9.14851189917308,-9.14851189917308,-9.14851189917308,-9.14851189917308,-9.14851189917308,-9.14851189917308
-6.52800000000001,-6.52800000000001,-6.52800000000001,-6.52800000000001,-6.52800000000001,-6.52800000000001,-6.52800000000001,-6.52800000000001,-9.12649591768259,-9.12649591768259,-9.12649591768259,-9.12649591768259,-9.12649591768259,-9.12649591768259,-9.12649591768259,-9.12649591768259
-6.492,-6.492,-6.492,-6.492,-6.492,-6.492,-6.492,-6.492,-9.08073630616014,-9.08073630616014,-9.08073630616014,-9.08073630616014,-9.08073630616014,-9.08073630616014,-9.08073630616014,-9.08073630616014
