"abs_error_vol_15min","abs_error_vol_30min","abs_error_vol_45min","abs_error_vol_60min","abs_error_vol_75min","abs_error_vol_90min","abs_error_vol_105min","abs_error_vol_120min","rel_error_vol_15min","rel_error_vol_30min","rel_error_vol_45min","rel_error_vol_60min","rel_error_vol_75min","rel_error_vol_90min","rel_error_vol_105min","rel_error_vol_120min"
19.42857142857,18.42857142857,7.42857142857,5.42857142857,12.42857142857,6.42857142857,13.42857142857,12.42857142857,226.666666666612,214.999999999948,86.6666666666356,63.3333333333061,144.999999999959,74.9999999999708,156.666666666624,144.999999999959
17.06666666667,14.06666666667,9.06666666667,10.06666666667,9.06666666667,13.06666666667,14.06666666667,14.06666666667,191.044776119512,157.46268656726,101.492537313508,112.686567164258,101.492537313508,146.26865671651,157.46268656726,157.46268656726
9.46666666667,14.46666666667,12.46666666667,10.46666666667,12.46666666667,7.46666666667,12.46666666667,17.46666666667,110.937500000082,169.531250000105,146.093750000096,122.656250000087,146.093750000096,87.5000000000732,146.093750000096,204.687500000119
9.73333333333,11.73333333333,19.73333333333,13.73333333333,18.73333333333,15.73333333333,7.73333333333,12.73333333333,117.741935483783,141.93548387087,238.709677419218,166.129032257957,226.612903225675,190.322580645044,93.5483870966961,154.032258064414
5.4,21.4,18.4,9.4,13.4,11.4,9.4,22.4,71.0526315789474,281.578947368421,242.105263157895,123.684210526316,176.315789473684,150,123.684210526316,294.736842105263
6.8,16.8,9.8,8.8,11.8,11.8,10.8,11.8,94.4444444444444,233.333333333333,136.111111111111,122.222222222222,163.888888888889,163.888888888889,150,163.888888888889
16.93333333333,15.93333333333,14.93333333333,16.93333333333,6.93333333333,12.93333333333,11.93333333333,11.93333333333,239.622641509274,225.471698113054,211.320754716834,239.622641509274,98.1132075470764,183.018867924395,168.867924528175,168.867924528175
18.66666666667,8.66666666667,11.66666666667,9.66666666667,12.66666666667,16.66666666667,21.66666666667,16.66666666667,254.545454545616,118.181818181917,159.090909091027,131.818181818287,172.727272727397,227.272727272876,295.454545454725,227.272727272876
18.13333333333,11.13333333333,20.13333333333,8.13333333333,7.13333333333,14.13333333333,17.13333333333,14.13333333333,230.508474576131,141.525423728711,255.93220338968,103.389830508388,90.6779661016141,179.661016949034,217.796610169357,179.661016949034
11.53333333333,12.53333333333,10.53333333333,11.53333333333,16.53333333333,10.53333333333,13.53333333333,14.53333333333,154.464285714172,167.857142857023,141.071428571321,154.464285714172,221.428571428428,141.071428571321,181.249999999874,194.642857142726
8.8,13.8,12.8,15.8,14.8,18.8,16.8,1.8,122.222222222222,191.666666666667,177.777777777778,219.444444444444,205.555555555556,261.111111111111,233.333333333333,25
5.66666666667,9.66666666667,7.66666666667,13.66666666667,21.66666666667,12.66666666667,11.66666666667,6.66666666667,77.2727272728079,131.818181818287,104.545454545548,186.363636363767,295.454545454725,172.727272727397,159.090909091027,90.9090909091777
12.4,12.4,5.4,14.4,13.4,16.4,8.4,14.4,163.157894736842,163.157894736842,71.0526315789474,189.473684210526,176.315789473684,215.789473684211,110.526315789474,189.473684210526
4.8,12.8,10.8,17.8,18.8,15.8,12.8,14.8,66.6666666666667,177.777777777778,150,247.222222222222,261.111111111111,219.444444444444,177.777777777778,205.555555555556
12.26666666667,10.26666666667,10.26666666667,8.26666666667,11.26666666667,4.26666666667,16.26666666667,10.26666666667,158.620689655284,132.758620689756,132.758620689756,106.896551724227,145.68965517252,55.1724137931703,210.344827586341,132.758620689756
8.4,15.4,9.4,10.4,8.4,11.4,9.4,7.4,110.526315789474,202.631578947368,123.684210526316,136.842105263158,110.526315789474,150,123.684210526316,97.3684210526316
2.53333333333,-0.46666666667,5.53333333333,11.53333333333,9.53333333333,0.53333333333,6.53333333333,12.53333333333,33.9285714285116,-6.25000000004185,74.1071428570651,154.464285714172,127.67857142847,7.14285714280931,87.4999999999163,167.857142857023
6.4,8.4,5.4,4.4,6.4,14.4,1.4,4.4,84.2105263157895,110.526315789474,71.0526315789474,57.8947368421053,84.2105263157895,189.473684210526,18.421052631579,57.8947368421053
-1.6,5.4,3.4,5.4,8.4,4.4,13.4,8.4,-21.0526315789474,71.0526315789474,44.7368421052632,71.0526315789474,110.526315789474,57.8947368421053,176.315789473684,110.526315789474
8.6,3.6,10.6,5.6,1.6,3.6,-0.4,5.6,102.380952380952,42.8571428571428,126.190476190476,66.6666666666667,19.047619047619,42.8571428571428,-4.76190476190477,66.6666666666667
