"abs_error_vol_15min","abs_error_vol_30min","abs_error_vol_45min","abs_error_vol_60min","abs_error_vol_75min","abs_error_vol_90min","abs_error_vol_105min","abs_error_vol_120min","rel_error_vol_15min","rel_error_vol_30min","rel_error_vol_45min","rel_error_vol_60min","rel_error_vol_75min","rel_error_vol_90min","rel_error_vol_105min","rel_error_vol_120min"
10.28571428571,17.28571428571,13.28571428571,12.28571428571,20.28571428571,12.28571428571,5.28571428571,15.28571428571,133.333333333204,224.074074073894,172.222222222071,159.259259259115,262.962962962761,159.259259259115,68.5185185184249,198.148148147983
5.13333333333,7.13333333333,17.13333333333,15.13333333333,12.13333333333,16.13333333333,6.13333333333,8.13333333333,65.2542372880656,90.6779661016141,217.796610169357,192.372881355808,154.237288135485,205.084745762583,77.9661016948398,103.389830508388
18.13333333333,17.13333333333,11.13333333333,17.13333333333,15.13333333333,12.13333333333,7.13333333333,9.13333333333,230.508474576131,217.796610169357,141.525423728711,217.796610169357,192.372881355808,154.237288135485,90.6779661016141,116.101694915163
17.13333333333,7.13333333333,15.13333333333,13.13333333333,11.13333333333,14.13333333333,16.13333333333,12.13333333333,217.796610169357,90.6779661016141,192.372881355808,166.94915254226,141.525423728711,179.661016949034,205.084745762583,154.237288135485
13,6,15,10,7,8,8,8,162.5,75,187.5,125,87.5,100,100,100
21.13333333333,18.13333333333,4.13333333333,15.13333333333,5.13333333333,12.13333333333,15.13333333333,10.13333333333,268.644067796454,230.508474576131,52.5423728812913,192.372881355808,65.2542372880656,154.237288135485,192.372881355808,128.813559321937
4.6,7.6,11.6,1.6,4.6,22.6,8.6,10.6,54.7619047619048,90.4761904761905,138.095238095238,19.047619047619,54.7619047619048,269.047619047619,102.380952380952,126.190476190476
10.6,11.6,5.6,10.6,9.6,4.6,9.6,16.6,126.190476190476,138.095238095238,66.6666666666667,126.190476190476,114.285714285714,54.7619047619048,114.285714285714,197.619047619048
13.66666666667,7.66666666667,12.66666666667,15.66666666667,19.66666666667,13.66666666667,9.66666666667,7.66666666667,186.363636363767,104.545454545548,172.727272727397,213.636363636506,268.181818181986,186.363636363767,131.818181818287,104.545454545548
9.66666666667,10.66666666667,16.66666666667,4.66666666667,12.66666666667,12.66666666667,8.66666666667,15.66666666667,131.818181818287,145.454545454657,227.272727272876,63.636363636438,172.727272727397,172.727272727397,118.181818181917,213.636363636506
12.53333333333,6.53333333333,8.53333333333,10.53333333333,15.53333333333,7.53333333333,13.53333333333,3.53333333333,167.857142857023,87.4999999999163,114.285714285619,141.071428571321,208.035714285577,100.892857142767,181.249999999874,47.3214285713628
2.53333333333,6.53333333333,8.53333333333,4.53333333333,5.53333333333,10.53333333333,5.53333333333,16.53333333333,33.9285714285116,87.4999999999163,114.285714285619,60.714285714214,74.1071428570651,141.071428571321,74.1071428570651,221.428571428428
14.46666666667,7.46666666667,9.46666666667,10.46666666667,9.46666666667,16.46666666667,9.46666666667,11.46666666667,221.428571428735,114.285714285824,144.897959183798,160.204081632786,144.897959183798,252.04081632671,144.897959183798,175.510204081773
