"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min","rel_error_sp_15min","rel_error_sp_30min","rel_error_sp_45min","rel_error_sp_60min","rel_error_sp_75min","rel_error_sp_90min","rel_error_sp_105min","rel_error_sp_120min"
-29.3057142857,-29.0657142857,-29.1957142857,-29.0657142857,-29.0657142857,-29.1057142857,-29.0657142857,-29.2157142857,-45.7432100967635,-45.3685947464535,-45.5715113945381,-45.3685947464535,-45.3685947464535,-45.4310306381718,-45.3685947464535,-45.6027293403973
-29.0406666667,-29.0406666667,-29.0806666667,-29.0406666667,-29.0806666667,-29.0406666667,-29.0406666667,-29.2406666667,-45.3472272826926,-45.3472272826926,-45.4096875943695,-45.3472272826926,-45.4096875943695,-45.3472272826926,-45.3472272826926,-45.6595288410772
-29.4393333333,-29.1993333333,-29.0693333333,-29.0693333333,-29.0693333333,-29.1993333333,-29.1093333333,-29.0693333333,-45.9491800549124,-45.5745858652843,-45.3716806792357,-45.3716806792357,-45.3716806792357,-45.5745858652843,-45.4341130441737,-45.3716806792357
-29.098,-29.388,-29.098,-29.248,-29.228,-29.188,-29.098,-29.318,-45.3961122031889,-45.8485444163624,-45.3961122031889,-45.6301288651752,-45.598926643577,-45.5365222003807,-45.3961122031889,-45.7393366407688
-29.048,-29.638,-29.008,-29.098,-29.008,-29.008,-29.008,-29.008,-45.381827271591,-46.3035870516185,-45.3193350831146,-45.4599425071866,-45.3193350831146,-45.3193350831146,-45.3193350831146,-45.3193350831146
-28.9526666667,-28.9526666667,-29.3426666667,-29.0426666667,-28.9526666667,-28.9926666667,-28.9526666667,-28.9526666667,-45.2720241011867,-45.2720241011867,-45.8818501183449,-45.4127531820693,-45.2720241011867,-45.3345703593567,-45.2720241011867,-45.2720241011867
-28.9873333333,-28.8973333333,-29.1173333333,-28.8973333333,-28.8973333333,-28.8973333333,-28.8973333333,-28.9873333333,-45.3654821275512,-45.2246311791547,-45.5689334974571,-45.2246311791547,-45.2246311791547,-45.2246311791547,-45.2246311791547,-45.3654821275512
-28.932,-28.842,-28.932,-28.842,-28.842,-28.842,-28.842,-28.842,-45.3181291312929,-45.1771561041321,-45.3181291312929,-45.1771561041321,-45.1771561041321,-45.1771561041321,-45.1771561041321,-45.1771561041321
-29.1586666667,-28.7686666667,-28.7686666667,-28.7686666667,-28.7686666667,-28.7686666667,-28.7686666667,-28.8086666667,-45.7256960053811,-45.1141103781663,-45.1141103781663,-45.1141103781663,-45.1141103781663,-45.1141103781663,-45.1141103781663,-45.1768371091627
-28.8773333333,-28.7273333333,-28.7273333333,-28.7273333333,-28.7273333333,-28.7273333333,-28.7273333333,-28.7273333333,-45.3138893828631,-45.0785115753288,-45.0785115753288,-45.0785115753288,-45.0785115753288,-45.0785115753288,-45.0785115753288,-45.0785115753288
-28.8406666667,-28.8906666667,-28.8006666667,-28.8006666667,-28.8006666667,-28.8406666667,-28.8006666667,-28.8006666667,-45.2043343330032,-45.2827034200556,-45.1416390633613,-45.1416390633613,-45.1416390633613,-45.2043343330032,-45.1416390633613,-45.1416390633613
-28.874,-28.964,-28.874,-28.874,-28.874,-28.874,-28.874,-28.874,-45.2046215987726,-45.3455240003757,-45.2046215987726,-45.2046215987726,-45.2046215987726,-45.2046215987726,-45.2046215987726,-45.2046215987726
-28.9353333333,-28.9353333333,-29.1353333333,-28.9753333333,-29.3553333333,-28.9353333333,-28.9753333333,-28.9353333333,-45.2571869492848,-45.2571869492848,-45.5700030238604,-45.3197501641999,-45.9141007058934,-45.2571869492848,-45.3197501641999,-45.2571869492848
-28.946,-28.946,-28.946,-28.946,-28.946,-28.986,-28.946,-28.946,-45.2663184561974,-45.2663184561974,-45.2663184561974,-45.2663184561974,-45.2663184561974,-45.3288712351046,-45.2663184561974,-45.2663184561974
-28.928,-28.928,-28.928,-28.928,-28.928,-28.968,-28.928,-28.928,-45.2509072706795,-45.2509072706795,-45.2509072706795,-45.2509072706795,-45.2509072706795,-45.3134776623702,-45.2509072706795,-45.2509072706795
-28.91,-28.91,-28.91,-28.91,-28.91,-28.91,-28.91,-28.91,-45.2354874041621,-45.2354874041621,-45.2354874041621,-45.2354874041621,-45.2354874041621,-45.2354874041621,-45.2354874041621,-45.2354874041621
-28.892,-28.892,-28.892,-28.892,-28.892,-28.892,-28.892,-28.892,-45.2200588493082,-45.2200588493082,-45.2200588493082,-45.2200588493082,-45.2200588493082,-45.2200588493082,-45.2200588493082,-45.2200588493082
-28.8446666667,-28.8846666667,-28.8446666667,-28.8446666667,-28.8446666667,-28.8446666667,-28.8446666667,-29.2146666667,-45.1794459469623,-45.2420980087372,-45.1794459469623,-45.1794459469623,-45.1794459469623,-45.1794459469623,-45.1794459469623,-45.7589775183801
-28.7973333333,-28.7973333333,-29.0573333333,-28.7973333333,-28.7973333333,-28.7973333333,-28.7973333333,-28.7973333333,-45.1387727804428,-45.1387727804428,-45.5463133255024,-45.1387727804428,-45.1387727804428,-45.1387727804428,-45.1387727804428,-45.1387727804428
-28.75,-28.75,-28.75,-28.75,-28.75,-28.75,-28.75,-28.75,-45.0980392156863,-45.0980392156863,-45.0980392156863,-45.0980392156863,-45.0980392156863,-45.0980392156863,-45.0980392156863,-45.0980392156863
-28.7553333333,-28.7553333333,-28.7553333333,-28.7553333333,-28.7553333333,-28.7553333333,-28.7553333333,-28.7553333333,-45.1026319366459,-45.1026319366459,-45.1026319366459,-45.1026319366459,-45.1026319366459,-45.1026319366459,-45.1026319366459,-45.1026319366459
-28.7606666667,-28.7606666667,-28.7606666667,-28.7606666667,-28.8506666667,-28.7606666667,-28.7606666667,-28.7606666667,-45.1072238893649,-45.1072238893649,-45.1072238893649,-45.1072238893649,-45.2483767422208,-45.1072238893649,-45.1072238893649,-45.1072238893649
-28.7833333333,-28.7833333333,-28.7833333333,-28.7833333333,-28.7833333333,-28.7833333333,-28.7833333333,-28.7833333333,-45.1267311209538,-45.1267311209538,-45.1267311209538,-45.1267311209538,-45.1267311209538,-45.1267311209538,-45.1267311209538,-45.1267311209538
-28.824,-28.824,-28.824,-28.824,-28.824,-28.824,-28.824,-28.824,-45.1616946603159,-45.1616946603159,-45.1616946603159,-45.1616946603159,-45.1616946603159,-45.1616946603159,-45.1616946603159,-45.1616946603159
-28.8646666667,-28.8646666667,-28.8646666667,-28.8646666667,-28.8646666667,-28.8646666667,-28.8646666667,-28.8646666667,-45.1966136726906,-45.1966136726906,-45.1966136726906,-45.1966136726906,-45.1966136726906,-45.1966136726906,-45.1966136726906,-45.1966136726906
-28.7906666667,-28.7906666667,-28.7906666667,-28.7906666667,-28.7906666667,-28.7906666667,-28.7906666667,-28.7906666667,-45.1330393161251,-45.1330393161251,-45.1330393161251,-45.1330393161251,-45.1330393161251,-45.1330393161251,-45.1330393161251,-45.1330393161251
-28.7166666667,-28.7166666667,-28.7166666667,-28.7166666667,-28.7166666667,-28.7166666667,-28.7166666667,-28.7166666667,-45.0693172901151,-45.0693172901151,-45.0693172901151,-45.0693172901151,-45.0693172901151,-45.0693172901151,-45.0693172901151,-45.0693172901151
-28.6546666667,-28.6546666667,-28.6546666667,-28.6546666667,-28.6546666667,-28.6546666667,-28.6546666667,-28.6546666667,-45.0158144990967,-45.0158144990967,-45.0158144990967,-45.0158144990967,-45.0158144990967,-45.0158144990967,-45.0158144990967,-45.0158144990967
-28.6433333333,-28.6433333333,-28.6433333333,-28.6433333333,-28.6433333333,-28.6433333333,-28.6433333333,-28.6433333333,-45.0060231498167,-45.0060231498167,-45.0060231498167,-45.0060231498167,-45.0060231498167,-45.0060231498167,-45.0060231498167,-45.0060231498167
-28.684,-28.684,-28.684,-28.684,-28.684,-28.684,-28.684,-28.684,-45.0411406318699,-45.0411406318699,-45.0411406318699,-45.0411406318699,-45.0411406318699,-45.0411406318699,-45.0411406318699,-45.0411406318699
