"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min","rel_error_sp_15min","rel_error_sp_30min","rel_error_sp_45min","rel_error_sp_60min","rel_error_sp_75min","rel_error_sp_90min","rel_error_sp_105min","rel_error_sp_120min"
-2.49071428569999,-2.49071428569999,-2.49071428569999,-2.49071428569999,-2.49071428569999,-2.49071428569999,-2.49071428569999,-2.49071428569999,-3.69045477153548,-3.69045477153548,-3.69045477153548,-3.69045477153548,-3.69045477153548,-3.69045477153548,-3.69045477153548,-3.69045477153548
-2.6053333333,-2.6053333333,-2.6053333333,-2.6053333333,-2.6053333333,-2.6053333333,-2.6053333333,-2.6053333333,-3.85373934990525,-3.85373934990525,-3.85373934990525,-3.85373934990525,-3.85373934990525,-3.85373934990525,-3.85373934990525,-3.85373934990525
-2.73999999999999,-2.73999999999999,-2.73999999999999,-2.73999999999999,-2.73999999999999,-2.73999999999999,-2.73999999999999,-2.73999999999999,-4.04487747268969,-4.04487747268969,-4.04487747268969,-4.04487747268969,-4.04487747268969,-4.04487747268969,-4.04487747268969,-4.04487747268969
-2.9066666667,-2.9066666667,-2.9066666667,-2.9066666667,-2.9066666667,-2.9066666667,-2.9066666667,-2.9066666667,-4.28038484198691,-4.28038484198691,-4.28038484198691,-4.28038484198691,-4.28038484198691,-4.28038484198691,-4.28038484198691,-4.28038484198691
-2.9953333333,-2.9953333333,-2.9953333333,-2.9953333333,-2.9953333333,-2.9953333333,-2.9953333333,-2.9953333333,-4.40520427867814,-4.40520427867814,-4.40520427867814,-4.40520427867814,-4.40520427867814,-4.40520427867814,-4.40520427867814,-4.40520427867814
-2.9926666667,-2.9926666667,-2.9926666667,-2.9926666667,-2.9926666667,-2.9926666667,-2.9926666667,-2.9926666667,-4.40145505892577,-4.40145505892577,-4.40145505892577,-4.40145505892577,-4.40145505892577,-4.40145505892577,-4.40145505892577,-4.40145505892577
-2.9586666667,-2.9586666667,-2.9586666667,-2.9586666667,-2.9586666667,-2.9586666667,-2.9586666667,-2.9586666667,-4.35362671432422,-4.35362671432422,-4.35362671432422,-4.35362671432422,-4.35362671432422,-4.35362671432422,-4.35362671432422,-4.35362671432422
-2.92333333329999,-2.92333333329999,-2.92333333329999,-2.92333333329999,-2.92333333329999,-2.92333333329999,-2.92333333329999,-2.92333333329999,-4.30387201251621,-4.30387201251621,-4.30387201251621,-4.30387201251621,-4.30387201251621,-4.30387201251621,-4.30387201251621,-4.30387201251621
-2.89266666669999,-2.89266666669999,-2.89266666669999,-2.89266666669999,-2.89266666669999,-2.89266666669999,-2.89266666669999,-2.89266666669999,-4.26064670710422,-4.26064670710422,-4.26064670710422,-4.26064670710422,-4.26064670710422,-4.26064670710422,-4.26064670710422,-4.26064670710422
-2.79000000000001,-2.79000000000001,-2.79000000000001,-2.79000000000001,-2.79000000000001,-2.79000000000001,-2.79000000000001,-2.79000000000001,-4.11565127599942,-4.11565127599942,-4.11565127599942,-4.11565127599942,-4.11565127599942,-4.11565127599942,-4.11565127599942,-4.11565127599942
