"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min","rel_error_sp_15min","rel_error_sp_30min","rel_error_sp_45min","rel_error_sp_60min","rel_error_sp_75min","rel_error_sp_90min","rel_error_sp_105min","rel_error_sp_120min"
-19.5685714286,-19.2285714286,-19.1585714286,-19.1585714286,-19.1585714286,-19.1585714286,-19.1585714286,-19.1585714286,-26.3874708636218,-25.9289938548955,-25.8346015295695,-25.8346015295695,-25.8346015295695,-25.8346015295695,-25.8346015295695,-25.8346015295695
-19.1633333333,-19.1633333333,-19.1633333333,-19.1633333333,-19.1633333333,-19.1633333333,-19.1633333333,-19.1633333333,-25.8393635668686,-25.8393635668686,-25.8393635668686,-25.8393635668686,-25.8393635668686,-25.8393635668686,-25.8393635668686,-25.8393635668686
-19.1506666667,-19.1506666667,-19.1506666667,-19.1506666667,-19.1506666667,-19.1506666667,-19.1506666667,-19.1506666667,-25.8266951971995,-25.8266951971995,-25.8266951971995,-25.8266951971995,-25.8266951971995,-25.8266951971995,-25.8266951971995,-25.8266951971995
-19.148,-19.148,-19.148,-19.148,-19.148,-19.148,-19.148,-19.148,-25.8240276204348,-25.8240276204348,-25.8240276204348,-25.8240276204348,-25.8240276204348,-25.8240276204348,-25.8240276204348,-25.8240276204348
-19.152,-19.152,-19.152,-19.152,-19.152,-19.152,-19.152,-19.152,-25.8280289135829,-25.8280289135829,-25.8280289135829,-25.8280289135829,-25.8280289135829,-25.8280289135829,-25.8280289135829,-25.8280289135829
-19.156,-19.156,-19.156,-19.156,-19.156,-19.156,-19.156,-19.156,-25.8320297750688,-25.8320297750688,-25.8320297750688,-25.8320297750688,-25.8320297750688,-25.8320297750688,-25.8320297750688,-25.8320297750688
-19.1313333333,-19.1313333333,-19.1313333333,-19.1313333333,-19.1313333333,-19.1313333333,-19.1313333333,-19.1313333333,-25.8073509177072,-25.8073509177072,-25.8073509177072,-25.8073509177072,-25.8073509177072,-25.8073509177072,-25.8073509177072,-25.8073509177072
-19.1066666667,-19.1066666667,-19.1066666667,-19.1066666667,-19.1066666667,-19.1066666667,-19.1066666667,-19.1066666667,-25.7826556315555,-25.7826556315555,-25.7826556315555,-25.7826556315555,-25.7826556315555,-25.7826556315555,-25.7826556315555,-25.7826556315555
-19.0826666667,-19.0826666667,-19.0826666667,-19.0826666667,-19.0826666667,-19.0826666667,-19.0826666667,-19.0826666667,-25.7586120010413,-25.7586120010413,-25.7586120010413,-25.7586120010413,-25.7586120010413,-25.7586120010413,-25.7586120010413,-25.7586120010413
-19.104,-19.104,-19.104,-19.104,-19.104,-19.104,-19.104,-19.104,-25.779984886106,-25.779984886106,-25.779984886106,-25.779984886106,-25.779984886106,-25.779984886106,-25.779984886106,-25.779984886106
