"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min","rel_error_sp_15min","rel_error_sp_30min","rel_error_sp_45min","rel_error_sp_60min","rel_error_sp_75min","rel_error_sp_90min","rel_error_sp_105min","rel_error_sp_120min"
-8.6678571429,-8.6678571429,-8.6678571429,-8.6678571429,-8.6678571429,-8.6678571429,-8.6678571429,-8.6678571429,-13.6141807371423,-13.6141807371423,-13.6141807371423,-13.6141807371423,-13.6141807371423,-13.6141807371423,-13.6141807371423,-13.6141807371423
-9.946,-9.946,-9.946,-9.946,-9.946,-9.946,-9.946,-9.946,-15.3142610784344,-15.3142610784344,-15.3142610784344,-15.3142610784344,-15.3142610784344,-15.3142610784344,-15.3142610784344,-15.3142610784344
-10.7193333333,-10.7193333333,-10.7193333333,-10.7193333333,-10.7193333333,-10.7193333333,-10.7193333333,-10.7193333333,-16.3107761287477,-16.3107761287477,-16.3107761287477,-16.3107761287477,-16.3107761287477,-16.3107761287477,-16.3107761287477,-16.3107761287477
-11.4253333333,-11.4253333333,-11.4253333333,-11.4253333333,-11.4253333333,-11.4253333333,-11.4253333333,-11.4253333333,-17.2002649591106,-17.2002649591106,-17.2002649591106,-17.2002649591106,-17.2002649591106,-17.2002649591106,-17.2002649591106,-17.2002649591106
-12.1313333333,-12.1313333333,-12.1313333333,-12.1313333333,-12.1313333333,-12.1313333333,-12.1313333333,-12.1313333333,-18.0710448175805,-18.0710448175805,-18.0710448175805,-18.0710448175805,-18.0710448175805,-18.0710448175805,-18.0710448175805,-18.0710448175805
-12.85,-12.85,-12.85,-12.85,-12.85,-12.85,-12.85,-12.85,-18.9388356669123,-18.9388356669123,-18.9388356669123,-18.9388356669123,-18.9388356669123,-18.9388356669123,-18.9388356669123,-18.9388356669123
-13.4233333333,-13.4233333333,-13.4233333333,-13.4233333333,-13.4233333333,-13.4233333333,-13.4233333333,-13.4233333333,-19.6180640132117,-19.6180640132117,-19.6180640132117,-19.6180640132117,-19.6180640132117,-19.6180640132117,-19.6180640132117,-19.6180640132117
-14.0133333333,-14.0133333333,-14.0133333333,-14.0133333333,-14.0133333333,-14.0133333333,-14.0133333333,-14.0133333333,-20.3052550231454,-20.3052550231454,-20.3052550231454,-20.3052550231454,-20.3052550231454,-20.3052550231454,-20.3052550231454,-20.3052550231454
-14.6033333333,-14.6033333333,-14.6033333333,-14.6033333333,-14.6033333333,-14.6033333333,-14.6033333333,-14.6033333333,-20.980795938854,-20.980795938854,-20.980795938854,-20.980795938854,-20.980795938854,-20.980795938854,-20.980795938854,-20.980795938854
-14.366,-14.366,-14.366,-14.366,-14.366,-14.366,-14.366,-14.366,-20.7104345068189,-20.7104345068189,-20.7104345068189,-20.7104345068189,-20.7104345068189,-20.7104345068189,-20.7104345068189,-20.7104345068189
-13.9953333333,-13.9953333333,-13.9953333333,-13.9953333333,-13.9953333333,-13.9953333333,-13.9953333333,-13.9953333333,-20.2844636834956,-20.2844636834956,-20.2844636834956,-20.2844636834956,-20.2844636834956,-20.2844636834956,-20.2844636834956,-20.2844636834956
-13.6246666667,-13.6246666667,-13.6246666667,-13.6246666667,-13.6246666667,-13.6246666667,-13.6246666667,-13.6246666667,-19.8538912150539,-19.8538912150539,-19.8538912150539,-19.8538912150539,-19.8538912150539,-19.8538912150539,-19.8538912150539,-19.8538912150539
-12.8253333333,-12.8253333333,-12.8253333333,-12.8253333333,-12.8253333333,-12.8253333333,-12.8253333333,-12.8253333333,-18.9093554030544,-18.9093554030544,-18.9093554030544,-18.9093554030544,-18.9093554030544,-18.9093554030544,-18.9093554030544,-18.9093554030544
-12.058,-12.058,-12.058,-12.058,-12.058,-12.058,-12.058,-12.058,-17.9814488949864,-17.9814488949864,-17.9814488949864,-17.9814488949864,-17.9814488949864,-17.9814488949864,-17.9814488949864,-17.9814488949864
-11.3,-11.3,-11.3,-11.3,-11.3,-11.3,-11.3,-11.3,-17.0437405731523,-17.0437405731523,-17.0437405731523,-17.0437405731523,-17.0437405731523,-17.0437405731523,-17.0437405731523,-17.0437405731523
-10.542,-10.542,-10.542,-10.542,-10.542,-10.542,-10.542,-10.542,-16.0843428641177,-16.0843428641177,-16.0843428641177,-16.0843428641177,-16.0843428641177,-16.0843428641177,-16.0843428641177,-16.0843428641177
-9.78400000000001,-9.78400000000001,-9.78400000000001,-9.78400000000001,-9.78400000000001,-9.78400000000001,-9.78400000000001,-9.78400000000001,-15.1024944430724,-15.1024944430724,-15.1024944430724,-15.1024944430724,-15.1024944430724,-15.1024944430724,-15.1024944430724,-15.1024944430724
-9.1266666667,-9.1266666667,-9.1266666667,-9.1266666667,-9.1266666667,-9.1266666667,-9.1266666667,-9.1266666667,-14.232248674543,-14.232248674543,-14.232248674543,-14.232248674543,-14.232248674543,-14.232248674543,-14.232248674543,-14.232248674543
-8.5333333333,-8.5333333333,-8.5333333333,-8.5333333333,-8.5333333333,-8.5333333333,-8.5333333333,-8.5333333333,-13.431269674666,-13.431269674666,-13.431269674666,-13.431269674666,-13.431269674666,-13.431269674666,-13.431269674666,-13.431269674666
-7.51,-7.51,-7.51,-7.51,-7.51,-7.51,-7.51,-7.51,-12.0140777475604,-12.0140777475604,-12.0140777475604,-12.0140777475604,-12.0140777475604,-12.0140777475604,-12.0140777475604,-12.0140777475604
-6.474,-6.474,-6.474,-6.474,-6.474,-6.474,-6.474,-6.474,-10.5312815173895,-10.5312815173895,-10.5312815173895,-10.5312815173895,-10.5312815173895,-10.5312815173895,-10.5312815173895,-10.5312815173895
-5.4333333333,-5.4333333333,-5.4333333333,-5.4333333333,-5.4333333333,-5.4333333333,-5.4333333333,-5.4333333333,-8.99062327628736,-8.99062327628736,-8.99062327628736,-8.99062327628736,-8.99062327628736,-8.99062327628736,-8.99062327628736,-8.99062327628736
-4.376,-4.376,-4.376,-4.376,-4.376,-4.376,-4.376,-4.376,-7.36998113715979,-7.36998113715979,-7.36998113715979,-7.36998113715979,-7.36998113715979,-7.36998113715979,-7.36998113715979,-7.36998113715979
-3.3186666667,-3.3186666667,-3.3186666667,-3.3186666667,-3.3186666667,-3.3186666667,-3.3186666667,-3.3186666667,-5.69057362999514,-5.69057362999514,-5.69057362999514,-5.69057362999514,-5.69057362999514,-5.69057362999514,-5.69057362999514,-5.69057362999514
-3.0886666667,-3.0886666667,-3.0886666667,-3.0886666667,-3.0886666667,-3.0886666667,-3.0886666667,-3.0886666667,-5.31715882621664,-5.31715882621664,-5.31715882621664,-5.31715882621664,-5.31715882621664,-5.31715882621664,-5.31715882621664,-5.31715882621664
-2.8586666667,-2.8586666667,-2.8586666667,-2.8586666667,-2.8586666667,-2.8586666667,-2.8586666667,-2.8586666667,-4.94077522243574,-4.94077522243574,-4.94077522243574,-4.94077522243574,-4.94077522243574,-4.94077522243574,-4.94077522243574,-4.94077522243574
-2.6286666667,-2.6286666667,-2.6286666667,-2.6286666667,-2.6286666667,-2.6286666667,-2.6286666667,-2.6286666667,-4.56138727259317,-4.56138727259317,-4.56138727259317,-4.56138727259317,-4.56138727259317,-4.56138727259317,-4.56138727259317,-4.56138727259317
-2.3986666667,-2.3986666667,-2.3986666667,-2.3986666667,-2.3986666667,-2.3986666667,-2.3986666667,-2.3986666667,-4.17895886088866,-4.17895886088866,-4.17895886088866,-4.17895886088866,-4.17895886088866,-4.17895886088866,-4.17895886088866,-4.17895886088866
-2.1366666667,-2.1366666667,-2.1366666667,-2.1366666667,-2.1366666667,-2.1366666667,-2.1366666667,-2.1366666667,-3.73957178699975,-3.73957178699975,-3.73957178699975,-3.73957178699975,-3.73957178699975,-3.73957178699975,-3.73957178699975,-3.73957178699975
-1.8173333333,-1.8173333333,-1.8173333333,-1.8173333333,-1.8173333333,-1.8173333333,-1.8173333333,-1.8173333333,-3.19855443168939,-3.19855443168939,-3.19855443168939,-3.19855443168939,-3.19855443168939,-3.19855443168939,-3.19855443168939,-3.19855443168939
-1.498,-1.498,-1.498,-1.498,-1.498,-1.498,-1.498,-1.498,-2.65142128924917,-2.65142128924917,-2.65142128924917,-2.65142128924917,-2.65142128924917,-2.65142128924917,-2.65142128924917,-2.65142128924917
-1.1786666667,-1.1786666667,-1.1786666667,-1.1786666667,-1.1786666667,-1.1786666667,-1.1786666667,-1.1786666667,-2.09806806860131,-2.09806806860131,-2.09806806860131,-2.09806806860131,-2.09806806860131,-2.09806806860131,-2.09806806860131,-2.09806806860131
-0.744,-0.744,-0.744,-0.744,-0.744,-0.744,-0.744,-0.744,-1.33467278989667,-1.33467278989667,-1.33467278989667,-1.33467278989667,-1.33467278989667,-1.33467278989667,-1.33467278989667,-1.33467278989667
-0.566000000000003,-0.566000000000003,-0.566000000000003,-0.566000000000003,-0.566000000000003,-0.566000000000003,-0.566000000000003,-0.566000000000003,-1.0186085016017,-1.0186085016017,-1.0186085016017,-1.0186085016017,-1.0186085016017,-1.0186085016017,-1.0186085016017,-1.0186085016017
-0.881333333299999,-0.881333333299999,-0.881333333299999,-0.881333333299999,-0.881333333299999,-0.881333333299999,-0.881333333299999,-0.881333333299999,-1.57715158305789,-1.57715158305789,-1.57715158305789,-1.57715158305789,-1.57715158305789,-1.57715158305789,-1.57715158305789,-1.57715158305789
-1.1806666667,-1.1806666667,-1.1806666667,-1.1806666667,-1.1806666667,-1.1806666667,-1.1806666667,-1.1806666667,-2.10155332207871,-2.10155332207871,-2.10155332207871,-2.10155332207871,-2.10155332207871,-2.10155332207871,-2.10155332207871,-2.10155332207871
-1.4846666667,-1.4846666667,-1.4846666667,-1.4846666667,-1.4846666667,-1.4846666667,-1.4846666667,-1.4846666667,-2.62844193710233,-2.62844193710233,-2.62844193710233,-2.62844193710233,-2.62844193710233,-2.62844193710233,-2.62844193710233,-2.62844193710233
-1.7886666667,-1.7886666667,-1.7886666667,-1.7886666667,-1.7886666667,-1.7886666667,-1.7886666667,-1.7886666667,-3.14968949209165,-3.14968949209165,-3.14968949209165,-3.14968949209165,-3.14968949209165,-3.14968949209165,-3.14968949209165,-3.14968949209165
-2.2893333333,-2.2893333333,-2.2893333333,-2.2893333333,-2.2893333333,-2.2893333333,-2.2893333333,-2.2893333333,-3.99609002251961,-3.99609002251961,-3.99609002251961,-3.99609002251961,-3.99609002251961,-3.99609002251961,-3.99609002251961,-3.99609002251961
-2.7286666667,-2.7286666667,-2.7286666667,-2.7286666667,-2.7286666667,-2.7286666667,-2.7286666667,-2.7286666667,-4.72671001125684,-4.72671001125684,-4.72671001125684,-4.72671001125684,-4.72671001125684,-4.72671001125684,-4.72671001125684,-4.72671001125684
-3.168,-3.168,-3.168,-3.168,-3.168,-3.168,-3.168,-3.168,-5.44629349470499,-5.44629349470499,-5.44629349470499,-5.44629349470499,-5.44629349470499,-5.44629349470499,-5.44629349470499,-5.44629349470499
-3.6073333333,-3.6073333333,-3.6073333333,-3.6073333333,-3.6073333333,-3.6073333333,-3.6073333333,-3.6073333333,-6.1550886691689,-6.1550886691689,-6.1550886691689,-6.1550886691689,-6.1550886691689,-6.1550886691689,-6.1550886691689,-6.1550886691689
-4.0466666667,-4.0466666667,-4.0466666667,-4.0466666667,-4.0466666667,-4.0466666667,-4.0466666667,-4.0466666667,-6.85333634418716,-6.85333634418716,-6.85333634418716,-6.85333634418716,-6.85333634418716,-6.85333634418716,-6.85333634418716,-6.85333634418716
-4.486,-4.486,-4.486,-4.486,-4.486,-4.486,-4.486,-4.486,-7.54127021484046,-7.54127021484046,-7.54127021484046,-7.54127021484046,-7.54127021484046,-7.54127021484046,-7.54127021484046,-7.54127021484046
-4.688,-4.688,-4.688,-4.688,-4.688,-4.688,-4.688,-4.688,-7.85417504355985,-7.85417504355985,-7.85417504355985,-7.85417504355985,-7.85417504355985,-7.85417504355985,-7.85417504355985,-7.85417504355985
-4.89,-4.89,-4.89,-4.89,-4.89,-4.89,-4.89,-4.89,-8.16496911003506,-8.16496911003506,-8.16496911003506,-8.16496911003506,-8.16496911003506,-8.16496911003506,-8.16496911003506,-8.16496911003506
-5.092,-5.092,-5.092,-5.092,-5.092,-5.092,-5.092,-5.092,-8.47367370032616,-8.47367370032616,-8.47367370032616,-8.47367370032616,-8.47367370032616,-8.47367370032616,-8.47367370032616,-8.47367370032616
-5.274,-5.274,-5.274,-5.274,-5.274,-5.274,-5.274,-5.274,-8.75004147725388,-8.75004147725388,-8.75004147725388,-8.75004147725388,-8.75004147725388,-8.75004147725388,-8.75004147725388,-8.75004147725388
-5.1993333333,-5.1993333333,-5.1993333333,-5.1993333333,-5.1993333333,-5.1993333333,-5.1993333333,-5.1993333333,-8.63686198070224,-8.63686198070224,-8.63686198070224,-8.63686198070224,-8.63686198070224,-8.63686198070224,-8.63686198070224,-8.63686198070224
