"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min","rel_error_sp_15min","rel_error_sp_30min","rel_error_sp_45min","rel_error_sp_60min","rel_error_sp_75min","rel_error_sp_90min","rel_error_sp_105min","rel_error_sp_120min"
-2.0921428571,-2.0921428571,-2.0921428571,-2.0921428571,-2.0921428571,-2.0921428571,-2.0921428571,-2.0921428571,-3.11831276809278,-3.11831276809278,-3.11831276809278,-3.11831276809278,-3.11831276809278,-3.11831276809278,-3.11831276809278,-3.11831276809278
-2.0746666667,-2.0746666667,-2.0746666667,-2.0746666667,-2.0746666667,-2.0746666667,-2.0746666667,-2.0746666667,-3.09307040914448,-3.09307040914448,-3.09307040914448,-3.09307040914448,-3.09307040914448,-3.09307040914448,-3.09307040914448,-3.09307040914448
-2.0386666667,-2.0386666667,-2.0386666667,-2.0386666667,-2.0386666667,-2.0386666667,-2.0386666667,-2.0386666667,-3.04103104680729,-3.04103104680729,-3.04103104680729,-3.04103104680729,-3.04103104680729,-3.04103104680729,-3.04103104680729,-3.04103104680729
-1.9613333333,-1.9613333333,-1.9613333333,-1.9613333333,-1.9613333333,-1.9613333333,-1.9613333333,-1.9613333333,-2.92905358311411,-2.92905358311411,-2.92905358311411,-2.92905358311411,-2.92905358311411,-2.92905358311411,-2.92905358311411,-2.92905358311411
-1.9026666667,-1.9026666667,-1.9026666667,-1.9026666667,-1.9026666667,-1.9026666667,-1.9026666667,-1.9026666667,-2.84393247907266,-2.84393247907266,-2.84393247907266,-2.84393247907266,-2.84393247907266,-2.84393247907266,-2.84393247907266,-2.84393247907266
-1.8613333333,-1.8613333333,-1.8613333333,-1.8613333333,-1.8613333333,-1.8613333333,-1.8613333333,-1.8613333333,-2.78387109635004,-2.78387109635004,-2.78387109635004,-2.78387109635004,-2.78387109635004,-2.78387109635004,-2.78387109635004,-2.78387109635004
-1.88133333330001,-1.88133333330001,-1.88133333330001,-1.88133333330001,-1.88133333330001,-1.88133333330001,-1.88133333330001,-1.88133333330001,-2.81294232566278,-2.81294232566278,-2.81294232566278,-2.81294232566278,-2.81294232566278,-2.81294232566278,-2.81294232566278,-2.81294232566278
-1.9206666667,-1.9206666667,-1.9206666667,-1.9206666667,-1.9206666667,-1.9206666667,-1.9206666667,-1.9206666667,-2.87006505219969,-2.87006505219969,-2.87006505219969,-2.87006505219969,-2.87006505219969,-2.87006505219969,-2.87006505219969,-2.87006505219969
-1.9813333333,-1.9813333333,-1.9813333333,-1.9813333333,-1.9813333333,-1.9813333333,-1.9813333333,-1.9813333333,-2.95803806030683,-2.95803806030683,-2.95803806030683,-2.95803806030683,-2.95803806030683,-2.95803806030683,-2.95803806030683,-2.95803806030683
-1.994,-1.994,-1.994,-1.994,-1.994,-1.994,-1.994,-1.994,-2.97638594501,-2.97638594501,-2.97638594501,-2.97638594501,-2.97638594501,-2.97638594501,-2.97638594501,-2.97638594501
-1.998,-1.998,-1.998,-1.998,-1.998,-1.998,-1.998,-1.998,-2.98217857249471,-2.98217857249471,-2.98217857249471,-2.98217857249471,-2.98217857249471,-2.98217857249471,-2.98217857249471,-2.98217857249471
-1.9893333333,-1.9893333333,-1.9893333333,-1.9893333333,-1.9893333333,-1.9893333333,-1.9893333333,-1.9893333333,-2.96962700524609,-2.96962700524609,-2.96962700524609,-2.96962700524609,-2.96962700524609,-2.96962700524609,-2.96962700524609,-2.96962700524609
-1.9926666667,-1.9926666667,-1.9926666667,-1.9926666667,-1.9926666667,-1.9926666667,-1.9926666667,-1.9926666667,-2.97445491551167,-2.97445491551167,-2.97445491551167,-2.97445491551167,-2.97445491551167,-2.97445491551167,-2.97445491551167,-2.97445491551167
-2.0286666667,-2.0286666667,-2.0286666667,-2.0286666667,-2.0286666667,-2.0286666667,-2.0286666667,-2.0286666667,-3.02656574803665,-3.02656574803665,-3.02656574803665,-3.02656574803665,-3.02656574803665,-3.02656574803665,-3.02656574803665,-3.02656574803665
-2.068,-2.068,-2.068,-2.068,-2.068,-2.068,-2.068,-2.068,-3.0834377050158,-3.0834377050158,-3.0834377050158,-3.0834377050158,-3.0834377050158,-3.0834377050158,-3.0834377050158,-3.0834377050158
-2.1053333333,-2.1053333333,-2.1053333333,-2.1053333333,-2.1053333333,-2.1053333333,-2.1053333333,-2.1053333333,-3.13735619618069,-3.13735619618069,-3.13735619618069,-3.13735619618069,-3.13735619618069,-3.13735619618069,-3.13735619618069,-3.13735619618069
-2.114,-2.114,-2.114,-2.114,-2.114,-2.114,-2.114,-2.114,-3.14986440981018,-3.14986440981018,-3.14986440981018,-3.14986440981018,-3.14986440981018,-3.14986440981018,-3.14986440981018,-3.14986440981018
-2.09466666669999,-2.09466666669999,-2.09466666669999,-2.09466666669999,-2.09466666669999,-2.09466666669999,-2.09466666669999,-2.09466666669999,-3.12195703587809,-3.12195703587809,-3.12195703587809,-3.12195703587809,-3.12195703587809,-3.12195703587809,-3.12195703587809,-3.12195703587809
