"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min","rel_error_sp_15min","rel_error_sp_30min","rel_error_sp_45min","rel_error_sp_60min","rel_error_sp_75min","rel_error_sp_90min","rel_error_sp_105min","rel_error_sp_120min"
-5.55214285709999,-5.55214285709999,-5.55214285709999,-5.55214285709999,-5.55214285709999,-5.55214285709999,-5.55214285709999,-5.55214285709999,-8.46981138237289,-8.46981138237289,-8.46981138237289,-8.46981138237289,-8.46981138237289,-8.46981138237289,-8.46981138237289,-8.46981138237289
-5.69,-5.69,-5.69,-5.69,-5.69,-5.69,-5.69,-5.69,-8.66189678794337,-8.66189678794337,-8.66189678794337,-8.66189678794337,-8.66189678794337,-8.66189678794337,-8.66189678794337,-8.66189678794337
-5.66800000000001,-5.66800000000001,-5.66800000000001,-5.66800000000001,-5.66800000000001,-5.66800000000001,-5.66800000000001,-5.66800000000001,-8.63129682646039,-8.63129682646039,-8.63129682646039,-8.63129682646039,-8.63129682646039,-8.63129682646039,-8.63129682646039,-8.63129682646039
-5.5893333333,-5.5893333333,-5.5893333333,-5.5893333333,-5.5893333333,-5.5893333333,-5.5893333333,-5.5893333333,-8.52171084724576,-8.52171084724576,-8.52171084724576,-8.52171084724576,-8.52171084724576,-8.52171084724576,-8.52171084724576,-8.52171084724576
-5.554,-5.554,-5.554,-5.554,-5.554,-5.554,-5.554,-5.554,-8.47240442993563,-8.47240442993563,-8.47240442993563,-8.47240442993563,-8.47240442993563,-8.47240442993563,-8.47240442993563,-8.47240442993563
-5.568,-5.568,-5.568,-5.568,-5.568,-5.568,-5.568,-5.568,-8.49194729136164,-8.49194729136164,-8.49194729136164,-8.49194729136164,-8.49194729136164,-8.49194729136164,-8.49194729136164,-8.49194729136164
-5.5206666667,-5.5206666667,-5.5206666667,-5.5206666667,-5.5206666667,-5.5206666667,-5.5206666667,-5.5206666667,-8.42584019296281,-8.42584019296281,-8.42584019296281,-8.42584019296281,-8.42584019296281,-8.42584019296281,-8.42584019296281,-8.42584019296281
-5.50266666669999,-5.50266666669999,-5.50266666669999,-5.50266666669999,-5.50266666669999,-5.50266666669999,-5.50266666669999,-5.50266666669999,-8.40067579950515,-8.40067579950515,-8.40067579950515,-8.40067579950515,-8.40067579950515,-8.40067579950515,-8.40067579950515,-8.40067579950515
-5.48466666669999,-5.48466666669999,-5.48466666669999,-5.48466666669999,-5.48466666669999,-5.48466666669999,-5.48466666669999,-5.48466666669999,-8.37549757199732,-8.37549757199732,-8.37549757199732,-8.37549757199732,-8.37549757199732,-8.37549757199732,-8.37549757199732,-8.37549757199732
-5.3906666667,-5.3906666667,-5.3906666667,-5.3906666667,-5.3906666667,-5.3906666667,-5.3906666667,-5.3906666667,-8.24378606533642,-8.24378606533642,-8.24378606533642,-8.24378606533642,-8.24378606533642,-8.24378606533642,-8.24378606533642,-8.24378606533642
-5.40000000000001,-5.40000000000001,-5.40000000000001,-5.40000000000001,-5.40000000000001,-5.40000000000001,-5.40000000000001,-5.40000000000001,-8.25688073394496,-8.25688073394496,-8.25688073394496,-8.25688073394496,-8.25688073394496,-8.25688073394496,-8.25688073394496,-8.25688073394496
-5.41,-5.41,-5.41,-5.41,-5.41,-5.41,-5.41,-5.41,-8.27090658920654,-8.27090658920654,-8.27090658920654,-8.27090658920654,-8.27090658920654,-8.27090658920654,-8.27090658920654,-8.27090658920654
-5.41200000000001,-5.41200000000001,-5.41200000000001,-5.41200000000001,-5.41200000000001,-5.41200000000001,-5.41200000000001,-5.41200000000001,-8.27371124564301,-8.27371124564301,-8.27371124564301,-8.27371124564301,-8.27371124564301,-8.27371124564301,-8.27371124564301,-8.27371124564301
-5.2926666667,-5.2926666667,-5.2926666667,-5.2926666667,-5.2926666667,-5.2926666667,-5.2926666667,-5.2926666667,-8.10606602073326,-8.10606602073326,-8.10606602073326,-8.10606602073326,-8.10606602073326,-8.10606602073326,-8.10606602073326,-8.10606602073326
-5.1606666667,-5.1606666667,-5.1606666667,-5.1606666667,-5.1606666667,-5.1606666667,-5.1606666667,-5.1606666667,-7.91991078467177,-7.91991078467177,-7.91991078467177,-7.91991078467177,-7.91991078467177,-7.91991078467177,-7.91991078467177,-7.91991078467177
-5.0046666667,-5.0046666667,-5.0046666667,-5.0046666667,-5.0046666667,-5.0046666667,-5.0046666667,-5.0046666667,-7.69893443552376,-7.69893443552376,-7.69893443552376,-7.69893443552376,-7.69893443552376,-7.69893443552376,-7.69893443552376,-7.69893443552376
-4.8293333333,-4.8293333333,-4.8293333333,-4.8293333333,-4.8293333333,-4.8293333333,-4.8293333333,-4.8293333333,-7.44930278470006,-7.44930278470006,-7.44930278470006,-7.44930278470006,-7.44930278470006,-7.44930278470006,-7.44930278470006,-7.44930278470006
-4.8733333333,-4.8733333333,-4.8733333333,-4.8733333333,-4.8733333333,-4.8733333333,-4.8733333333,-4.8733333333,-7.51207481240751,-7.51207481240751,-7.51207481240751,-7.51207481240751,-7.51207481240751,-7.51207481240751,-7.51207481240751,-7.51207481240751
-4.8846666667,-4.8846666667,-4.8846666667,-4.8846666667,-4.8846666667,-4.8846666667,-4.8846666667,-4.8846666667,-7.52822957662954,-7.52822957662954,-7.52822957662954,-7.52822957662954,-7.52822957662954,-7.52822957662954,-7.52822957662954,-7.52822957662954
-4.9106666667,-4.9106666667,-4.9106666667,-4.9106666667,-4.9106666667,-4.9106666667,-4.9106666667,-4.9106666667,-7.56526919052463,-7.56526919052463,-7.56526919052463,-7.56526919052463,-7.56526919052463,-7.56526919052463,-7.56526919052463,-7.56526919052463
-4.8966666667,-4.8966666667,-4.8966666667,-4.8966666667,-4.8966666667,-4.8966666667,-4.8966666667,-4.8966666667,-7.54532847094995,-7.54532847094995,-7.54532847094995,-7.54532847094995,-7.54532847094995,-7.54532847094995,-7.54532847094995,-7.54532847094995
